Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
China,"80,928","3,245","70,420","7,263",19-03-2020,11:11
Italy,"35,713","2,978","4,025","28,710",19-03-2020,11:11
Iran,"17,361","1,135","5,710","10,516",19-03-2020,11:11
Spain,"14,769",638,"1,081","13,050",19-03-2020,11:11
Germany,"12,327",28,105,"12,194",19-03-2020,11:11
USA,"9,464",155,108,"9,201",19-03-2020,11:11
France,"9,134",264,602,"8,268",19-03-2020,11:11
S. Korea,"8,565",91,"1,947","6,527",19-03-2020,11:11
Switzerland,"3,115",33,15,"3,067",19-03-2020,11:11
UK,"2,626",104,65,"2,457",19-03-2020,11:11
Netherlands,"2,051",58,2,"1,991",19-03-2020,11:11
Austria,"1,843",5,9,"1,829",19-03-2020,11:11
Norway,"1,597",6,1,"1,590",19-03-2020,11:11
Belgium,"1,486",14,31,"1,441",19-03-2020,11:11
Sweden,"1,301",10,15,"1,276",19-03-2020,11:11
Denmark,"1,057",4,1,"1,052",19-03-2020,11:11
Japan,924,33,191,700,19-03-2020,11:11
Malaysia,900,2,75,823,19-03-2020,11:11
Canada,727,9,12,706,19-03-2020,11:11
Diamond Princess,712,7,527,178,19-03-2020,11:11
Australia,686,6,43,637,19-03-2020,11:11
Portugal,642,2,4,636,19-03-2020,11:11
Czechia,572,,3,569,19-03-2020,11:11
Brazil,529,4,2,523,19-03-2020,11:11
Qatar,452,,4,448,19-03-2020,11:11
Israel,433,,13,420,19-03-2020,11:11
Greece,418,5,14,399,19-03-2020,11:11
Ireland,366,2,5,359,19-03-2020,11:11
Finland,359,,10,349,19-03-2020,11:11
Singapore,313,,117,196,19-03-2020,11:11
Indonesia,311,25,11,275,19-03-2020,11:11
Pakistan,307,2,13,292,19-03-2020,11:11
Poland,305,5,13,287,19-03-2020,11:11
Slovenia,286,1,,285,19-03-2020,11:11
Thailand,272,1,42,229,19-03-2020,11:11
Romania,260,,19,241,19-03-2020,11:11
Estonia,258,,1,257,19-03-2020,11:11
Bahrain,256,1,95,160,19-03-2020,11:11
Iceland,250,,5,245,19-03-2020,11:11
Saudi Arabia,238,,6,232,19-03-2020,11:11
Chile,238,,,238,19-03-2020,11:11
Egypt,210,6,28,176,19-03-2020,11:11
Luxembourg,203,2,,201,19-03-2020,11:11
Philippines,202,17,7,178,19-03-2020,11:11
Hong Kong,193,4,95,94,19-03-2020,11:11
Turkey,191,2,,189,19-03-2020,11:11
India,174,3,15,156,19-03-2020,11:11
Ecuador,168,3,1,164,19-03-2020,11:11
Iraq,164,12,43,109,19-03-2020,11:11
Kuwait,148,,18,130,19-03-2020,11:11
Russia,147,1,8,138,19-03-2020,11:11
Peru,145,,1,144,19-03-2020,11:11
San Marino,140,14,4,122,19-03-2020,11:11
Lebanon,133,4,4,125,19-03-2020,11:11
Mexico,118,1,4,113,19-03-2020,11:11
South Africa,116,,,116,19-03-2020,11:11
Armenia,115,,1,114,19-03-2020,11:11
UAE,113,,26,87,19-03-2020,11:11
Panama,109,1,,108,19-03-2020,11:11
Taiwan,108,1,26,81,19-03-2020,11:11
Slovakia,105,,,105,19-03-2020,11:11
Colombia,102,,1,101,19-03-2020,11:11
Croatia,99,,5,94,19-03-2020,11:11
Argentina,97,3,3,91,19-03-2020,11:11
Serbia,97,,1,96,19-03-2020,11:11
Bulgaria,94,3,,91,19-03-2020,11:11
Latvia,86,,1,85,19-03-2020,11:11
Uruguay,79,,,79,19-03-2020,11:11
Vietnam,76,,16,60,19-03-2020,11:11
Algeria,75,7,32,36,19-03-2020,11:11
Hungary,73,1,2,70,19-03-2020,11:11
Faeroe Islands,72,,1,71,19-03-2020,11:11
Costa Rica,69,1,,68,19-03-2020,11:11
Brunei,68,,,68,19-03-2020,11:11
Albania,59,2,,57,19-03-2020,11:11
Cyprus,58,,,58,19-03-2020,11:11
Jordan,56,,1,55,19-03-2020,11:11
Morocco,54,2,1,51,19-03-2020,11:11
Andorra,53,,1,52,19-03-2020,11:11
Sri Lanka,53,,3,50,19-03-2020,11:11
Belarus,51,,5,46,19-03-2020,11:11
Malta,48,,2,46,19-03-2020,11:11
Kazakhstan,44,,,44,19-03-2020,11:11
Palestine,44,,,44,19-03-2020,11:11
North Macedonia,43,,1,42,19-03-2020,11:11
Georgia,40,,1,39,19-03-2020,11:11
Oman,39,,13,26,19-03-2020,11:11
Bosnia and Herzegovina,39,,2,37,19-03-2020,11:11
Cambodia,37,,1,36,19-03-2020,11:11
Moldova,36,1,1,34,19-03-2020,11:11
Senegal,36,,2,34,19-03-2020,11:11
Venezuela,36,,,36,19-03-2020,11:11
Dominican Republic,34,2,,32,19-03-2020,11:11
Azerbaijan,34,1,7,26,19-03-2020,11:11
Lithuania,34,,1,33,19-03-2020,11:11
Guadeloupe,33,,,33,19-03-2020,11:11
Tunisia,29,,1,28,19-03-2020,11:11
New Zealand,28,,,28,19-03-2020,11:11
Liechtenstein,28,,,28,19-03-2020,11:11
Burkina Faso,27,1,,26,19-03-2020,11:11
Martinique,23,1,,22,19-03-2020,11:11
Uzbekistan,23,,,23,19-03-2020,11:11
Afghanistan,22,,1,21,19-03-2020,11:11
Bangladesh,17,1,3,13,19-03-2020,11:11
Macao,17,,10,7,19-03-2020,11:11
Ukraine,16,2,,14,19-03-2020,11:11
Jamaica,15,1,2,12,19-03-2020,11:11
French Guiana,15,,,15,19-03-2020,11:11
Réunion,14,,,14,19-03-2020,11:11
Cameroon,13,,,13,19-03-2020,11:11
Maldives,13,,,13,19-03-2020,11:11
Bolivia,12,,,12,19-03-2020,11:11
Honduras,12,,,12,19-03-2020,11:11
Cuba,11,1,,10,19-03-2020,11:11
Paraguay,11,,,11,19-03-2020,11:11
Rwanda,11,,,11,19-03-2020,11:11
Monaco,9,,,9,19-03-2020,11:11
Ivory Coast,9,,1,8,19-03-2020,11:11
Trinidad and Tobago,9,,,9,19-03-2020,11:11
Guatemala,8,1,,7,19-03-2020,11:11
Nigeria,8,,1,7,19-03-2020,11:11
Gibraltar,8,,2,6,19-03-2020,11:11
Guam,8,,,8,19-03-2020,11:11
Montenegro,8,,,8,19-03-2020,11:11
Channel Islands,7,,,7,19-03-2020,11:11
DRC,7,,,7,19-03-2020,11:11
Ghana,7,,,7,19-03-2020,11:11
Kenya,7,,,7,19-03-2020,11:11
Ethiopia,6,,,6,19-03-2020,11:11
French Polynesia,6,,,6,19-03-2020,11:11
Mongolia,6,,,6,19-03-2020,11:11
Puerto Rico,6,,,6,19-03-2020,11:11
Seychelles,6,,,6,19-03-2020,11:11
Guyana,4,1,,3,19-03-2020,11:11
Aruba,4,,,4,19-03-2020,11:11
Equatorial Guinea,4,,,4,19-03-2020,11:11
Curaçao,3,1,,2,19-03-2020,11:11
Gabon,3,,,3,19-03-2020,11:11
Kyrgyzstan,3,,,3,19-03-2020,11:11
Mauritius,3,,,3,19-03-2020,11:11
Mayotte,3,,,3,19-03-2020,11:11
St. Barth,3,,,3,19-03-2020,11:11
Saint Martin,3,,,3,19-03-2020,11:11
Tanzania,3,,,3,19-03-2020,11:11
Sudan,2,1,,1,19-03-2020,11:11
Barbados,2,,,2,19-03-2020,11:11
Benin,2,,,2,19-03-2020,11:11
Bermuda,2,,,2,19-03-2020,11:11
Greenland,2,,,2,19-03-2020,11:11
Liberia,2,,,2,19-03-2020,11:11
Mauritania,2,,,2,19-03-2020,11:11
Namibia,2,,,2,19-03-2020,11:11
New Caledonia,2,,,2,19-03-2020,11:11
Saint Lucia,2,,,2,19-03-2020,11:11
U.S. Virgin Islands,2,,,2,19-03-2020,11:11
Zambia,2,,,2,19-03-2020,11:11
Cayman Islands,1,1,,0,19-03-2020,11:11
Nepal,1,,1,0,19-03-2020,11:11
Antigua and Barbuda,1,,,1,19-03-2020,11:11
Bahamas,1,,,1,19-03-2020,11:11
Bhutan,1,,,1,19-03-2020,11:11
CAR,1,,,1,19-03-2020,11:11
Congo,1,,,1,19-03-2020,11:11
Djibouti,1,,,1,19-03-2020,11:11
El Salvador,1,,,1,19-03-2020,11:11
Fiji,1,,,1,19-03-2020,11:11
Gambia,1,,,1,19-03-2020,11:11
Guinea,1,,,1,19-03-2020,11:11
Vatican City,1,,,1,19-03-2020,11:11
Montserrat,1,,,1,19-03-2020,11:11
Nicaragua,1,,,1,19-03-2020,11:11
