Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"3,836,183","265,364","1,307,608","2,263,211",07-05-2020,12:36
Europe,"1,537,766","146,840","599,710","791,216",07-05-2020,12:36
North America,"1,378,150","82,650","264,609","1,030,891",07-05-2020,12:36
USA,"1,263,224","74,809","213,109","975,306",07-05-2020,12:36
Asia,"606,497","20,893","328,506","257,098",07-05-2020,12:36
Spain,"253,682","25,857","159,359","68,466",07-05-2020,12:36
South America,"251,695","12,830","88,354","150,511",07-05-2020,12:36
Italy,"214,457","29,684","93,245","91,528",07-05-2020,12:36
UK,"201,101","30,076",N/A,"170,681",07-05-2020,12:36
Russia,"177,160","1,625","23,803","151,732",07-05-2020,12:36
France,"174,191","25,809","53,972","94,410",07-05-2020,12:36
Germany,"168,162","7,275","139,900","20,987",07-05-2020,12:36
Turkey,"131,744","3,584","78,202","49,958",07-05-2020,12:36
Brazil,"126,611","8,588","51,370","66,653",07-05-2020,12:36
Iran,"101,650","6,418","81,587","13,645",07-05-2020,12:36
China,"82,885","4,633","77,957",295,07-05-2020,12:36
Canada,"63,496","4,232","28,171","31,093",07-05-2020,12:36
Peru,"54,817","1,533","17,527","35,757",07-05-2020,12:36
India,"53,045","1,787","15,331","35,927",07-05-2020,12:36
Africa,"52,867","2,018","18,317","32,532",07-05-2020,12:36
Belgium,"51,420","8,415","12,980","30,025",07-05-2020,12:36
Netherlands,"41,319","5,204",N/A,"35,865",07-05-2020,12:36
Saudi Arabia,"31,938",209,"6,783","24,946",07-05-2020,12:36
Switzerland,"30,060","1,805","25,700","2,555",07-05-2020,12:36
Ecuador,"29,420","1,618","3,433","24,369",07-05-2020,12:36
Mexico,"27,634","2,704","17,781","7,149",07-05-2020,12:36
Portugal,"26,182","1,089","2,076","23,017",07-05-2020,12:36
Pakistan,"24,073",564,"6,464","17,045",07-05-2020,12:36
Sweden,"23,918","2,941","4,074","16,903",07-05-2020,12:36
Chile,"23,048",281,"11,189","11,578",07-05-2020,12:36
Ireland,"22,248","1,375","17,110","3,763",07-05-2020,12:36
Singapore,"20,939",20,"1,634","19,285",07-05-2020,12:36
Belarus,"19,255",112,"4,388","14,755",07-05-2020,12:36
Qatar,"17,972",12,"2,070","15,890",07-05-2020,12:36
Israel,"16,346",239,"10,737","5,370",07-05-2020,12:36
Austria,"15,752",609,"13,698","1,445",07-05-2020,12:36
UAE,"15,738",157,"3,359","12,222",07-05-2020,12:36
Japan,"15,253",556,"4,496","10,201",07-05-2020,12:36
Poland,"14,898",737,"4,862","9,299",07-05-2020,12:36
Romania,"14,107",876,"5,788","7,443",07-05-2020,12:36
