Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
Moldova,177,1,2,174,27-03-2020,06:17
Albania,174,6,17,151,27-03-2020,06:17
Vietnam,153,,20,133,27-03-2020,06:17
Burkina Faso,152,7,10,135,27-03-2020,06:17
Cyprus,146,3,4,139,27-03-2020,06:17
Faeroe Islands,140,,47,93,27-03-2020,06:17
Réunion,135,,1,134,27-03-2020,06:17
Malta,134,,2,132,27-03-2020,06:17
Ghana,132,4,1,127,27-03-2020,06:17
Azerbaijan,122,3,15,104,27-03-2020,06:17
Brunei,114,,5,109,27-03-2020,06:17
Kazakhstan,113,1,2,110,27-03-2020,06:17
Oman,109,,23,86,27-03-2020,06:17
Venezuela,107,1,15,91,27-03-2020,06:17
Sri Lanka,106,,7,99,27-03-2020,06:17
Senegal,105,,9,96,27-03-2020,06:17
Cambodia,98,,10,88,27-03-2020,06:17
Ivory Coast,96,,3,93,27-03-2020,06:17
Afghanistan,94,4,2,88,27-03-2020,06:17
Palestine,86,1,17,68,27-03-2020,06:17
Belarus,86,,29,57,27-03-2020,06:17
Mauritius,81,2,,79,27-03-2020,06:17
Martinique,81,1,,80,27-03-2020,06:17
Georgia,79,,11,68,27-03-2020,06:17
Cameroon,75,1,2,72,27-03-2020,06:17
Uzbekistan,75,,,75,27-03-2020,06:17
Guadeloupe,73,1,,72,27-03-2020,06:17
Montenegro,69,1,,68,27-03-2020,06:17
Cuba,67,2,1,64,27-03-2020,06:17
Honduras,67,1,,66,27-03-2020,06:17
Channel Islands,66,1,,65,27-03-2020,06:17
Nigeria,65,1,3,61,27-03-2020,06:17
Trinidad and Tobago,65,1,,64,27-03-2020,06:17
Bolivia,61,,,61,27-03-2020,06:17
Liechtenstein,56,,,56,27-03-2020,06:17
DRC,51,3,,48,27-03-2020,06:17
Rwanda,50,,,50,27-03-2020,06:17
Bangladesh,44,5,11,28,27-03-2020,06:17
Kyrgyzstan,44,,,44,27-03-2020,06:17
Paraguay,41,3,,38,27-03-2020,06:17
Mayotte,36,,,36,27-03-2020,06:17
Gibraltar,35,,13,22,27-03-2020,06:17
Macao,33,,10,23,27-03-2020,06:17
Monaco,33,,1,32,27-03-2020,06:17
Kenya,31,1,1,29,27-03-2020,06:17
French Polynesia,30,,,30,27-03-2020,06:17
Aruba,28,,1,27,27-03-2020,06:17
French Guiana,28,,6,22,27-03-2020,06:17
Jamaica,26,1,2,23,27-03-2020,06:17
Guatemala,25,1,4,20,27-03-2020,06:17
Isle of Man,25,,,25,27-03-2020,06:17
Barbados,24,,,24,27-03-2020,06:17
Togo,24,,1,23,27-03-2020,06:17
Madagascar,23,,,23,27-03-2020,06:17
Zambia,16,,,16,27-03-2020,06:17
Bermuda,15,,2,13,27-03-2020,06:17
New Caledonia,14,,,14,27-03-2020,06:17
Uganda,14,,,14,27-03-2020,06:17
El Salvador,13,,,13,27-03-2020,06:17
Maldives,13,,8,5,27-03-2020,06:17
Tanzania,13,,,13,27-03-2020,06:17
Equatorial Guinea,12,,,12,27-03-2020,06:17
Ethiopia,12,,,12,27-03-2020,06:17
Djibouti,11,,,11,27-03-2020,06:17
Dominica,11,,,11,27-03-2020,06:17
Mongolia,11,,,11,27-03-2020,06:17
Saint Martin,11,,,11,27-03-2020,06:17
Niger,10,1,,9,27-03-2020,06:17
Bahamas,9,,1,8,27-03-2020,06:17
Cayman Islands,8,1,,7,27-03-2020,06:17
Haiti,8,,,8,27-03-2020,06:17
Namibia,8,,2,6,27-03-2020,06:17
Suriname,8,,,8,27-03-2020,06:17
Curaçao,7,1,2,4,27-03-2020,06:17
Gabon,7,1,,6,27-03-2020,06:17
Antigua and Barbuda,7,,,7,27-03-2020,06:17
Grenada,7,,,7,27-03-2020,06:17
Mozambique,7,,,7,27-03-2020,06:17
Seychelles,7,,,7,27-03-2020,06:17
Benin,6,,,6,27-03-2020,06:17
Eritrea,6,,,6,27-03-2020,06:17
Greenland,6,,2,4,27-03-2020,06:17
Laos,6,,,6,27-03-2020,06:17
Eswatini,6,,,6,27-03-2020,06:17
Cabo Verde,5,1,,4,27-03-2020,06:17
Guyana,5,1,,4,27-03-2020,06:17
Fiji,5,,,5,27-03-2020,06:17
Montserrat,5,,,5,27-03-2020,06:17
Myanmar,5,,,5,27-03-2020,06:17
Syria,5,,,5,27-03-2020,06:17
Angola,4,,,4,27-03-2020,06:17
Congo,4,,,4,27-03-2020,06:17
Guinea,4,,,4,27-03-2020,06:17
Vatican City,4,,,4,27-03-2020,06:17
Mali,4,,,4,27-03-2020,06:17
Gambia,3,1,,2,27-03-2020,06:17
Sudan,3,1,,2,27-03-2020,06:17
Zimbabwe,3,1,,2,27-03-2020,06:17
Nepal,3,,1,2,27-03-2020,06:17
CAR,3,,,3,27-03-2020,06:17
Chad,3,,,3,27-03-2020,06:17
Liberia,3,,,3,27-03-2020,06:17
Mauritania,3,,,3,27-03-2020,06:17
St. Barth,3,,,3,27-03-2020,06:17
Saint Lucia,3,,1,2,27-03-2020,06:17
Sint Maarten,3,,,3,27-03-2020,06:17
Nicaragua,2,1,,1,27-03-2020,06:17
Anguilla,2,,,2,27-03-2020,06:17
Belize,2,,,2,27-03-2020,06:17
Bhutan,2,,,2,27-03-2020,06:17
British Virgin Islands,2,,,2,27-03-2020,06:17
Guinea-Bissau,2,,,2,27-03-2020,06:17
Saint Kitts and Nevis,2,,,2,27-03-2020,06:17
Somalia,2,,,2,27-03-2020,06:17
Turks and Caicos,2,,,2,27-03-2020,06:17
Libya,1,,,1,27-03-2020,06:17
Papua New Guinea,1,,,1,27-03-2020,06:17
St. Vincent Grenadines,1,,,1,27-03-2020,06:17
Timor-Leste,1,,,1,27-03-2020,06:17
