Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"663,740","30,879","142,183","490,678",29-03-2020,05:41
USA,"123,750","2,227","3,231","118,292",29-03-2020,05:41
Italy,"92,472","10,023","12,384","70,065",29-03-2020,05:41
China,"81,439","3,300","75,448","2,691",29-03-2020,05:41
Spain,"73,235","5,982","12,285","54,968",29-03-2020,05:41
Germany,"57,695",433,"8,481","48,781",29-03-2020,05:41
France,"37,575","2,314","5,700","29,561",29-03-2020,05:41
Iran,"35,408","2,517","11,679","21,212",29-03-2020,05:41
UK,"17,089","1,019",135,"15,935",29-03-2020,05:41
Switzerland,"14,076",264,"1,530","12,282",29-03-2020,05:41
Netherlands,"9,762",639,3,"9,120",29-03-2020,05:41
S. Korea,"9,583",152,"5,033","4,398",29-03-2020,05:41
Belgium,"9,134",353,"1,063","7,718",29-03-2020,05:41
Austria,"8,271",68,225,"7,978",29-03-2020,05:41
Turkey,"7,402",108,70,"7,224",29-03-2020,05:41
Canada,"5,655",60,396,"5,199",29-03-2020,05:41
Portugal,"5,170",100,43,"5,027",29-03-2020,05:41
Norway,"4,032",23,7,"4,002",29-03-2020,05:41
Brazil,"3,904",114,6,"3,784",29-03-2020,05:41
Australia,"3,809",14,170,"3,625",29-03-2020,05:41
Israel,"3,619",12,89,"3,518",29-03-2020,05:41
Sweden,"3,447",105,16,"3,326",29-03-2020,05:41
Czechia,"2,631",11,11,"2,609",29-03-2020,05:41
Ireland,"2,415",36,5,"2,374",29-03-2020,05:41
Malaysia,"2,320",27,320,"1,973",29-03-2020,05:41
Denmark,"2,201",65,1,"2,135",29-03-2020,05:41
Chile,"1,909",6,61,"1,842",29-03-2020,05:41
Luxembourg,"1,831",18,40,"1,773",29-03-2020,05:41
Ecuador,"1,823",48,3,"1,772",29-03-2020,05:41
Japan,"1,693",52,404,"1,237",29-03-2020,05:41
Poland,"1,638",18,7,"1,613",29-03-2020,05:41
Pakistan,"1,495",12,29,"1,454",29-03-2020,05:41
Romania,"1,452",37,139,"1,276",29-03-2020,05:41
Russia,"1,264",4,49,"1,211",29-03-2020,05:41
Thailand,"1,245",6,97,"1,142",29-03-2020,05:41
Saudi Arabia,"1,203",4,37,"1,162",29-03-2020,05:41
South Africa,"1,187",1,31,"1,155",29-03-2020,05:41
Finland,"1,167",9,10,"1,148",29-03-2020,05:41
Indonesia,"1,155",102,59,994,29-03-2020,05:41
Philippines,"1,075",68,35,972,29-03-2020,05:41
Greece,"1,061",32,52,977,29-03-2020,05:41
India,987,24,84,879,29-03-2020,05:41
Iceland,963,2,114,847,29-03-2020,05:41
Panama,901,17,4,880,29-03-2020,05:41
Mexico,848,16,4,828,29-03-2020,05:41
Singapore,802,2,198,602,29-03-2020,05:41
Argentina,745,19,72,654,29-03-2020,05:41
Dominican Republic,719,28,3,688,29-03-2020,05:41
Diamond Princess,712,10,597,105,29-03-2020,05:41
Slovenia,684,9,10,665,29-03-2020,05:41
Peru,671,16,16,639,29-03-2020,05:41
Serbia,659,10,42,607,29-03-2020,05:41
Croatia,657,5,45,607,29-03-2020,05:41
Estonia,645,1,20,624,29-03-2020,05:41
Colombia,608,6,10,592,29-03-2020,05:41
Qatar,590,1,45,544,29-03-2020,05:41
Egypt,576,36,121,419,29-03-2020,05:41
Hong Kong,560,4,112,444,29-03-2020,05:41
New Zealand,514,1,56,457,29-03-2020,05:41
Iraq,506,42,131,333,29-03-2020,05:41
Bahrain,476,4,265,207,29-03-2020,05:41
UAE,468,2,52,414,29-03-2020,05:41
Algeria,454,29,31,394,29-03-2020,05:41
Lebanon,412,8,30,374,29-03-2020,05:41
Armenia,407,1,30,376,29-03-2020,05:41
Morocco,402,25,12,365,29-03-2020,05:41
Lithuania,394,7,1,386,29-03-2020,05:41
Ukraine,356,9,5,342,29-03-2020,05:41
Hungary,343,11,34,298,29-03-2020,05:41
Bulgaria,331,7,11,313,29-03-2020,05:41
Andorra,308,3,1,304,29-03-2020,05:41
Latvia,305,,1,304,29-03-2020,05:41
Uruguay,304,1,,303,29-03-2020,05:41
Costa Rica,295,2,3,290,29-03-2020,05:41
Slovakia,292,,2,290,29-03-2020,05:41
Taiwan,283,2,30,251,29-03-2020,05:41
Tunisia,278,8,2,268,29-03-2020,05:41
Bosnia and Herzegovina,278,6,8,264,29-03-2020,05:41
Jordan,246,1,18,227,29-03-2020,05:41
North Macedonia,241,4,3,234,29-03-2020,05:41
Kuwait,235,,64,171,29-03-2020,05:41
Moldova,231,2,2,227,29-03-2020,05:41
Kazakhstan,228,1,16,211,29-03-2020,05:41
San Marino,224,22,6,196,29-03-2020,05:41
Burkina Faso,207,11,21,175,29-03-2020,05:41
Albania,197,10,31,156,29-03-2020,05:41
Réunion,183,,1,182,29-03-2020,05:41
Azerbaijan,182,4,15,163,29-03-2020,05:41
Cyprus,179,5,15,159,29-03-2020,05:41
Vietnam,179,,21,158,29-03-2020,05:41
Faeroe Islands,155,,54,101,29-03-2020,05:41
Oman,152,,23,129,29-03-2020,05:41
Malta,149,,2,147,29-03-2020,05:41
Ghana,141,5,2,134,29-03-2020,05:41
Senegal,130,,18,112,29-03-2020,05:41
Brunei,120,1,25,94,29-03-2020,05:41
Cuba,119,3,4,112,29-03-2020,05:41
Venezuela,119,2,39,78,29-03-2020,05:41
Sri Lanka,113,1,9,103,29-03-2020,05:41
Afghanistan,110,4,2,104,29-03-2020,05:41
Uzbekistan,104,2,5,97,29-03-2020,05:41
Palestine,104,1,18,85,29-03-2020,05:41
Cambodia,103,,21,82,29-03-2020,05:41
Guadeloupe,102,2,17,83,29-03-2020,05:41
Mauritius,102,2,,100,29-03-2020,05:41
Ivory Coast,101,,3,98,29-03-2020,05:41
Channel Islands,97,1,,96,29-03-2020,05:41
Nigeria,97,1,3,93,29-03-2020,05:41
Honduras,95,1,3,91,29-03-2020,05:41
Belarus,94,,32,62,29-03-2020,05:41
Martinique,93,1,,92,29-03-2020,05:41
Cameroon,91,2,2,87,29-03-2020,05:41
Georgia,90,,14,76,29-03-2020,05:41
Montenegro,84,1,,83,29-03-2020,05:41
Bolivia,81,,,81,29-03-2020,05:41
Trinidad and Tobago,76,3,1,72,29-03-2020,05:41
DRC,65,6,2,57,29-03-2020,05:41
Mayotte,63,,,63,29-03-2020,05:41
Rwanda,60,,,60,29-03-2020,05:41
Kyrgyzstan,58,,,58,29-03-2020,05:41
Paraguay,56,3,1,52,29-03-2020,05:41
Gibraltar,56,,14,42,29-03-2020,05:41
Liechtenstein,56,,,56,29-03-2020,05:41
Bangladesh,48,5,15,28,29-03-2020,05:41
Aruba,46,,1,45,29-03-2020,05:41
Monaco,42,,1,41,29-03-2020,05:41
Kenya,38,1,1,36,29-03-2020,05:41
Guatemala,34,1,10,23,29-03-2020,05:41
Macao,34,,10,24,29-03-2020,05:41
Jamaica,32,1,2,29,29-03-2020,05:41
Isle of Man,32,,,32,29-03-2020,05:41
French Polynesia,30,,,30,29-03-2020,05:41
Uganda,30,,,30,29-03-2020,05:41
French Guiana,28,,6,22,29-03-2020,05:41
Zambia,28,,,28,29-03-2020,05:41
Barbados,26,,,26,29-03-2020,05:41
Madagascar,26,,,26,29-03-2020,05:41
Togo,25,1,1,23,29-03-2020,05:41
El Salvador,19,,,19,29-03-2020,05:41
Mali,18,1,,17,29-03-2020,05:41
Bermuda,17,,2,15,29-03-2020,05:41
Ethiopia,16,,1,15,29-03-2020,05:41
Maldives,16,,9,7,29-03-2020,05:41
New Caledonia,15,,,15,29-03-2020,05:41
Djibouti,14,,,14,29-03-2020,05:41
Tanzania,14,,1,13,29-03-2020,05:41
Equatorial Guinea,12,,,12,29-03-2020,05:41
Mongolia,12,,,12,29-03-2020,05:41
Dominica,11,,,11,29-03-2020,05:41
Saint Martin,11,,,11,29-03-2020,05:41
Niger,10,1,,9,29-03-2020,05:41
Bahamas,10,,1,9,29-03-2020,05:41
Greenland,10,,2,8,29-03-2020,05:41
Eswatini,9,,,9,29-03-2020,05:41
Cayman Islands,8,1,,7,29-03-2020,05:41
Curaçao,8,1,2,5,29-03-2020,05:41
Guyana,8,1,,7,29-03-2020,05:41
Guinea,8,,,8,29-03-2020,05:41
Haiti,8,,,8,29-03-2020,05:41
Laos,8,,,8,29-03-2020,05:41
Mozambique,8,,,8,29-03-2020,05:41
Myanmar,8,,,8,29-03-2020,05:41
Namibia,8,,2,6,29-03-2020,05:41
Seychelles,8,,,8,29-03-2020,05:41
Suriname,8,,,8,29-03-2020,05:41
Gabon,7,1,,6,29-03-2020,05:41
Zimbabwe,7,1,,6,29-03-2020,05:41
Antigua and Barbuda,7,,,7,29-03-2020,05:41
Grenada,7,,,7,29-03-2020,05:41
Cabo Verde,6,1,,5,29-03-2020,05:41
Benin,6,,,6,29-03-2020,05:41
Eritrea,6,,,6,29-03-2020,05:41
Vatican City,6,,,6,29-03-2020,05:41
Sudan,5,1,,4,29-03-2020,05:41
Nepal,5,,1,4,29-03-2020,05:41
Angola,5,,,5,29-03-2020,05:41
Fiji,5,,,5,29-03-2020,05:41
Mauritania,5,,,5,29-03-2020,05:41
Montserrat,5,,,5,29-03-2020,05:41
St. Barth,5,,,5,29-03-2020,05:41
Syria,5,,,5,29-03-2020,05:41
Nicaragua,4,1,,3,29-03-2020,05:41
Congo,4,,,4,29-03-2020,05:41
Turks and Caicos,4,,,4,29-03-2020,05:41
Gambia,3,1,,2,29-03-2020,05:41
Bhutan,3,,,3,29-03-2020,05:41
CAR,3,,,3,29-03-2020,05:41
Chad,3,,,3,29-03-2020,05:41
Liberia,3,,,3,29-03-2020,05:41
Libya,3,,,3,29-03-2020,05:41
Saint Lucia,3,,1,2,29-03-2020,05:41
Sint Maarten,3,,,3,29-03-2020,05:41
Somalia,3,,,3,29-03-2020,05:41
MS Zaandam,2,,,2,29-03-2020,05:41
Anguilla,2,,,2,29-03-2020,05:41
Belize,2,,,2,29-03-2020,05:41
British Virgin Islands,2,,,2,29-03-2020,05:41
Guinea-Bissau,2,,,2,29-03-2020,05:41
Saint Kitts and Nevis,2,,,2,29-03-2020,05:41
Papua New Guinea,1,,,1,29-03-2020,05:41
St. Vincent Grenadines,1,,1,0,29-03-2020,05:41
Timor-Leste,1,,,1,29-03-2020,05:41
