Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"6,844,838","398,147","3,348,998","3,097,693",06-06-2020,06:01
North America,"2,228,788","133,968","898,640","1,196,180",06-06-2020,06:01
Europe,"2,062,162","177,960","1,055,946","828,256",06-06-2020,06:01
USA,"1,965,708","111,390","738,646","1,115,672",06-06-2020,06:01
Asia,"1,292,177","33,675","784,216","474,286",06-06-2020,06:01
South America,"1,072,792","47,463","520,953","504,376",06-06-2020,06:01
Brazil,"646,006","35,047","302,084","308,875",06-06-2020,06:01
Russia,"449,834","5,528","212,680","231,626",06-06-2020,06:01
Spain,"288,058","27,134",N/A,N/A,06-06-2020,06:01
UK,"283,311","40,261",N/A,N/A,06-06-2020,06:01
India,"236,184","6,649","113,233","116,302",06-06-2020,06:01
Italy,"234,531","33,774","163,781","36,976",06-06-2020,06:01
Peru,"187,400","5,162","79,214","103,024",06-06-2020,06:01
Germany,"185,414","8,763","168,500","8,151",06-06-2020,06:01
Africa,"179,337","4,942","80,324","94,071",06-06-2020,06:01
Turkey,"168,340","4,648","133,400","30,292",06-06-2020,06:01
Iran,"167,156","8,134","129,741","29,281",06-06-2020,06:01
France,"153,055","29,111","70,504","53,440",06-06-2020,06:01
Chile,"122,499","1,448","95,631","25,420",06-06-2020,06:01
Mexico,"110,026","13,170","78,590","18,266",06-06-2020,06:01
Saudi Arabia,"95,748",642,"70,616","24,490",06-06-2020,06:01
Canada,"94,335","7,703","52,568","34,064",06-06-2020,06:01
Pakistan,"89,249","1,838","31,198","56,213",06-06-2020,06:01
China,"83,030","4,634","78,329",67,06-06-2020,06:01
Qatar,"65,495",49,"40,935","24,511",06-06-2020,06:01
Bangladesh,"60,391",811,"12,804","46,776",06-06-2020,06:01
Belgium,"58,907","9,566","16,112","33,229",06-06-2020,06:01
Netherlands,"47,152","6,005",N/A,N/A,06-06-2020,06:01
Belarus,"46,868",259,"22,066","24,543",06-06-2020,06:01
South Africa,"43,434",908,"23,088","19,438",06-06-2020,06:01
Sweden,"42,939","4,639",N/A,N/A,06-06-2020,06:01
Ecuador,"41,575","3,534","20,568","17,473",06-06-2020,06:01
UAE,"37,642",274,"20,337","17,031",06-06-2020,06:01
Singapore,"37,183",24,"24,209","12,950",06-06-2020,06:01
Colombia,"36,635","1,145","13,638","21,852",06-06-2020,06:01
Portugal,"33,969","1,465","20,526","11,978",06-06-2020,06:01
Egypt,"31,115","1,166","8,158","21,791",06-06-2020,06:01
Switzerland,"30,936","1,921","28,600",415,06-06-2020,06:01
Kuwait,"30,644",244,"18,277","12,123",06-06-2020,06:01
Indonesia,"29,521","1,770","9,443","18,308",06-06-2020,06:01
Ukraine,"25,964",762,"11,372","13,830",06-06-2020,06:01
Poland,"25,410","1,137","12,410","11,863",06-06-2020,06:01
Ireland,"25,163","1,670","22,698",795,06-06-2020,06:01
Argentina,"21,037",632,"6,088","14,317",06-06-2020,06:01
