Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"1,015,728","53,202","212,991","749,535",03-04-2020,06:27
USA,"245,088","6,075","10,403","228,610",03-04-2020,06:27
Italy,"115,242","13,915","18,278","83,049",03-04-2020,06:27
Spain,"112,065","10,348","26,743","74,974",03-04-2020,06:27
Germany,"84,794","1,107","22,440","61,247",03-04-2020,06:27
China,"81,620","3,322","76,571","1,727",03-04-2020,06:27
France,"59,105","5,387","12,428","41,290",03-04-2020,06:27
Iran,"50,468","3,160","16,711","30,597",03-04-2020,06:27
UK,"33,718","2,921",135,"30,662",03-04-2020,06:27
Switzerland,"18,827",536,"4,013","14,278",03-04-2020,06:27
Turkey,"18,135",356,415,"17,364",03-04-2020,06:27
Belgium,"15,348","1,011","2,495","11,842",03-04-2020,06:27
Netherlands,"14,697","1,339",250,"13,108",03-04-2020,06:27
Canada,"11,283",173,"1,979","9,131",03-04-2020,06:27
Austria,"11,129",158,"1,749","9,222",03-04-2020,06:27
S. Korea,"10,062",174,"6,021","3,867",03-04-2020,06:27
Portugal,"9,034",209,68,"8,757",03-04-2020,06:27
Brazil,"8,066",327,127,"7,612",03-04-2020,06:27
Israel,"6,857",36,338,"6,483",03-04-2020,06:27
Sweden,"5,568",308,103,"5,157",03-04-2020,06:27
Australia,"5,314",26,585,"4,703",03-04-2020,06:27
Norway,"5,192",50,32,"5,110",03-04-2020,06:27
Czechia,"3,858",44,67,"3,747",03-04-2020,06:27
Ireland,"3,849",98,5,"3,746",03-04-2020,06:27
Russia,"3,548",30,235,"3,283",03-04-2020,06:27
Chile,"3,404",18,335,"3,051",03-04-2020,06:27
Denmark,"3,386",123,"1,089","2,174",03-04-2020,06:27
Ecuador,"3,163",120,65,"2,978",03-04-2020,06:27
Malaysia,"3,116",50,767,"2,299",03-04-2020,06:27
Poland,"2,946",57,56,"2,833",03-04-2020,06:27
Romania,"2,738",115,267,"2,356",03-04-2020,06:27
Philippines,"2,633",107,51,"2,475",03-04-2020,06:27
Japan,"2,617",63,472,"2,082",03-04-2020,06:27
India,"2,543",72,191,"2,280",03-04-2020,06:27
Luxembourg,"2,487",30,80,"2,377",03-04-2020,06:27
Pakistan,"2,421",34,125,"2,262",03-04-2020,06:27
Saudi Arabia,"1,885",21,328,"1,536",03-04-2020,06:27
Thailand,"1,875",15,505,"1,355",03-04-2020,06:27
Indonesia,"1,790",170,112,"1,508",03-04-2020,06:27
Greece,"1,544",53,61,"1,430",03-04-2020,06:27
Finland,"1,518",19,300,"1,199",03-04-2020,06:27
Mexico,"1,510",50,633,827,03-04-2020,06:27
Panama,"1,475",37,9,"1,429",03-04-2020,06:27
South Africa,"1,462",5,50,"1,407",03-04-2020,06:27
Peru,"1,414",55,537,822,03-04-2020,06:27
Dominican Republic,"1,380",60,16,"1,304",03-04-2020,06:27
Iceland,"1,319",4,284,"1,031",03-04-2020,06:27
Argentina,"1,265",36,256,973,03-04-2020,06:27
