Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"3,065,778","211,658","923,062","1,931,058",28-04-2020,09:45
Europe,"1,301,766","124,032","446,645","731,089",28-04-2020,09:45
North America,"1,092,150","61,643","169,611","860,896",28-04-2020,09:45
USA,"1,010,507","56,803","139,162","814,542",28-04-2020,09:45
Asia,"483,579","17,600","237,037","228,942",28-04-2020,09:45
Spain,"229,422","23,521","120,832","85,069",28-04-2020,09:45
Italy,"199,414","26,977","66,624","105,813",28-04-2020,09:45
France,"165,842","23,293","45,513","97,036",28-04-2020,09:45
Germany,"158,758","6,126","114,500","38,132",28-04-2020,09:45
UK,"157,149","21,092",N/A,"135,713",28-04-2020,09:45
South America,"145,212","6,793","51,646","86,773",28-04-2020,09:45
Turkey,"112,261","2,900","33,791","75,570",28-04-2020,09:45
Iran,"91,472","5,806","70,933","14,733",28-04-2020,09:45
Russia,"87,147",794,"7,346","79,007",28-04-2020,09:45
China,"82,836","4,633","77,555",648,28-04-2020,09:45
Brazil,"67,446","4,603","31,142","31,701",28-04-2020,09:45
Canada,"48,500","2,707","18,268","27,525",28-04-2020,09:45
Belgium,"46,687","7,207","10,878","28,602",28-04-2020,09:45
Netherlands,"38,245","4,518",N/A,"33,477",28-04-2020,09:45
Africa,"34,051","1,472","10,584","21,995",28-04-2020,09:45
India,"29,451",939,"7,137","21,375",28-04-2020,09:45
Switzerland,"29,164","1,665","22,200","5,299",28-04-2020,09:45
Peru,"28,699",782,"8,425","19,492",28-04-2020,09:45
Portugal,"24,027",928,"1,357","21,742",28-04-2020,09:45
Ecuador,"23,240",663,"1,557","21,020",28-04-2020,09:45
Ireland,"19,648","1,102","9,233","9,313",28-04-2020,09:45
Sweden,"18,926","2,274","1,005","15,647",28-04-2020,09:45
Saudi Arabia,"18,811",144,"2,531","16,136",28-04-2020,09:45
Israel,"15,555",204,"7,200","8,151",28-04-2020,09:45
Mexico,"15,529","1,434","9,086","5,009",28-04-2020,09:45
Austria,"15,274",549,"12,362","2,363",28-04-2020,09:45
Singapore,"14,423",14,"1,095","13,314",28-04-2020,09:45
Pakistan,"14,079",301,"3,233","10,545",28-04-2020,09:45
Chile,"13,813",198,"7,327","6,288",28-04-2020,09:45
Japan,"13,614",385,"1,899","11,330",28-04-2020,09:45
Poland,"11,902",562,"2,466","8,874",28-04-2020,09:45
Romania,"11,339",646,"3,141","7,552",28-04-2020,09:45
Belarus,"11,289",75,"1,740","9,474",28-04-2020,09:45
Qatar,"11,244",10,"1,066","10,168",28-04-2020,09:45
UAE,"10,839",82,"2,090","8,667",28-04-2020,09:45
S. Korea,"10,752",244,"8,854","1,654",28-04-2020,09:45
Ukraine,"9,410",239,992,"8,179",28-04-2020,09:45
Indonesia,"9,096",765,"1,151","7,180",28-04-2020,09:45
Denmark,"8,698",427,"5,959","2,312",28-04-2020,09:45
Oceania,"8,299",103,"6,894","1,302",28-04-2020,09:45
Serbia,"8,275",162,"1,209","6,904",28-04-2020,09:45
Philippines,"7,777",511,932,"6,334",28-04-2020,09:45
Norway,"7,599",205,32,"7,362",28-04-2020,09:45
Czechia,"7,449",223,"2,842","4,384",28-04-2020,09:45
Australia,"6,725",84,"5,602","1,039",28-04-2020,09:45
Dominican Republic,"6,293",282,993,"5,018",28-04-2020,09:45
Panama,"6,021",167,455,"5,399",28-04-2020,09:45
Bangladesh,"5,913",152,131,"5,630",28-04-2020,09:45
Malaysia,"5,820",99,"3,957","1,764",28-04-2020,09:45
Colombia,"5,597",253,"1,210","4,134",28-04-2020,09:45
South Africa,"4,793",90,"1,473","3,230",28-04-2020,09:45
Egypt,"4,782",337,"1,236","3,209",28-04-2020,09:45
Finland,"4,695",193,"2,500","2,002",28-04-2020,09:45
Morocco,"4,120",162,695,"3,263",28-04-2020,09:45
Argentina,"4,003",197,"1,140","2,666",28-04-2020,09:45
Luxembourg,"3,729",88,"3,123",518,28-04-2020,09:45
Algeria,"3,517",432,"1,558","1,527",28-04-2020,09:45
Moldova,"3,481",102,925,"2,454",28-04-2020,09:45
Kuwait,"3,288",22,"1,012","2,254",28-04-2020,09:45
Kazakhstan,"2,950",25,725,"2,200",28-04-2020,09:45
Thailand,"2,938",54,"2,652",232,28-04-2020,09:45
Bahrain,"2,723",8,"1,218","1,497",28-04-2020,09:45
Hungary,"2,649",291,516,"1,842",28-04-2020,09:45
Greece,"2,534",136,577,"1,821",28-04-2020,09:45
Oman,"2,049",10,364,"1,675",28-04-2020,09:45
Croatia,"2,039",59,"1,166",814,28-04-2020,09:45
Uzbekistan,"1,924",8,892,"1,024",28-04-2020,09:45
Iraq,"1,847",88,"1,286",473,28-04-2020,09:45
Armenia,"1,808",29,848,931,28-04-2020,09:45
Iceland,"1,792",10,"1,624",158,28-04-2020,09:45
Cameroon,"1,705",58,805,842,28-04-2020,09:45
Afghanistan,"1,703",57,220,"1,426",28-04-2020,09:45
Azerbaijan,"1,678",22,"1,162",494,28-04-2020,09:45
Estonia,"1,647",50,233,"1,364",28-04-2020,09:45
Bosnia and Herzegovina,"1,565",60,659,846,28-04-2020,09:45
Ghana,"1,550",11,155,"1,384",28-04-2020,09:45
New Zealand,"1,472",19,"1,214",239,28-04-2020,09:45
Lithuania,"1,449",41,474,934,28-04-2020,09:45
Slovenia,"1,402",83,221,"1,098",28-04-2020,09:45
North Macedonia,"1,399",65,553,781,28-04-2020,09:45
Cuba,"1,389",56,525,808,28-04-2020,09:45
Bulgaria,"1,387",58,222,"1,107",28-04-2020,09:45
Slovakia,"1,381",18,403,960,28-04-2020,09:45
Nigeria,"1,337",40,255,"1,042",28-04-2020,09:45
Ivory Coast,"1,164",14,499,651,28-04-2020,09:45
Guinea,"1,163",7,246,910,28-04-2020,09:45
Hong Kong,"1,038",4,787,247,28-04-2020,09:45
Djibouti,"1,035",2,477,556,28-04-2020,09:45
Bolivia,"1,014",53,98,863,28-04-2020,09:45
Tunisia,967,39,279,649,28-04-2020,09:45
Cyprus,822,15,148,659,28-04-2020,09:45
Latvia,818,13,267,538,28-04-2020,09:45
Andorra,743,40,385,318,28-04-2020,09:45
Albania,736,28,422,286,28-04-2020,09:45
Senegal,736,9,284,443,28-04-2020,09:45
,721,15,645,61,28-04-2020,09:45
Diamond Princess,712,13,645,54,28-04-2020,09:45
Lebanon,710,24,145,541,28-04-2020,09:45
Kyrgyzstan,708,8,416,284,28-04-2020,09:45
Honduras,702,64,79,559,28-04-2020,09:45
Niger,701,29,385,287,28-04-2020,09:45
Costa Rica,697,6,287,404,28-04-2020,09:45
Burkina Faso,635,42,469,124,28-04-2020,09:45
Uruguay,620,15,386,219,28-04-2020,09:45
Sri Lanka,588,7,126,455,28-04-2020,09:45
San Marino,538,41,64,433,28-04-2020,09:45
Guatemala,530,15,49,466,28-04-2020,09:45
Channel Islands,525,35,352,138,28-04-2020,09:45
Georgia,511,6,156,349,28-04-2020,09:45
Somalia,480,26,14,440,28-04-2020,09:45
DRC,459,28,50,381,28-04-2020,09:45
Malta,450,4,286,160,28-04-2020,09:45
Jordan,449,7,342,100,28-04-2020,09:45
Taiwan,429,6,307,116,28-04-2020,09:45
Réunion,418,,300,118,28-04-2020,09:45
Mali,408,23,113,272,28-04-2020,09:45
Mayotte,401,4,144,253,28-04-2020,09:45
Jamaica,364,7,29,328,28-04-2020,09:45
Kenya,363,14,114,235,28-04-2020,09:45
El Salvador,345,8,97,240,28-04-2020,09:45
Palestine,342,2,83,257,28-04-2020,09:45
Mauritius,334,10,302,22,28-04-2020,09:45
Venezuela,329,10,142,177,28-04-2020,09:45
Montenegro,321,7,189,125,28-04-2020,09:45
Isle of Man,308,20,248,40,28-04-2020,09:45
Tanzania,299,10,48,241,28-04-2020,09:45
Sudan,275,22,21,232,28-04-2020,09:45
Vietnam,270,,225,45,28-04-2020,09:45
Equatorial Guinea,258,1,9,248,28-04-2020,09:45
Paraguay,230,9,95,126,28-04-2020,09:45
Maldives,226,,17,209,28-04-2020,09:45
Gabon,211,3,43,165,28-04-2020,09:45
Congo,207,8,19,180,28-04-2020,09:45
Rwanda,207,,93,114,28-04-2020,09:45
Faeroe Islands,187,,181,6,28-04-2020,09:45
Martinique,175,14,77,84,28-04-2020,09:45
Guadeloupe,149,12,82,55,28-04-2020,09:45
Myanmar,146,5,16,125,28-04-2020,09:45
Gibraltar,141,,131,10,28-04-2020,09:45
Brunei,138,1,124,13,28-04-2020,09:45
Liberia,133,16,25,92,28-04-2020,09:45
Madagascar,128,,75,53,28-04-2020,09:45
Ethiopia,124,3,50,71,28-04-2020,09:45
French Guiana,124,1,91,32,28-04-2020,09:45
Cambodia,122,,119,3,28-04-2020,09:45
Trinidad and Tobago,116,8,59,49,28-04-2020,09:45
Bermuda,110,6,44,60,28-04-2020,09:45
Cabo Verde,109,1,2,106,28-04-2020,09:45
Aruba,100,2,73,25,28-04-2020,09:45
Togo,99,6,62,31,28-04-2020,09:45
Sierra Leone,99,4,10,85,28-04-2020,09:45
Monaco,95,4,42,49,28-04-2020,09:45
Zambia,89,3,42,44,28-04-2020,09:45
Liechtenstein,82,1,55,26,28-04-2020,09:45
Bahamas,80,11,22,47,28-04-2020,09:45
Barbados,80,6,39,35,28-04-2020,09:45
Uganda,79,,47,32,28-04-2020,09:45
Haiti,76,6,8,62,28-04-2020,09:45
Mozambique,76,,12,64,28-04-2020,09:45
Sint Maarten,74,13,33,28,28-04-2020,09:45
Guyana,74,8,15,51,28-04-2020,09:45
Guinea-Bissau,73,1,18,54,28-04-2020,09:45
Cayman Islands,70,1,10,59,28-04-2020,09:45
Eswatini,65,1,10,54,28-04-2020,09:45
Benin,64,1,33,30,28-04-2020,09:45
Libya,61,2,18,41,28-04-2020,09:45
French Polynesia,58,,49,9,28-04-2020,09:45
Nepal,52,,16,36,28-04-2020,09:45
CAR,50,,10,40,28-04-2020,09:45
Chad,46,,15,31,28-04-2020,09:45
Macao,45,,32,13,28-04-2020,09:45
Syria,43,3,19,21,28-04-2020,09:45
Eritrea,39,,13,26,28-04-2020,09:45
Saint Martin,38,3,24,11,28-04-2020,09:45
Mongolia,38,,10,28,28-04-2020,09:45
Malawi,36,3,4,29,28-04-2020,09:45
Zimbabwe,32,4,5,23,28-04-2020,09:45
Angola,27,2,6,19,28-04-2020,09:45
Antigua and Barbuda,24,3,11,10,28-04-2020,09:45
Timor-Leste,24,,2,22,28-04-2020,09:45
Botswana,22,1,,21,28-04-2020,09:45
Laos,19,,7,12,28-04-2020,09:45
Belize,18,2,6,10,28-04-2020,09:45
Fiji,18,,12,6,28-04-2020,09:45
Grenada,18,,7,11,28-04-2020,09:45
New Caledonia,18,,17,1,28-04-2020,09:45
