Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
China,"80,928","3,245","70,420","7,263",19-03-2020,10:47
Italy,"35,713","2,978","4,025","28,710",19-03-2020,10:47
Iran,"17,361","1,135","5,710","10,516",19-03-2020,10:47
Spain,"14,769",638,"1,081","13,050",19-03-2020,10:47
Germany,"12,327",28,105,"12,194",19-03-2020,10:47
USA,"9,464",155,108,"9,201",19-03-2020,10:47
France,"9,134",264,602,"8,268",19-03-2020,10:47
S. Korea,"8,565",91,"1,947","6,527",19-03-2020,10:47
Switzerland,"3,115",33,15,"3,067",19-03-2020,10:47
UK,"2,626",104,65,"2,457",19-03-2020,10:47
Netherlands,"2,051",58,2,"1,991",19-03-2020,10:47
Austria,"1,843",5,9,"1,829",19-03-2020,10:47
Norway,"1,591",6,1,"1,584",19-03-2020,10:47
Belgium,"1,486",14,31,"1,441",19-03-2020,10:47
Sweden,"1,301",10,15,"1,276",19-03-2020,10:47
Denmark,"1,057",4,1,"1,052",19-03-2020,10:47
Japan,924,33,191,700,19-03-2020,10:47
Malaysia,790,2,60,728,19-03-2020,10:47
Canada,727,9,12,706,19-03-2020,10:47
Diamond Princess,712,7,527,178,19-03-2020,10:47
Australia,686,6,43,637,19-03-2020,10:47
Portugal,642,2,4,636,19-03-2020,10:47
Brazil,529,4,2,523,19-03-2020,10:47
Czechia,522,,3,519,19-03-2020,10:47
Qatar,452,,4,448,19-03-2020,10:47
Israel,433,,13,420,19-03-2020,10:47
Greece,418,5,14,399,19-03-2020,10:47
Ireland,366,2,5,359,19-03-2020,10:47
Finland,359,,10,349,19-03-2020,10:47
Singapore,313,,117,196,19-03-2020,10:47
Indonesia,311,25,11,275,19-03-2020,10:47
Pakistan,307,2,13,292,19-03-2020,10:47
Poland,305,5,13,287,19-03-2020,10:47
Slovenia,286,1,,285,19-03-2020,10:47
Romania,260,,19,241,19-03-2020,10:47
Estonia,258,,1,257,19-03-2020,10:47
Bahrain,256,1,95,160,19-03-2020,10:47
Iceland,250,,5,245,19-03-2020,10:47
Saudi Arabia,238,,6,232,19-03-2020,10:47
Chile,238,,,238,19-03-2020,10:47
Thailand,212,1,42,169,19-03-2020,10:47
Egypt,210,6,28,176,19-03-2020,10:47
Luxembourg,203,2,,201,19-03-2020,10:47
Philippines,202,17,7,178,19-03-2020,10:47
Hong Kong,193,4,95,94,19-03-2020,10:47
Turkey,191,2,,189,19-03-2020,10:47
India,174,3,15,156,19-03-2020,10:47
Ecuador,168,3,1,164,19-03-2020,10:47
Iraq,164,12,43,109,19-03-2020,10:47
Russia,147,,8,139,19-03-2020,10:47
Peru,145,,1,144,19-03-2020,10:47
Kuwait,142,,15,127,19-03-2020,10:47
San Marino,140,14,4,122,19-03-2020,10:47
Lebanon,133,4,4,125,19-03-2020,10:47
Mexico,118,1,4,113,19-03-2020,10:47
South Africa,116,,,116,19-03-2020,10:47
Armenia,115,,1,114,19-03-2020,10:47
UAE,113,,26,87,19-03-2020,10:47
