Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"6,451,966","382,479","3,066,678","3,002,809",03-06-2020,06:58
North America,"2,125,094","127,642","794,073","1,203,379",03-06-2020,06:58
Europe,"2,011,149","175,557","1,013,038","822,554",03-06-2020,06:58
USA,"1,881,205","108,059","645,974","1,127,172",03-06-2020,06:58
Asia,"1,198,566","31,899","732,723","433,944",03-06-2020,06:58
South America,"947,759","42,722","448,990","456,047",03-06-2020,06:58
Brazil,"558,237","31,309","253,570","273,358",03-06-2020,06:58
Russia,"423,741","5,037","186,985","231,719",03-06-2020,06:58
Spain,"287,012","27,127",N/A,N/A,03-06-2020,06:58
UK,"277,985","39,369",N/A,N/A,03-06-2020,06:58
Italy,"233,515","33,530","160,092","39,893",03-06-2020,06:58
India,"207,191","5,829","100,285","101,077",03-06-2020,06:58
Germany,"184,091","8,674","166,400","9,017",03-06-2020,06:58
Peru,"174,884","4,767","69,257","100,860",03-06-2020,06:58
Turkey,"165,555","4,585","129,921","31,049",03-06-2020,06:58
Africa,"159,838","4,520","68,985","86,333",03-06-2020,06:58
Iran,"157,562","7,942","123,077","26,543",03-06-2020,06:58
France,"151,325","28,940","68,812","53,573",03-06-2020,06:58
Chile,"108,686","1,188","86,173","21,325",03-06-2020,06:58
Mexico,"97,326","10,637","70,308","16,381",03-06-2020,06:58
Canada,"92,410","7,395","50,357","34,658",03-06-2020,06:58
Saudi Arabia,"89,011",549,"65,790","22,672",03-06-2020,06:58
China,"83,021","4,634","78,314",73,03-06-2020,06:58
Pakistan,"80,463","1,688","28,923","49,852",03-06-2020,06:58
Qatar,"60,259",43,"36,036","24,180",03-06-2020,06:58
Belgium,"58,615","9,505","15,934","33,176",03-06-2020,06:58
Bangladesh,"52,445",709,"11,120","40,616",03-06-2020,06:58
Netherlands,"46,647","5,967",N/A,N/A,03-06-2020,06:58
Belarus,"44,255",243,"19,195","24,817",03-06-2020,06:58
Ecuador,"40,414","3,438","20,019","16,957",03-06-2020,06:58
Sweden,"38,589","4,468",N/A,N/A,03-06-2020,06:58
Singapore,"35,836",24,"23,175","12,637",03-06-2020,06:58
South Africa,"35,812",755,"18,313","16,744",03-06-2020,06:58
UAE,"35,788",269,"18,726","16,793",03-06-2020,06:58
Portugal,"32,895","1,436","19,869","11,590",03-06-2020,06:58
Colombia,"31,833","1,009","11,142","19,682",03-06-2020,06:58
Switzerland,"30,874","1,920","28,500",454,03-06-2020,06:58
Kuwait,"28,649",226,"14,281","14,142",03-06-2020,06:58
Indonesia,"27,549","1,663","7,935","17,951",03-06-2020,06:58
Egypt,"27,536","1,052","6,827","19,657",03-06-2020,06:58
Ireland,"25,066","1,658","22,089","1,319",03-06-2020,06:58
Poland,"24,395","1,092","11,726","11,577",03-06-2020,06:58
Ukraine,"24,340",727,"10,078","13,535",03-06-2020,06:58
Romania,"19,517","1,288","13,526","4,703",03-06-2020,06:58
Philippines,"18,997",966,"4,063","13,968",03-06-2020,06:58
Argentina,"18,319",569,"5,709","12,041",03-06-2020,06:58
Dominican Republic,"17,752",515,"11,075","6,162",03-06-2020,06:58
Israel,"17,285",290,"14,940","2,055",03-06-2020,06:58
Japan,"16,930",894,"14,650","1,386",03-06-2020,06:58
Austria,"16,759",669,"15,629",461,03-06-2020,06:58
Afghanistan,"16,509",270,"1,450","14,789",03-06-2020,06:58
Panama,"14,095",352,"9,514","4,229",03-06-2020,06:58
Oman,"12,799",59,"2,812","9,928",03-06-2020,06:58
Bahrain,"12,311",19,"7,407","4,885",03-06-2020,06:58
Kazakhstan,"11,796",44,"5,941","5,811",03-06-2020,06:58
Denmark,"11,734",580,"10,489",665,03-06-2020,06:58
S. Korea,"11,590",273,"10,467",850,03-06-2020,06:58
Serbia,"11,454",245,"6,766","4,443",03-06-2020,06:58
Bolivia,"10,991",376,"1,298","9,317",03-06-2020,06:58
Nigeria,"10,819",314,"3,240","7,265",03-06-2020,06:58
Armenia,"10,009",158,"3,427","6,424",03-06-2020,06:58
Algeria,"9,626",667,"6,067","2,892",03-06-2020,06:58
Czechia,"9,364",323,"6,686","2,355",03-06-2020,06:58
Oceania,"8,839",124,"8,218",497,03-06-2020,06:58
Moldova,"8,548",307,"4,738","3,503",03-06-2020,06:58
Norway,"8,455",237,"7,727",491,03-06-2020,06:58
Ghana,"8,297",38,"2,986","5,273",03-06-2020,06:58
Malaysia,"7,877",115,"6,470","1,292",03-06-2020,06:58
Morocco,"7,866",206,"6,410","1,250",03-06-2020,06:58
Iraq,"7,387",235,"3,508","3,644",03-06-2020,06:58
Australia,"7,229",102,"6,636",491,03-06-2020,06:58
Finland,"6,887",320,"5,500","1,067",03-06-2020,06:58
Cameroon,"6,585",200,"3,676","2,709",03-06-2020,06:58
Azerbaijan,"5,935",71,"3,564","2,300",03-06-2020,06:58
Guatemala,"5,586",123,824,"4,639",03-06-2020,06:58
Honduras,"5,527",225,563,"4,739",03-06-2020,06:58
Sudan,"5,310",307,"1,625","3,378",03-06-2020,06:58
Tajikistan,"4,100",47,"2,217","1,836",03-06-2020,06:58
Luxembourg,"4,020",110,"3,848",62,03-06-2020,06:58
Hungary,"3,921",532,"2,160","1,229",03-06-2020,06:58
Guinea,"3,886",23,"2,267","1,596",03-06-2020,06:58
Senegal,"3,836",43,"1,954","1,839",03-06-2020,06:58
Djibouti,"3,779",25,"1,607","2,147",03-06-2020,06:58
Uzbekistan,"3,760",15,"2,908",837,03-06-2020,06:58
DRC,"3,326",72,482,"2,772",03-06-2020,06:58
Thailand,"3,083",58,"2,966",59,03-06-2020,06:58
Ivory Coast,"3,024",33,"1,501","1,490",03-06-2020,06:58
Greece,"2,937",179,"1,374","1,384",03-06-2020,06:58
Gabon,"2,803",20,779,"2,004",03-06-2020,06:58
El Salvador,"2,653",49,"1,160","1,444",03-06-2020,06:58
Bulgaria,"2,538",144,"1,123","1,271",03-06-2020,06:58
Bosnia and Herzegovina,"2,535",157,"1,910",468,03-06-2020,06:58
North Macedonia,"2,391",141,"1,595",655,03-06-2020,06:58
Croatia,"2,246",103,"2,088",55,03-06-2020,06:58
Haiti,"2,226",45,24,"2,157",03-06-2020,06:58
Nepal,"2,099",8,266,"1,825",03-06-2020,06:58
Kenya,"2,093",71,499,"1,523",03-06-2020,06:58
Cuba,"2,092",83,"1,827",182,03-06-2020,06:58
Somalia,"2,089",79,361,"1,649",03-06-2020,06:58
Mayotte,"1,986",24,"1,473",489,03-06-2020,06:58
Estonia,"1,870",68,"1,632",170,03-06-2020,06:58
Kyrgyzstan,"1,845",17,"1,219",609,03-06-2020,06:58
Maldives,"1,841",7,608,"1,226",03-06-2020,06:58
Venezuela,"1,819",18,334,"1,467",03-06-2020,06:58
Iceland,"1,806",10,"1,794",2,03-06-2020,06:58
Sri Lanka,"1,683",11,823,849,03-06-2020,06:58
Lithuania,"1,682",71,"1,249",362,03-06-2020,06:58
