Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"2,482,556","170,482","652,479","1,659,595",21-04-2020,09:16
Europe,"1,113,269","104,507","325,609","683,153",21-04-2020,09:16
North America,"852,301","45,475","89,157","717,669",21-04-2020,09:16
USA,"792,938","42,518","72,389","678,031",21-04-2020,09:16
Asia,"397,278","15,155","186,944","195,179",21-04-2020,09:16
Spain,"200,210","20,852","80,587","98,771",21-04-2020,09:16
Italy,"181,228","24,114","48,877","108,237",21-04-2020,09:16
France,"155,383","20,265","37,409","97,709",21-04-2020,09:16
Germany,"147,065","4,862","95,200","47,003",21-04-2020,09:16
UK,"124,743","16,509",N/A,"107,890",21-04-2020,09:16
Turkey,"90,980","2,140","13,430","75,410",21-04-2020,09:16
South America,"86,592","4,082","37,926","44,584",21-04-2020,09:16
Iran,"83,505","5,209","59,273","19,023",21-04-2020,09:16
China,"82,758","4,632","77,123","1,003",21-04-2020,09:16
Russia,"47,121",405,"3,446","43,270",21-04-2020,09:16
Brazil,"40,814","2,588","22,991","15,235",21-04-2020,09:16
Belgium,"39,983","5,828","8,895","25,260",21-04-2020,09:16
Canada,"36,831","1,690","12,586","22,555",21-04-2020,09:16
Netherlands,"33,405","3,751",N/A,"29,404",21-04-2020,09:16
Switzerland,"27,944","1,429","18,600","7,915",21-04-2020,09:16
Africa,"24,209","1,164","6,471","16,574",21-04-2020,09:16
Portugal,"20,863",735,610,"19,518",21-04-2020,09:16
India,"18,658",592,"3,273","14,793",21-04-2020,09:16
Peru,"16,325",445,"6,968","8,912",21-04-2020,09:16
Ireland,"15,652",687,77,"14,888",21-04-2020,09:16
Austria,"14,795",470,"10,631","3,694",21-04-2020,09:16
Sweden,"14,777","1,580",550,"12,647",21-04-2020,09:16
Israel,"13,883",181,"4,353","9,349",21-04-2020,09:16
Japan,"11,135",263,"1,239","9,633",21-04-2020,09:16
S. Korea,"10,683",237,"8,213","2,233",21-04-2020,09:16
Chile,"10,507",139,"4,676","5,692",21-04-2020,09:16
Saudi Arabia,"10,484",103,"1,490","8,891",21-04-2020,09:16
Ecuador,"10,128",507,"1,150","8,471",21-04-2020,09:16
Poland,"9,593",380,"1,133","8,080",21-04-2020,09:16
Pakistan,"9,216",192,"2,066","6,958",21-04-2020,09:16
Romania,"8,936",478,"2,017","6,441",21-04-2020,09:16
Mexico,"8,772",712,"2,627","5,433",21-04-2020,09:16
Oceania,"8,186",84,"5,728","2,374",21-04-2020,09:16
Singapore,"8,014",11,801,"7,202",21-04-2020,09:16
Denmark,"7,515",364,"4,312","2,839",21-04-2020,09:16
UAE,"7,265",43,"1,360","5,862",21-04-2020,09:16
Norway,"7,156",181,32,"6,943",21-04-2020,09:16
Czechia,"6,900",194,"1,559","5,147",21-04-2020,09:16
Indonesia,"6,760",590,747,"5,423",21-04-2020,09:16
Australia,"6,642",71,"4,685","1,886",21-04-2020,09:16
Serbia,"6,630",125,870,"5,635",21-04-2020,09:16
Philippines,"6,459",428,613,"5,418",21-04-2020,09:16
Belarus,"6,264",51,514,"5,699",21-04-2020,09:16
Qatar,"6,015",9,555,"5,451",21-04-2020,09:16
Ukraine,"5,710",151,359,"5,200",21-04-2020,09:16
Malaysia,"5,425",89,"3,295","2,041",21-04-2020,09:16
Dominican Republic,"4,964",235,416,"4,313",21-04-2020,09:16
Panama,"4,658",136,204,"4,318",21-04-2020,09:16
Colombia,"3,977",189,804,"2,984",21-04-2020,09:16
Finland,"3,868",98,"2,000","1,770",21-04-2020,09:16
Luxembourg,"3,558",75,637,"2,846",21-04-2020,09:16
Egypt,"3,333",250,821,"2,262",21-04-2020,09:16
South Africa,"3,300",58,"1,055","2,187",21-04-2020,09:16
Morocco,"3,046",143,350,"2,553",21-04-2020,09:16
Argentina,"3,031",142,737,"2,152",21-04-2020,09:16
Bangladesh,"2,948",101,85,"2,762",21-04-2020,09:16
Thailand,"2,811",48,"2,108",655,21-04-2020,09:16
Algeria,"2,718",384,"1,099","1,235",21-04-2020,09:16
Moldova,"2,548",70,457,"2,021",21-04-2020,09:16
Greece,"2,245",116,577,"1,552",21-04-2020,09:16
Hungary,"2,098",213,287,"1,598",21-04-2020,09:16
Kuwait,"1,995",9,367,"1,619",21-04-2020,09:16
Kazakhstan,"1,949",19,447,"1,483",21-04-2020,09:16
Bahrain,"1,907",7,769,"1,131",21-04-2020,09:16
Croatia,"1,881",47,771,"1,063",21-04-2020,09:16
Iceland,"1,773",10,"1,362",401,21-04-2020,09:16
Uzbekistan,"1,657",5,261,"1,391",21-04-2020,09:16
Iraq,"1,574",82,"1,043",449,21-04-2020,09:16
Estonia,"1,535",40,165,"1,330",21-04-2020,09:16
New Zealand,"1,445",13,"1,006",426,21-04-2020,09:16
Azerbaijan,"1,436",19,791,626,21-04-2020,09:16
Oman,"1,410",8,238,"1,164",21-04-2020,09:16
Lithuania,"1,348",37,298,"1,013",21-04-2020,09:16
Armenia,"1,339",22,580,737,21-04-2020,09:16
Slovenia,"1,335",77,193,"1,065",21-04-2020,09:16
Bosnia and Herzegovina,"1,309",49,381,879,21-04-2020,09:16
North Macedonia,"1,225",54,200,971,21-04-2020,09:16
Slovakia,"1,173",13,251,909,21-04-2020,09:16
Cameroon,"1,163",42,305,816,21-04-2020,09:16
Cuba,"1,087",36,285,766,21-04-2020,09:16
Ghana,"1,042",9,99,934,21-04-2020,09:16
Afghanistan,"1,026",36,135,855,21-04-2020,09:16
Hong Kong,"1,026",4,630,392,21-04-2020,09:16
Bulgaria,966,45,170,751,21-04-2020,09:16
Tunisia,884,38,148,698,21-04-2020,09:16
Ivory Coast,879,10,287,582,21-04-2020,09:16
Djibouti,846,2,102,742,21-04-2020,09:16
Cyprus,772,12,81,679,21-04-2020,09:16
Latvia,739,5,88,646,21-04-2020,09:16
,721,15,644,62,21-04-2020,09:16
Andorra,717,37,248,432,21-04-2020,09:16
Diamond Princess,712,13,644,55,21-04-2020,09:16
Lebanon,677,21,103,553,21-04-2020,09:16
Nigeria,665,22,188,455,21-04-2020,09:16
Costa Rica,662,6,124,532,21-04-2020,09:16
Niger,655,20,124,511,21-04-2020,09:16
Guinea,622,5,122,495,21-04-2020,09:16
Bolivia,598,34,37,527,21-04-2020,09:16
Kyrgyzstan,590,7,216,367,21-04-2020,09:16
Albania,584,26,327,231,21-04-2020,09:16
Burkina Faso,581,38,357,186,21-04-2020,09:16
Uruguay,535,11,313,211,21-04-2020,09:16
Honduras,494,46,25,423,21-04-2020,09:16
Channel Islands,488,24,73,391,21-04-2020,09:16
San Marino,462,39,61,362,21-04-2020,09:16
Palestine,449,3,71,375,21-04-2020,09:16
Malta,431,3,126,302,21-04-2020,09:16
Jordan,425,7,282,136,21-04-2020,09:16
Taiwan,422,6,203,213,21-04-2020,09:16
Georgia,408,4,95,309,21-04-2020,09:16
