Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"7,091,634","406,192","3,461,061","3,224,381",08-06-2020,07:12
North America,"2,282,663","135,756","930,316","1,216,591",08-06-2020,07:12
Europe,"2,094,324","178,943","1,082,128","833,253",08-06-2020,07:12
USA,"2,007,449","112,469","761,708","1,133,272",08-06-2020,07:12
Asia,"1,366,178","35,093","823,206","507,879",08-06-2020,07:12
South America,"1,146,755","51,046","531,548","564,161",08-06-2020,07:12
Brazil,"691,962","37,312","302,084","352,566",08-06-2020,07:12
Russia,"467,673","5,859","226,731","235,083",08-06-2020,07:12
Spain,"288,630","27,136",N/A,N/A,08-06-2020,07:12
UK,"286,194","40,542",N/A,N/A,08-06-2020,07:12
India,"257,486","7,207","123,848","126,431",08-06-2020,07:12
Italy,"234,998","33,899","165,837","35,262",08-06-2020,07:12
Peru,"196,515","5,465","86,219","104,831",08-06-2020,07:12
Africa,"192,118","5,215","84,919","101,984",08-06-2020,07:12
Germany,"185,869","8,776","169,100","7,993",08-06-2020,07:12
Iran,"171,789","8,281","134,349","29,159",08-06-2020,07:12
Turkey,"170,132","4,692","137,969","27,471",08-06-2020,07:12
France,"153,977","29,155","70,842","53,980",08-06-2020,07:12
Chile,"134,150","2,190","95,631","36,329",08-06-2020,07:12
Mexico,"117,103","13,699","84,419","18,985",08-06-2020,07:12
Pakistan,"103,671","2,067","34,355","67,249",08-06-2020,07:12
Saudi Arabia,"101,914",712,"72,817","28,385",08-06-2020,07:12
Canada,"95,699","7,800","54,233","33,666",08-06-2020,07:12
China,"83,040","4,634","78,341",65,08-06-2020,07:12
Qatar,"68,790",54,"44,338","24,398",08-06-2020,07:12
Bangladesh,"65,769",888,"13,903","50,978",08-06-2020,07:12
Belgium,"59,226","9,595","16,291","33,340",08-06-2020,07:12
Belarus,"48,630",269,"23,647","24,714",08-06-2020,07:12
South Africa,"48,285",998,"24,364","22,923",08-06-2020,07:12
Netherlands,"47,574","6,013",N/A,N/A,08-06-2020,07:12
Sweden,"44,730","4,659",N/A,N/A,08-06-2020,07:12
Ecuador,"43,120","3,621","21,020","18,479",08-06-2020,07:12
Colombia,"39,236","1,259","15,322","22,655",08-06-2020,07:12
UAE,"38,808",276,"21,806","16,726",08-06-2020,07:12
Singapore,"37,910",25,"24,886","12,999",08-06-2020,07:12
Portugal,"34,693","1,479","20,995","12,219",08-06-2020,07:12
Egypt,"34,079","1,237","8,961","23,881",08-06-2020,07:12
Kuwait,"31,848",264,"20,205","11,379",08-06-2020,07:12
Indonesia,"31,186","1,851","10,498","18,837",08-06-2020,07:12
Switzerland,"30,965","1,921","28,700",344,08-06-2020,07:12
Ukraine,"26,999",788,"12,054","14,157",08-06-2020,07:12
Poland,"26,561","1,157","12,855","12,549",08-06-2020,07:12
Ireland,"25,201","1,679","22,698",824,08-06-2020,07:12
Argentina,"22,794",664,"6,909","15,221",08-06-2020,07:12
Philippines,"21,895","1,003","4,530","16,362",08-06-2020,07:12
Romania,"20,479","1,333","14,638","4,508",08-06-2020,07:12
Afghanistan,"20,342",357,"1,875","18,110",08-06-2020,07:12
Dominican Republic,"19,600",538,"12,007","7,055",08-06-2020,07:12
Israel,"17,863",298,"15,091","2,474",08-06-2020,07:12
Japan,"17,141",916,"15,139","1,086",08-06-2020,07:12
Austria,"16,902",672,"15,793",437,08-06-2020,07:12
Oman,"16,882",75,"3,451","13,356",08-06-2020,07:12
Panama,"16,425",393,"10,218","5,814",08-06-2020,07:12
Bahrain,"14,763",26,"9,468","5,269",08-06-2020,07:12
Bolivia,"13,643",465,"2,086","11,092",08-06-2020,07:12
Armenia,"13,130",200,"4,014","8,916",08-06-2020,07:12
Kazakhstan,"12,859",56,"7,376","5,427",08-06-2020,07:12
Nigeria,"12,486",354,"3,959","8,173",08-06-2020,07:12
Iraq,"12,366",346,"5,186","6,834",08-06-2020,07:12
Denmark,"11,948",589,"10,755",604,08-06-2020,07:12
Serbia,"11,823",249,"11,348",226,08-06-2020,07:12
S. Korea,"11,814",273,"10,563",978,08-06-2020,07:12
Algeria,"10,154",707,"6,717","2,730",08-06-2020,07:12
Moldova,"9,700",341,"5,638","3,721",08-06-2020,07:12
Ghana,"9,638",44,"3,636","5,958",08-06-2020,07:12
Czechia,"9,628",327,"6,891","2,410",08-06-2020,07:12
Oceania,"8,875",124,"8,293",458,08-06-2020,07:12
Norway,"8,547",238,"8,138",171,08-06-2020,07:12
Malaysia,"8,322",117,"6,674","1,531",08-06-2020,07:12
Morocco,"8,224",208,"7,364",652,08-06-2020,07:12
Cameroon,"7,908",212,"4,735","2,961",08-06-2020,07:12
Azerbaijan,"7,553",88,"4,149","3,316",08-06-2020,07:12
Australia,"7,265",102,"6,706",457,08-06-2020,07:12
Guatemala,"7,055",252,"1,261","5,542",08-06-2020,07:12
Finland,"6,981",323,"5,800",858,08-06-2020,07:12
Honduras,"6,327",258,712,"5,357",08-06-2020,07:12
Sudan,"6,081",359,"2,014","3,708",08-06-2020,07:12
Tajikistan,"4,529",48,"2,673","1,808",08-06-2020,07:12
