Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"7,995,877","435,598","4,128,318","3,431,961",15-06-2020,08:01
North America,"2,486,483","145,272","1,075,471","1,265,740",15-06-2020,08:01
Europe,"2,205,848","182,868","1,167,666","855,314",15-06-2020,08:01
USA,"2,162,228","117,858","870,050","1,174,320",15-06-2020,08:01
Asia,"1,622,914","40,345","992,506","590,063",15-06-2020,08:01
South America,"1,426,387","60,484","771,342","594,561",15-06-2020,08:01
Brazil,"867,882","43,389","453,568","370,925",15-06-2020,08:01
Russia,"528,964","6,948","280,050","241,966",15-06-2020,08:01
India,"333,008","9,520","169,689","153,799",15-06-2020,08:01
UK,"295,889","41,698",N/A,N/A,15-06-2020,08:01
Spain,"291,008","27,136",N/A,N/A,15-06-2020,08:01
Africa,"244,578","6,490","112,243","125,845",15-06-2020,08:01
Italy,"236,989","34,345","176,370","26,274",15-06-2020,08:01
Peru,"229,736","6,688","115,579","107,469",15-06-2020,08:01
Germany,"187,671","8,870","172,200","6,601",15-06-2020,08:01
Iran,"187,427","8,837","148,674","29,916",15-06-2020,08:01
Turkey,"178,239","4,807","151,417","22,015",15-06-2020,08:01
Chile,"174,293","3,323","143,704","27,266",15-06-2020,08:01
France,"157,220","29,407","72,859","54,954",15-06-2020,08:01
Mexico,"146,837","17,141","108,110","21,586",15-06-2020,08:01
Pakistan,"144,472","2,729","53,721","88,022",15-06-2020,08:01
Saudi Arabia,"127,541",972,"84,720","41,849",15-06-2020,08:01
Canada,"98,787","8,146","60,272","30,369",15-06-2020,08:01
Bangladesh,"87,520","1,171","18,730","67,619",15-06-2020,08:01
China,"83,181","4,634","78,370",177,15-06-2020,08:01
Qatar,"79,602",73,"56,898","22,631",15-06-2020,08:01
South Africa,"70,038","1,480","38,531","30,027",15-06-2020,08:01
Belgium,"60,029","9,655","16,589","33,785",15-06-2020,08:01
Belarus,"53,973",308,"30,103","23,562",15-06-2020,08:01
Sweden,"51,614","4,874",N/A,N/A,15-06-2020,08:01
Colombia,"50,939","1,667","19,822","29,450",15-06-2020,08:01
Netherlands,"48,783","6,059",N/A,N/A,15-06-2020,08:01
Ecuador,"46,751","3,896","23,064","19,791",15-06-2020,08:01
Egypt,"44,598","1,575","11,931","31,092",15-06-2020,08:01
UAE,"42,294",289,"27,462","14,543",15-06-2020,08:01
Singapore,"40,604",26,"29,589","10,989",15-06-2020,08:01
Indonesia,"38,277","2,134","14,531","21,612",15-06-2020,08:01
Portugal,"36,690","1,517","22,669","12,504",15-06-2020,08:01
Kuwait,"35,920",296,"26,759","8,865",15-06-2020,08:01
Argentina,"31,577",833,"9,564","21,180",15-06-2020,08:01
Ukraine,"31,154",889,"14,082","16,183",15-06-2020,08:01
Switzerland,"31,117","1,938","28,800",379,15-06-2020,08:01
Poland,"29,392","1,247","14,226","13,919",15-06-2020,08:01
Philippines,"25,930","1,088","5,954","18,888",15-06-2020,08:01
Ireland,"25,303","1,706","22,698",899,15-06-2020,08:01
Afghanistan,"24,766",471,"4,725","19,570",15-06-2020,08:01
Oman,"23,481",104,"8,454","14,923",15-06-2020,08:01
Dominican Republic,"22,962",592,"13,320","9,050",15-06-2020,08:01
Romania,"21,999","1,410","15,719","4,870",15-06-2020,08:01
Panama,"21,418",437,"13,766","7,215",15-06-2020,08:01
Iraq,"20,209",607,"8,121","11,481",15-06-2020,08:01
Israel,"19,055",300,"15,375","3,380",15-06-2020,08:01
Bolivia,"18,459",611,"3,113","14,735",15-06-2020,08:01
Bahrain,"18,227",42,"12,818","5,367",15-06-2020,08:01
Japan,"17,429",925,"15,643",861,15-06-2020,08:01
Austria,"17,109",677,"16,059",373,15-06-2020,08:01
Armenia,"16,667",269,"6,214","10,184",15-06-2020,08:01
Nigeria,"16,085",420,"5,220","10,445",15-06-2020,08:01
Kazakhstan,"14,809",77,"9,188","5,544",15-06-2020,08:01
Serbia,"12,310",254,"11,511",545,15-06-2020,08:01
Denmark,"12,193",597,"11,068",528,15-06-2020,08:01
S. Korea,"12,121",277,"10,730","1,114",15-06-2020,08:01
Ghana,"11,964",54,"4,258","7,652",15-06-2020,08:01
Moldova,"11,740",406,"6,623","4,711",15-06-2020,08:01
Algeria,"10,919",767,"7,606","2,546",15-06-2020,08:01
