Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
China,"80,928","3,245","70,420","7,263",19-03-2020,10:48
Italy,"35,713","2,978","4,025","28,710",19-03-2020,10:48
Iran,"17,361","1,135","5,710","10,516",19-03-2020,10:48
Spain,"14,769",638,"1,081","13,050",19-03-2020,10:48
Germany,"12,327",28,105,"12,194",19-03-2020,10:48
USA,"9,464",155,108,"9,201",19-03-2020,10:48
France,"9,134",264,602,"8,268",19-03-2020,10:48
S. Korea,"8,565",91,"1,947","6,527",19-03-2020,10:48
Switzerland,"3,115",33,15,"3,067",19-03-2020,10:48
UK,"2,626",104,65,"2,457",19-03-2020,10:48
Netherlands,"2,051",58,2,"1,991",19-03-2020,10:48
Austria,"1,843",5,9,"1,829",19-03-2020,10:48
Norway,"1,591",6,1,"1,584",19-03-2020,10:48
Belgium,"1,486",14,31,"1,441",19-03-2020,10:48
Sweden,"1,301",10,15,"1,276",19-03-2020,10:48
Denmark,"1,057",4,1,"1,052",19-03-2020,10:48
Japan,924,33,191,700,19-03-2020,10:48
Malaysia,790,2,60,728,19-03-2020,10:48
Canada,727,9,12,706,19-03-2020,10:48
Diamond Princess,712,7,527,178,19-03-2020,10:48
Australia,686,6,43,637,19-03-2020,10:48
Portugal,642,2,4,636,19-03-2020,10:48
Brazil,529,4,2,523,19-03-2020,10:48
Czechia,522,,3,519,19-03-2020,10:48
Qatar,452,,4,448,19-03-2020,10:48
Israel,433,,13,420,19-03-2020,10:48
Greece,418,5,14,399,19-03-2020,10:48
Ireland,366,2,5,359,19-03-2020,10:48
Finland,359,,10,349,19-03-2020,10:48
Singapore,313,,117,196,19-03-2020,10:48
Indonesia,311,25,11,275,19-03-2020,10:48
Pakistan,307,2,13,292,19-03-2020,10:48
Poland,305,5,13,287,19-03-2020,10:48
Slovenia,286,1,,285,19-03-2020,10:48
Romania,260,,19,241,19-03-2020,10:48
Estonia,258,,1,257,19-03-2020,10:48
Bahrain,256,1,95,160,19-03-2020,10:48
Iceland,250,,5,245,19-03-2020,10:48
Saudi Arabia,238,,6,232,19-03-2020,10:48
Chile,238,,,238,19-03-2020,10:48
Thailand,212,1,42,169,19-03-2020,10:48
Egypt,210,6,28,176,19-03-2020,10:48
Luxembourg,203,2,,201,19-03-2020,10:48
Philippines,202,17,7,178,19-03-2020,10:48
Hong Kong,193,4,95,94,19-03-2020,10:48
Turkey,191,2,,189,19-03-2020,10:48
India,174,3,15,156,19-03-2020,10:48
Ecuador,168,3,1,164,19-03-2020,10:48
Iraq,164,12,43,109,19-03-2020,10:48
Russia,147,,8,139,19-03-2020,10:48
Peru,145,,1,144,19-03-2020,10:48
Kuwait,142,,15,127,19-03-2020,10:48
San Marino,140,14,4,122,19-03-2020,10:48
Lebanon,133,4,4,125,19-03-2020,10:48
Mexico,118,1,4,113,19-03-2020,10:48
South Africa,116,,,116,19-03-2020,10:48
Armenia,115,,1,114,19-03-2020,10:48
UAE,113,,26,87,19-03-2020,10:48
Panama,109,1,,108,19-03-2020,10:48
Taiwan,108,1,26,81,19-03-2020,10:48
Slovakia,105,,,105,19-03-2020,10:48
Colombia,102,,1,101,19-03-2020,10:48
Croatia,99,,5,94,19-03-2020,10:48
Argentina,97,3,3,91,19-03-2020,10:48
Serbia,97,,1,96,19-03-2020,10:48
Bulgaria,94,3,,91,19-03-2020,10:48
Uruguay,79,,,79,19-03-2020,10:48
Vietnam,76,,16,60,19-03-2020,10:48
Algeria,75,7,32,36,19-03-2020,10:48
Hungary,73,1,2,70,19-03-2020,10:48
Latvia,71,,1,70,19-03-2020,10:48
Costa Rica,69,1,,68,19-03-2020,10:48
Brunei,68,,,68,19-03-2020,10:48
Albania,59,2,,57,19-03-2020,10:48
Cyprus,58,,,58,19-03-2020,10:48
Faeroe Islands,58,,1,57,19-03-2020,10:48
Jordan,56,,1,55,19-03-2020,10:48
Morocco,54,2,1,51,19-03-2020,10:48
Andorra,53,,1,52,19-03-2020,10:48
Sri Lanka,53,,3,50,19-03-2020,10:48
Belarus,51,,5,46,19-03-2020,10:48
Malta,48,,2,46,19-03-2020,10:48
Kazakhstan,44,,,44,19-03-2020,10:48
Palestine,44,,,44,19-03-2020,10:48
North Macedonia,43,,1,42,19-03-2020,10:48
Georgia,40,,1,39,19-03-2020,10:48
Oman,39,,13,26,19-03-2020,10:48
Bosnia and Herzegovina,39,,2,37,19-03-2020,10:48
Cambodia,37,,1,36,19-03-2020,10:48
Moldova,36,1,1,34,19-03-2020,10:48
Senegal,36,,2,34,19-03-2020,10:48
Venezuela,36,,,36,19-03-2020,10:48
Dominican Republic,34,2,,32,19-03-2020,10:48
Azerbaijan,34,1,7,26,19-03-2020,10:48
Lithuania,34,,1,33,19-03-2020,10:48
Guadeloupe,33,,,33,19-03-2020,10:48
Tunisia,29,,1,28,19-03-2020,10:48
New Zealand,28,,,28,19-03-2020,10:48
Liechtenstein,28,,,28,19-03-2020,10:48
Burkina Faso,27,1,,26,19-03-2020,10:48
Martinique,23,1,,22,19-03-2020,10:48
Uzbekistan,23,,,23,19-03-2020,10:48
Afghanistan,22,,1,21,19-03-2020,10:48
Bangladesh,17,1,3,13,19-03-2020,10:48
Macao,17,,10,7,19-03-2020,10:48
Ukraine,16,2,,14,19-03-2020,10:48
Jamaica,15,1,2,12,19-03-2020,10:48
French Guiana,15,,,15,19-03-2020,10:48
Réunion,14,,,14,19-03-2020,10:48
Cameroon,13,,,13,19-03-2020,10:48
Maldives,13,,,13,19-03-2020,10:48
Bolivia,12,,,12,19-03-2020,10:48
Honduras,12,,,12,19-03-2020,10:48
Paraguay,11,,,11,19-03-2020,10:48
Rwanda,11,,,11,19-03-2020,10:48
Cuba,10,1,,9,19-03-2020,10:48
Monaco,9,,,9,19-03-2020,10:48
Ivory Coast,9,,1,8,19-03-2020,10:48
Trinidad and Tobago,9,,,9,19-03-2020,10:48
Guatemala,8,1,,7,19-03-2020,10:48
Nigeria,8,,1,7,19-03-2020,10:48
Gibraltar,8,,2,6,19-03-2020,10:48
Guam,8,,,8,19-03-2020,10:48
Montenegro,8,,,8,19-03-2020,10:48
Channel Islands,7,,,7,19-03-2020,10:48
DRC,7,,,7,19-03-2020,10:48
Ghana,7,,,7,19-03-2020,10:48
