Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"8,118,570","439,195","4,216,284","3,463,091",16-06-2020,07:00
North America,"2,512,341","146,217","1,101,927","1,264,197",16-06-2020,07:00
Europe,"2,220,090","183,215","1,174,907","861,968",16-06-2020,07:00
USA,"2,182,950","118,283","889,866","1,174,801",16-06-2020,07:00
Asia,"1,659,084","41,269","1,021,018","596,797",16-06-2020,07:00
South America,"1,463,160","61,562","792,609","608,989",16-06-2020,07:00
Brazil,"891,556","44,118","464,774","382,664",16-06-2020,07:00
Russia,"537,210","7,091","284,539","245,580",16-06-2020,07:00
India,"343,091","9,915","180,320","152,856",16-06-2020,07:00
UK,"296,857","41,736",N/A,N/A,16-06-2020,07:00
Spain,"291,189","27,136",N/A,N/A,16-06-2020,07:00
Africa,"254,214","6,793","116,730","130,691",16-06-2020,07:00
Italy,"237,290","34,371","177,010","25,909",16-06-2020,07:00
Peru,"232,992","6,860","119,409","106,723",16-06-2020,07:00
Iran,"189,876","8,950","150,590","30,336",16-06-2020,07:00
Germany,"188,044","8,885","172,600","6,559",16-06-2020,07:00
Turkey,"179,831","4,825","152,364","22,642",16-06-2020,07:00
Chile,"179,436","3,362","148,792","27,282",16-06-2020,07:00
France,"157,372","29,436","73,044","54,892",16-06-2020,07:00
Mexico,"150,264","17,580","113,006","19,678",16-06-2020,07:00
Pakistan,"148,921","2,839","56,390","89,692",16-06-2020,07:00
Saudi Arabia,"132,048","1,011","87,890","43,147",16-06-2020,07:00
Canada,"99,147","8,175","61,042","29,930",16-06-2020,07:00
Bangladesh,"90,619","1,209","18,731","70,679",16-06-2020,07:00
China,"83,221","4,634","78,377",210,16-06-2020,07:00
Qatar,"80,876",76,"58,681","22,119",16-06-2020,07:00
South Africa,"73,533","1,568","39,867","32,098",16-06-2020,07:00
Belgium,"60,100","9,661","16,610","33,829",16-06-2020,07:00
Belarus,"54,680",312,"30,420","23,948",16-06-2020,07:00
Colombia,"53,063","1,726","19,952","31,385",16-06-2020,07:00
Sweden,"52,383","4,891",N/A,N/A,16-06-2020,07:00
Netherlands,"48,948","6,065",N/A,N/A,16-06-2020,07:00
Ecuador,"47,322","3,929","23,349","20,044",16-06-2020,07:00
Egypt,"46,289","1,672","12,329","32,288",16-06-2020,07:00
UAE,"42,636",291,"28,129","14,216",16-06-2020,07:00
Singapore,"40,818",26,"30,366","10,426",16-06-2020,07:00
Indonesia,"39,294","2,198","15,123","21,973",16-06-2020,07:00
Portugal,"37,036","1,520","22,852","12,664",16-06-2020,07:00
Kuwait,"36,431",298,"27,531","8,602",16-06-2020,07:00
Argentina,"32,785",854,"9,891","22,040",16-06-2020,07:00
Ukraine,"31,810",901,"14,253","16,656",16-06-2020,07:00
Switzerland,"31,131","1,939","28,900",292,16-06-2020,07:00
Poland,"29,788","1,256","14,383","14,149",16-06-2020,07:00
Philippines,"26,420","1,098","6,252","19,070",16-06-2020,07:00
Afghanistan,"25,527",478,"5,164","19,885",16-06-2020,07:00
Ireland,"25,321","1,706","22,698",917,16-06-2020,07:00
Oman,"24,524",108,"9,533","14,883",16-06-2020,07:00
Dominican Republic,"23,271",605,"14,025","8,641",16-06-2020,07:00
Romania,"22,165","1,427","15,817","4,921",16-06-2020,07:00
Panama,"21,422",448,"13,766","7,208",16-06-2020,07:00
Iraq,"21,315",652,"9,271","11,392",16-06-2020,07:00
Israel,"19,237",302,"15,415","3,520",16-06-2020,07:00
Bolivia,"19,073",632,"3,430","15,011",16-06-2020,07:00
Bahrain,"19,013",46,"13,267","5,700",16-06-2020,07:00
Japan,"17,502",925,"15,686",891,16-06-2020,07:00
Austria,"17,135",678,"16,066",391,16-06-2020,07:00
Armenia,"17,064",285,"6,276","10,503",16-06-2020,07:00
Nigeria,"16,658",424,"5,349","10,885",16-06-2020,07:00
Kazakhstan,"15,192",81,"9,388","5,723",16-06-2020,07:00
Serbia,"12,367",255,"11,511",601,16-06-2020,07:00
Denmark,"12,217",598,"11,090",529,16-06-2020,07:00
S. Korea,"12,155",278,"10,760","1,117",16-06-2020,07:00
Ghana,"11,964",54,"4,258","7,652",16-06-2020,07:00
Moldova,"11,879",411,"6,794","4,674",16-06-2020,07:00
Algeria,"11,031",777,"7,735","2,519",16-06-2020,07:00
Azerbaijan,"10,324",122,"5,739","4,463",16-06-2020,07:00
Guatemala,"10,272",399,"1,966","7,907",16-06-2020,07:00
Czechia,"10,064",330,"7,296","2,438",16-06-2020,07:00
Cameroon,"9,864",276,"5,570","4,018",16-06-2020,07:00
Honduras,"9,178",322,"1,025","7,831",16-06-2020,07:00
Oceania,"8,960",124,"8,442",394,16-06-2020,07:00
Morocco,"8,885",212,"7,828",845,16-06-2020,07:00
Norway,"8,647",242,"8,138",267,16-06-2020,07:00
Malaysia,"8,494",121,"7,400",973,16-06-2020,07:00
Sudan,"7,435",468,"2,720","4,247",16-06-2020,07:00
Australia,"7,347",102,"6,853",392,16-06-2020,07:00
Finland,"7,108",326,"6,200",582,16-06-2020,07:00
Nepal,"6,211",19,"1,041","5,151",16-06-2020,07:00
Ivory Coast,"5,439",46,"2,590","2,803",16-06-2020,07:00
Uzbekistan,"5,263",19,"4,019","1,225",16-06-2020,07:00
Senegal,"5,173",64,"3,424","1,685",16-06-2020,07:00
Tajikistan,"5,097",50,"3,503","1,544",16-06-2020,07:00
DRC,"4,837",112,613,"4,112",16-06-2020,07:00
Guinea,"4,572",26,"3,259","1,287",16-06-2020,07:00
Djibouti,"4,501",43,"3,183","1,275",16-06-2020,07:00
Haiti,"4,441",76,24,"4,341",16-06-2020,07:00
North Macedonia,"4,157",193,"1,723","2,241",16-06-2020,07:00
Hungary,"4,076",563,"2,485","1,028",16-06-2020,07:00
Luxembourg,"4,072",110,"3,931",31,16-06-2020,07:00
Gabon,"4,033",27,"1,334","2,672",16-06-2020,07:00
El Salvador,"3,826",74,"1,926","1,826",16-06-2020,07:00
Kenya,"3,727",104,"1,286","2,337",16-06-2020,07:00
Ethiopia,"3,521",60,620,"2,841",16-06-2020,07:00
Bulgaria,"3,341",176,"1,784","1,381",16-06-2020,07:00
Thailand,"3,135",58,"2,987",90,16-06-2020,07:00
Greece,"3,134",184,"1,374","1,576",16-06-2020,07:00
Venezuela,"3,062",26,835,"2,201",16-06-2020,07:00
