Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"5,589,712","347,903","2,366,551","2,875,258",26-05-2020,06:57
Europe,"1,916,177","168,515","893,063","854,599",26-05-2020,06:57
North America,"1,905,282","115,268","579,023","1,210,991",26-05-2020,06:57
USA,"1,706,226","99,805","464,670","1,141,751",26-05-2020,06:57
Asia,"984,229","27,833","574,339","382,057",26-05-2020,06:57
South America,"656,612","32,649","263,503","360,460",26-05-2020,06:57
Brazil,"376,669","23,522","153,833","199,314",26-05-2020,06:57
Russia,"353,427","3,633","118,798","230,996",26-05-2020,06:57
Spain,"282,480","26,837","196,958","58,685",26-05-2020,06:57
UK,"261,184","36,914",N/A,N/A,26-05-2020,06:57
Italy,"230,158","32,877","141,981","55,300",26-05-2020,06:57
France,"182,942","28,432","65,199","89,311",26-05-2020,06:57
Germany,"180,789","8,428","161,200","11,161",26-05-2020,06:57
Turkey,"157,814","4,369","120,015","33,430",26-05-2020,06:57
India,"144,950","4,172","60,706","80,072",26-05-2020,06:57
Iran,"137,724","7,451","107,713","22,560",26-05-2020,06:57
Peru,"123,979","3,629","50,949","69,401",26-05-2020,06:57
Africa,"117,957","3,500","47,858","66,599",26-05-2020,06:57
Canada,"85,711","6,545","44,638","34,528",26-05-2020,06:57
China,"82,992","4,634","78,277",81,26-05-2020,06:57
Saudi Arabia,"74,795",399,"45,668","28,728",26-05-2020,06:57
Chile,"73,997",761,"29,302","43,934",26-05-2020,06:57
Mexico,"71,105","7,633","49,890","13,582",26-05-2020,06:57
Pakistan,"57,705","1,197","18,314","38,194",26-05-2020,06:57
Belgium,"57,342","9,312","15,297","32,733",26-05-2020,06:57
Qatar,"45,465",26,"10,363","35,076",26-05-2020,06:57
Netherlands,"45,445","5,830",N/A,N/A,26-05-2020,06:57
Ecuador,"37,355","3,203","18,003","16,149",26-05-2020,06:57
Belarus,"37,144",204,"14,449","22,491",26-05-2020,06:57
Bangladesh,"35,585",501,"7,334","27,750",26-05-2020,06:57
Sweden,"33,843","4,029","4,971","24,843",26-05-2020,06:57
Singapore,"31,960",23,"15,738","16,199",26-05-2020,06:57
Portugal,"30,788","1,330","17,822","11,636",26-05-2020,06:57
Switzerland,"30,746","1,913","28,200",633,26-05-2020,06:57
UAE,"30,307",248,"15,657","14,402",26-05-2020,06:57
Ireland,"24,698","1,606","21,060","2,032",26-05-2020,06:57
South Africa,"23,615",481,"11,917","11,217",26-05-2020,06:57
Indonesia,"22,750","1,391","5,642","15,717",26-05-2020,06:57
Colombia,"21,981",750,"5,265","15,966",26-05-2020,06:57
Kuwait,"21,967",165,"6,621","15,181",26-05-2020,06:57
Poland,"21,631","1,007","9,276","11,348",26-05-2020,06:57
Ukraine,"21,245",623,"7,234","13,388",26-05-2020,06:57
Romania,"18,283","1,205","11,630","5,448",26-05-2020,06:57
Egypt,"17,967",783,"4,900","12,284",26-05-2020,06:57
Israel,"16,734",281,"14,307","2,146",26-05-2020,06:57
Japan,"16,581",830,"13,612","2,139",26-05-2020,06:57
Austria,"16,539",641,"15,138",760,26-05-2020,06:57
Dominican Republic,"15,073",460,"8,285","6,328",26-05-2020,06:57
Philippines,"14,319",873,"3,323","10,123",26-05-2020,06:57
Argentina,"12,628",467,"3,999","8,162",26-05-2020,06:57
Denmark,"11,387",563,"9,964",860,26-05-2020,06:57
S. Korea,"11,225",269,"10,275",681,26-05-2020,06:57
Serbia,"11,193",239,"5,920","5,034",26-05-2020,06:57
Panama,"11,183",310,"6,279","4,594",26-05-2020,06:57
Afghanistan,"11,173",219,"1,097","9,857",26-05-2020,06:57
Bahrain,"9,171",14,"4,753","4,404",26-05-2020,06:57
Czechia,"9,002",317,"6,182","2,503",26-05-2020,06:57
Kazakhstan,"8,969",35,"4,515","4,419",26-05-2020,06:57
Oceania,"8,734",123,"8,114",497,26-05-2020,06:57
Algeria,"8,503",609,"4,747","3,147",26-05-2020,06:57
Norway,"8,364",235,"7,727",402,26-05-2020,06:57
Nigeria,"8,068",233,"2,311","5,524",26-05-2020,06:57
Oman,"7,770",37,"1,933","5,800",26-05-2020,06:57
Morocco,"7,532",200,"4,774","2,558",26-05-2020,06:57
Malaysia,"7,417",115,"5,979","1,323",26-05-2020,06:57
Moldova,"7,147",261,"3,802","3,084",26-05-2020,06:57
Australia,"7,126",102,"6,552",472,26-05-2020,06:57
Armenia,"7,113",87,"3,145","3,881",26-05-2020,06:57
Ghana,"6,808",32,"2,070","4,706",26-05-2020,06:57
Bolivia,"6,660",261,647,"5,752",26-05-2020,06:57
Finland,"6,599",308,"5,100","1,191",26-05-2020,06:57
Cameroon,"4,890",165,"1,865","2,860",26-05-2020,06:57
Iraq,"4,632",163,"2,811","1,658",26-05-2020,06:57
Azerbaijan,"4,271",51,"2,741","1,479",26-05-2020,06:57
Honduras,"4,189",182,473,"3,534",26-05-2020,06:57
Luxembourg,"3,993",110,"3,781",102,26-05-2020,06:57
Sudan,"3,976",170,503,"3,303",26-05-2020,06:57
Guatemala,"3,760",59,274,"3,427",26-05-2020,06:57
Hungary,"3,756",491,"1,711","1,554",26-05-2020,06:57
Guinea,"3,275",20,"1,673","1,582",26-05-2020,06:57
Uzbekistan,"3,189",13,"2,607",569,26-05-2020,06:57
