Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
China,"80,928","3,245","70,420","7,263",19-03-2020,17:25
Italy,"35,713","2,978","4,025","28,710",19-03-2020,17:25
Iran,"18,407","1,284","5,710","11,413",19-03-2020,17:25
Spain,"17,147",767,"1,107","15,273",19-03-2020,17:25
Germany,"13,632",36,113,"13,483",19-03-2020,17:25
USA,"9,521",159,108,"9,254",19-03-2020,17:25
France,"9,134",264,602,"8,268",19-03-2020,17:25
S. Korea,"8,565",91,"1,947","6,527",19-03-2020,17:25
Switzerland,"3,939",36,15,"3,888",19-03-2020,17:25
UK,"2,626",108,65,"2,453",19-03-2020,17:25
Netherlands,"2,460",76,2,"2,382",19-03-2020,17:25
Austria,"2,013",6,9,"1,998",19-03-2020,17:25
Belgium,"1,795",21,165,"1,609",19-03-2020,17:25
Norway,"1,715",7,1,"1,707",19-03-2020,17:25
Sweden,"1,439",11,16,"1,412",19-03-2020,17:25
Denmark,"1,132",6,1,"1,125",19-03-2020,17:25
Japan,923,32,191,700,19-03-2020,17:25
Malaysia,900,2,75,823,19-03-2020,17:25
Portugal,785,3,4,778,19-03-2020,17:25
Canada,727,9,12,706,19-03-2020,17:25
Diamond Princess,712,7,527,178,19-03-2020,17:25
Australia,709,6,46,657,19-03-2020,17:25
Czechia,631,,3,628,19-03-2020,17:25
Brazil,532,4,2,526,19-03-2020,17:25
Israel,529,,13,516,19-03-2020,17:25
Qatar,452,,4,448,19-03-2020,17:25
Greece,418,6,14,398,19-03-2020,17:25
Finland,400,,10,390,19-03-2020,17:25
Pakistan,384,2,13,369,19-03-2020,17:25
Ireland,366,2,5,359,19-03-2020,17:25
Singapore,345,,124,221,19-03-2020,17:25
Chile,342,,,342,19-03-2020,17:25
Luxembourg,335,4,,331,19-03-2020,17:25
Iceland,330,,5,325,19-03-2020,17:25
Poland,325,5,13,307,19-03-2020,17:25
Slovenia,319,1,,318,19-03-2020,17:25
Indonesia,309,25,15,269,19-03-2020,17:25
Romania,277,,25,252,19-03-2020,17:25
Thailand,272,1,42,229,19-03-2020,17:25
Bahrain,268,1,100,167,19-03-2020,17:25
Estonia,267,,1,266,19-03-2020,17:25
Saudi Arabia,238,,8,230,19-03-2020,17:25
Philippines,217,17,8,192,19-03-2020,17:25
Egypt,210,6,28,176,19-03-2020,17:25
Hong Kong,208,4,98,106,19-03-2020,17:25
Russia,199,1,8,190,19-03-2020,17:25
