Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"1,421,577","81,688","301,527","1,038,362",08-04-2020,00:26
USA,"393,782","12,692","21,561","359,529",08-04-2020,00:26
Spain,"140,618","13,912","43,208","83,498",08-04-2020,00:26
Italy,"135,586","17,127","24,392","94,067",08-04-2020,00:26
France,"109,069","10,328","19,337","79,404",08-04-2020,00:26
Germany,"107,591","2,012","36,081","69,498",08-04-2020,00:26
China,"81,740","3,331","77,167","1,242",08-04-2020,00:26
Iran,"62,589","3,872","27,039","31,678",08-04-2020,00:26
UK,"55,242","6,159",135,"48,948",08-04-2020,00:26
Turkey,"34,109",725,"1,582","31,802",08-04-2020,00:26
Switzerland,"22,253",821,"8,704","12,728",08-04-2020,00:26
Belgium,"22,194","2,035","4,157","16,002",08-04-2020,00:26
Netherlands,"19,580","2,101",250,"17,229",08-04-2020,00:26
Canada,"17,847",375,"3,942","13,530",08-04-2020,00:26
Brazil,"13,831",681,127,"13,023",08-04-2020,00:26
Austria,"12,639",243,"4,046","8,350",08-04-2020,00:26
Portugal,"12,442",345,184,"11,913",08-04-2020,00:26
S. Korea,"10,331",192,"6,694","3,445",08-04-2020,00:26
Israel,"9,248",65,770,"8,413",08-04-2020,00:26
Sweden,"7,693",591,205,"6,897",08-04-2020,00:26
Russia,"7,497",58,494,"6,945",08-04-2020,00:26
Australia,"5,919",48,"2,547","3,324",08-04-2020,00:26
Norway,"5,907",89,32,"5,786",08-04-2020,00:26
Ireland,"5,709",210,25,"5,474",08-04-2020,00:26
India,"5,311",150,421,"4,740",08-04-2020,00:26
Chile,"5,116",43,898,"4,175",08-04-2020,00:26
Denmark,"5,071",203,"1,491","3,377",08-04-2020,00:26
Czechia,"4,944",88,172,"4,684",08-04-2020,00:26
Poland,"4,848",129,191,"4,528",08-04-2020,00:26
Romania,"4,417",197,460,"3,760",08-04-2020,00:26
Pakistan,"4,035",57,429,"3,549",08-04-2020,00:26
Malaysia,"3,963",63,"1,321","2,579",08-04-2020,00:26
Japan,"3,906",92,592,"3,222",08-04-2020,00:26
Philippines,"3,764",177,84,"3,503",08-04-2020,00:26
Ecuador,"3,747",191,100,"3,456",08-04-2020,00:26
Luxembourg,"2,970",44,500,"2,426",08-04-2020,00:26
Peru,"2,954",107,"1,301","1,546",08-04-2020,00:26
Saudi Arabia,"2,795",41,615,"2,139",08-04-2020,00:26
Indonesia,"2,738",221,204,"2,313",08-04-2020,00:26
Serbia,"2,447",61,118,"2,268",08-04-2020,00:26
Mexico,"2,439",125,633,"1,681",08-04-2020,00:26
UAE,"2,359",12,186,"2,161",08-04-2020,00:26
Finland,"2,308",34,300,"1,974",08-04-2020,00:26
Thailand,"2,258",27,888,"1,343",08-04-2020,00:26
Panama,"2,100",55,14,"2,031",08-04-2020,00:26
Qatar,"2,057",6,150,"1,901",08-04-2020,00:26
Dominican Republic,"1,956",98,36,"1,822",08-04-2020,00:26
Greece,"1,832",81,269,"1,482",08-04-2020,00:26
Colombia,"1,780",50,100,"1,630",08-04-2020,00:26
South Africa,"1,749",13,95,"1,641",08-04-2020,00:26
Argentina,"1,628",56,338,"1,234",08-04-2020,00:26
Iceland,"1,586",6,559,"1,021",08-04-2020,00:26
Singapore,"1,481",6,377,"1,098",08-04-2020,00:26
Algeria,"1,468",193,113,"1,162",08-04-2020,00:26
Ukraine,"1,462",45,28,"1,389",08-04-2020,00:26
Egypt,"1,450",94,276,"1,080",08-04-2020,00:26
Croatia,"1,282",18,167,"1,097",08-04-2020,00:26
Morocco,"1,184",90,93,"1,001",08-04-2020,00:26
New Zealand,"1,160",1,241,918,08-04-2020,00:26
Estonia,"1,149",21,69,"1,059",08-04-2020,00:26
Iraq,"1,122",65,373,684,08-04-2020,00:26
Slovenia,"1,059",36,102,921,08-04-2020,00:26
Moldova,"1,056",22,40,994,08-04-2020,00:26
Hong Kong,936,4,236,696,08-04-2020,00:26
Lithuania,880,15,8,857,08-04-2020,00:26
Belarus,861,13,54,794,08-04-2020,00:26
Armenia,853,8,87,758,08-04-2020,00:26
Hungary,817,47,71,699,08-04-2020,00:26
Bahrain,811,5,458,348,08-04-2020,00:26
Bosnia and Herzegovina,764,33,68,663,08-04-2020,00:26
Kuwait,743,1,105,637,08-04-2020,00:26
Azerbaijan,717,8,44,665,08-04-2020,00:26
Diamond Princess,712,11,619,82,08-04-2020,00:26
Kazakhstan,697,6,51,640,08-04-2020,00:26
Cameroon,658,9,43,606,08-04-2020,00:26
Tunisia,623,23,25,575,08-04-2020,00:26
North Macedonia,599,26,30,543,08-04-2020,00:26
Slovakia,581,2,13,566,08-04-2020,00:26
Bulgaria,577,23,42,512,08-04-2020,00:26
Lebanon,548,19,62,467,08-04-2020,00:26
Latvia,548,2,16,530,08-04-2020,00:26
Andorra,545,22,39,484,08-04-2020,00:26
Uzbekistan,504,2,30,472,08-04-2020,00:26
Cyprus,494,9,47,438,08-04-2020,00:26
Costa Rica,483,2,24,457,08-04-2020,00:26
Afghanistan,423,14,18,391,08-04-2020,00:26
Uruguay,415,6,123,286,08-04-2020,00:26
Cuba,396,11,27,358,08-04-2020,00:26
Burkina Faso,384,19,127,238,08-04-2020,00:26
Albania,383,22,131,230,08-04-2020,00:26
Taiwan,376,5,61,310,08-04-2020,00:26
Oman,371,2,67,302,08-04-2020,00:26
Jordan,353,6,138,209,08-04-2020,00:26
Ivory Coast,349,3,41,305,08-04-2020,00:26
Réunion,349,,40,309,08-04-2020,00:26
Channel Islands,335,7,34,294,08-04-2020,00:26
Honduras,305,22,6,277,08-04-2020,00:26
Malta,293,,5,288,08-04-2020,00:26
Ghana,287,5,31,251,08-04-2020,00:26
Niger,278,11,26,241,08-04-2020,00:26
San Marino,277,32,35,210,08-04-2020,00:26
Mauritius,268,7,8,253,08-04-2020,00:26
Palestine,261,1,42,218,08-04-2020,00:26
Nigeria,254,6,44,204,08-04-2020,00:26
Vietnam,249,,123,126,08-04-2020,00:26
Montenegro,241,2,4,235,08-04-2020,00:26
Senegal,237,2,105,130,08-04-2020,00:26
Kyrgyzstan,228,4,33,191,08-04-2020,00:26
Georgia,196,3,46,147,08-04-2020,00:26
Bolivia,194,14,2,178,08-04-2020,00:26
Sri Lanka,185,6,42,137,08-04-2020,00:26
Faeroe Islands,184,,120,64,08-04-2020,00:26
DRC,180,18,9,153,08-04-2020,00:26
Kenya,172,6,7,159,08-04-2020,00:26
Venezuela,165,7,65,93,08-04-2020,00:26
Bangladesh,164,17,33,114,08-04-2020,00:26
Mayotte,164,2,15,147,08-04-2020,00:26
Martinique,152,4,50,98,08-04-2020,00:26
Isle of Man,150,1,73,76,08-04-2020,00:26
Guinea,144,,5,139,08-04-2020,00:26
Guadeloupe,139,7,31,101,08-04-2020,00:26
Brunei,135,1,85,49,08-04-2020,00:26
Paraguay,115,5,15,95,08-04-2020,00:26
Cambodia,115,,58,57,08-04-2020,00:26
Gibraltar,113,,60,53,08-04-2020,00:26
Trinidad and Tobago,107,8,1,98,08-04-2020,00:26
Rwanda,105,,7,98,08-04-2020,00:26
Djibouti,90,,9,81,08-04-2020,00:26
Madagascar,88,,2,86,08-04-2020,00:26
Monaco,79,1,4,74,08-04-2020,00:26
El Salvador,78,4,5,69,08-04-2020,00:26
Liechtenstein,78,1,55,22,08-04-2020,00:26
Guatemala,77,3,17,57,08-04-2020,00:26
Aruba,74,,14,60,08-04-2020,00:26
French Guiana,72,,34,38,08-04-2020,00:26
Togo,65,3,23,39,08-04-2020,00:26
Barbados,63,3,6,54,08-04-2020,00:26
Jamaica,59,3,8,48,08-04-2020,00:26
Mali,56,5,12,39,08-04-2020,00:26
Ethiopia,52,2,4,46,08-04-2020,00:26
Uganda,52,,,52,08-04-2020,00:26
French Polynesia,47,,,47,08-04-2020,00:26
Congo,45,5,2,38,08-04-2020,00:26
Cayman Islands,45,1,6,38,08-04-2020,00:26
Macao,44,,10,34,08-04-2020,00:26
Sint Maarten,40,6,1,33,08-04-2020,00:26
Bermuda,39,2,17,20,08-04-2020,00:26
Zambia,39,1,7,31,08-04-2020,00:26
Bahamas,33,6,5,22,08-04-2020,00:26
Guinea-Bissau,33,,,33,08-04-2020,00:26
Saint Martin,32,2,7,23,08-04-2020,00:26
Guyana,31,5,8,18,08-04-2020,00:26
Eritrea,31,,,31,08-04-2020,00:26
Gabon,30,1,1,28,08-04-2020,00:26
Benin,26,1,5,20,08-04-2020,00:26
Haiti,25,1,,24,08-04-2020,00:26
Tanzania,24,1,5,18,08-04-2020,00:26
Myanmar,22,1,,21,08-04-2020,00:26
Libya,20,1,1,18,08-04-2020,00:26
Syria,19,2,3,14,08-04-2020,00:26
Maldives,19,,13,6,08-04-2020,00:26
New Caledonia,18,,1,17,08-04-2020,00:26
Angola,17,2,2,13,08-04-2020,00:26
Equatorial Guinea,16,,3,13,08-04-2020,00:26
Namibia,16,,3,13,08-04-2020,00:26
Antigua and Barbuda,15,,,15,08-04-2020,00:26
Dominica,15,,1,14,08-04-2020,00:26
Fiji,15,,,15,08-04-2020,00:26
Mongolia,15,,4,11,08-04-2020,00:26
Liberia,14,3,3,8,08-04-2020,00:26
Sudan,14,2,2,10,08-04-2020,00:26
Laos,14,,,14,08-04-2020,00:26
Saint Lucia,14,,1,13,08-04-2020,00:26
Curaçao,13,1,7,5,08-04-2020,00:26
Grenada,12,,,12,08-04-2020,00:26
Zimbabwe,11,2,,9,08-04-2020,00:26
Greenland,11,,10,1,08-04-2020,00:26
Saint Kitts and Nevis,11,,,11,08-04-2020,00:26
Seychelles,11,,,11,08-04-2020,00:26
Suriname,10,1,,9,08-04-2020,00:26
Chad,10,,2,8,08-04-2020,00:26
Mozambique,10,,1,9,08-04-2020,00:26
Eswatini,10,,4,6,08-04-2020,00:26
MS Zaandam,9,2,,7,08-04-2020,00:26
Nepal,9,,1,8,08-04-2020,00:26
Malawi,8,1,,7,08-04-2020,00:26
Turks and Caicos,8,1,,7,08-04-2020,00:26
CAR,8,,,8,08-04-2020,00:26
Somalia,8,,1,7,08-04-2020,00:26
Belize,7,1,,6,08-04-2020,00:26
Cabo Verde,7,1,1,5,08-04-2020,00:26
Vatican City,7,,,7,08-04-2020,00:26
St. Vincent Grenadines,7,,1,6,08-04-2020,00:26
Botswana,6,1,,5,08-04-2020,00:26
Mauritania,6,1,2,3,08-04-2020,00:26
Nicaragua,6,1,,5,08-04-2020,00:26
Montserrat,6,,,6,08-04-2020,00:26
St. Barth,6,,1,5,08-04-2020,00:26
Sierra Leone,6,,,6,08-04-2020,00:26
Bhutan,5,,2,3,08-04-2020,00:26
Gambia,4,1,2,1,08-04-2020,00:26
Sao Tome and Principe,4,,,4,08-04-2020,00:26
Western Sahara,4,,,4,08-04-2020,00:26
Anguilla,3,,,3,08-04-2020,00:26
British Virgin Islands,3,,,3,08-04-2020,00:26
Burundi,3,,,3,08-04-2020,00:26
Caribbean Netherlands,2,,,2,08-04-2020,00:26
Falkland Islands,2,,,2,08-04-2020,00:26
Papua New Guinea,2,,,2,08-04-2020,00:26
Saint Pierre Miquelon,1,,,1,08-04-2020,00:26
South Sudan,1,,,1,08-04-2020,00:26
Timor-Leste,1,,,1,08-04-2020,00:26
