Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
China,"80,928","3,245","70,420","7,263",19-03-2020,18:37
Italy,"35,713","2,978","4,025","28,710",19-03-2020,18:37
Iran,"18,407","1,284","5,979","11,144",19-03-2020,18:37
Spain,"17,395",803,"1,107","15,485",19-03-2020,18:37
Germany,"13,979",42,113,"13,824",19-03-2020,18:37
USA,"10,767",160,108,"10,499",19-03-2020,18:37
France,"9,134",264,602,"8,268",19-03-2020,18:37
S. Korea,"8,565",91,"1,947","6,527",19-03-2020,18:37
Switzerland,"3,939",36,15,"3,888",19-03-2020,18:37
UK,"2,692",137,65,"2,490",19-03-2020,18:37
Netherlands,"2,460",76,2,"2,382",19-03-2020,18:37
Austria,"2,013",6,9,"1,998",19-03-2020,18:37
Belgium,"1,795",21,165,"1,609",19-03-2020,18:37
Norway,"1,738",7,1,"1,730",19-03-2020,18:37
Sweden,"1,439",11,16,"1,412",19-03-2020,18:37
Denmark,"1,132",6,1,"1,125",19-03-2020,18:37
Japan,923,32,191,700,19-03-2020,18:37
Malaysia,900,2,75,823,19-03-2020,18:37
Portugal,785,3,4,778,19-03-2020,18:37
Canada,727,9,12,706,19-03-2020,18:37
Diamond Princess,712,7,527,178,19-03-2020,18:37
Australia,709,6,46,657,19-03-2020,18:37
Czechia,631,,3,628,19-03-2020,18:37
Brazil,533,4,2,527,19-03-2020,18:37
Israel,529,,13,516,19-03-2020,18:37
Qatar,452,,4,448,19-03-2020,18:37
Greece,418,6,14,398,19-03-2020,18:37
Finland,400,,10,390,19-03-2020,18:37
Pakistan,384,2,13,369,19-03-2020,18:37
Ireland,366,2,5,359,19-03-2020,18:37
Singapore,345,,124,221,19-03-2020,18:37
Chile,342,,,342,19-03-2020,18:37
Luxembourg,335,4,,331,19-03-2020,18:37
Iceland,330,,5,325,19-03-2020,18:37
Poland,325,5,13,307,19-03-2020,18:37
Slovenia,319,1,,318,19-03-2020,18:37
Indonesia,309,25,15,269,19-03-2020,18:37
Romania,277,,25,252,19-03-2020,18:37
Thailand,272,1,42,229,19-03-2020,18:37
Bahrain,268,1,100,167,19-03-2020,18:37
Estonia,267,,1,266,19-03-2020,18:37
Saudi Arabia,238,,8,230,19-03-2020,18:37
Philippines,217,17,8,192,19-03-2020,18:37
Egypt,210,6,28,176,19-03-2020,18:37
Hong Kong,208,4,98,106,19-03-2020,18:37
Russia,199,1,8,190,19-03-2020,18:37
India,197,4,20,173,19-03-2020,18:37
Turkey,192,3,,189,19-03-2020,18:37
Iraq,177,12,49,116,19-03-2020,18:37
Ecuador,168,3,1,164,19-03-2020,18:37
Peru,155,,1,154,19-03-2020,18:37
