Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
China,"81,218","3,281","73,650","4,287",25-03-2020,13:27
Italy,"69,176","6,820","8,326","54,030",25-03-2020,13:27
USA,"54,941",784,379,"53,778",25-03-2020,13:27
Spain,"42,058","2,991","3,794","35,273",25-03-2020,13:27
Germany,"33,952",171,"3,299","30,482",25-03-2020,13:27
Iran,"27,017","2,077","9,625","15,315",25-03-2020,13:27
France,"22,304","1,100","3,281","17,923",25-03-2020,13:27
Switzerland,"10,171",135,131,"9,905",25-03-2020,13:27
S. Korea,"9,137",126,"3,730","5,281",25-03-2020,13:27
UK,"8,077",422,135,"7,520",25-03-2020,13:27
Netherlands,"5,560",276,2,"5,282",25-03-2020,13:27
Austria,"5,494",30,9,"5,455",25-03-2020,13:27
Belgium,"4,937",173,547,"4,217",25-03-2020,13:27
Norway,"2,868",13,6,"2,849",25-03-2020,13:27
Canada,"2,792",26,112,"2,654",25-03-2020,13:27
Australia,"2,423",8,118,"2,297",25-03-2020,13:27
Portugal,"2,362",33,22,"2,307",25-03-2020,13:27
Sweden,"2,300",40,16,"2,244",25-03-2020,13:27
Brazil,"2,271",47,2,"2,222",25-03-2020,13:27
Israel,"2,030",5,58,"1,967",25-03-2020,13:27
Turkey,"1,872",44,,"1,828",25-03-2020,13:27
Malaysia,"1,796",19,199,"1,578",25-03-2020,13:27
Denmark,"1,715",32,1,"1,682",25-03-2020,13:27
Czechia,"1,497",3,10,"1,484",25-03-2020,13:27
Ireland,"1,329",7,5,"1,317",25-03-2020,13:27
Japan,"1,193",43,285,865,25-03-2020,13:27
Luxembourg,"1,099",8,6,"1,085",25-03-2020,13:27
Ecuador,"1,082",27,3,"1,052",25-03-2020,13:27
Pakistan,"1,000",7,19,974,25-03-2020,13:27
Thailand,934,4,70,860,25-03-2020,13:27
Poland,927,12,1,914,25-03-2020,13:27
Chile,922,2,17,903,25-03-2020,13:27
Finland,841,3,10,828,25-03-2020,13:27
Romania,794,13,79,702,25-03-2020,13:27
Indonesia,790,58,31,701,25-03-2020,13:27
Saudi Arabia,767,1,28,738,25-03-2020,13:27
Greece,743,20,29,694,25-03-2020,13:27
Diamond Princess,712,10,587,115,25-03-2020,13:27
South Africa,709,,4,705,25-03-2020,13:27
Russia,658,1,29,628,25-03-2020,13:27
Iceland,648,2,51,595,25-03-2020,13:27
Philippines,636,38,26,572,25-03-2020,13:27
India,562,10,40,512,25-03-2020,13:27
Singapore,558,2,156,400,25-03-2020,13:27
Qatar,526,,41,485,25-03-2020,13:27
Slovenia,480,4,3,473,25-03-2020,13:27
Panama,443,6,1,436,25-03-2020,13:27
Croatia,418,1,16,401,25-03-2020,13:27
Peru,416,7,1,408,25-03-2020,13:27
Hong Kong,410,4,102,304,25-03-2020,13:27
Mexico,405,5,4,396,25-03-2020,13:27
Estonia,404,,8,396,25-03-2020,13:27
Egypt,402,20,80,302,25-03-2020,13:27
Bahrain,392,3,177,212,25-03-2020,13:27
Argentina,387,6,52,329,25-03-2020,13:27
Colombia,378,3,6,369,25-03-2020,13:27
Lebanon,333,4,8,321,25-03-2020,13:27
Iraq,316,27,75,214,25-03-2020,13:27
Dominican Republic,312,6,3,303,25-03-2020,13:27
Serbia,303,4,15,284,25-03-2020,13:27
Armenia,265,,16,249,25-03-2020,13:27
Algeria,264,19,65,180,25-03-2020,13:27
Lithuania,255,3,1,251,25-03-2020,13:27
UAE,248,2,45,201,25-03-2020,13:27
Taiwan,235,2,29,204,25-03-2020,13:27
Hungary,226,10,21,195,25-03-2020,13:27
Latvia,221,,1,220,25-03-2020,13:27
Bulgaria,220,3,4,213,25-03-2020,13:27
Slovakia,216,,7,209,25-03-2020,13:27
New Zealand,205,,22,183,25-03-2020,13:27
Kuwait,195,,43,152,25-03-2020,13:27
Uruguay,189,,,189,25-03-2020,13:27
San Marino,187,21,4,162,25-03-2020,13:27
Costa Rica,177,2,2,173,25-03-2020,13:27
Morocco,170,5,6,159,25-03-2020,13:27
Bosnia and Herzegovina,168,3,2,163,25-03-2020,13:27
Andorra,164,1,1,162,25-03-2020,13:27
Jordan,154,,1,153,25-03-2020,13:27
North Macedonia,148,2,1,145,25-03-2020,13:27
Albania,146,5,17,124,25-03-2020,13:27
Vietnam,134,,17,117,25-03-2020,13:27
Faeroe Islands,132,,38,94,25-03-2020,13:27
Moldova,125,1,2,122,25-03-2020,13:27
Cyprus,124,3,3,118,25-03-2020,13:27
Burkina Faso,114,4,7,103,25-03-2020,13:27
Tunisia,114,4,1,109,25-03-2020,13:27
Ukraine,113,4,1,108,25-03-2020,13:27
Malta,110,,2,108,25-03-2020,13:27
Brunei,109,,2,107,25-03-2020,13:27
Sri Lanka,102,,3,99,25-03-2020,13:27
Oman,99,,17,82,25-03-2020,13:27
Senegal,99,,9,90,25-03-2020,13:27
Réunion,94,,1,93,25-03-2020,13:27
Cambodia,93,,4,89,25-03-2020,13:27
Venezuela,91,,15,76,25-03-2020,13:27
Azerbaijan,87,1,10,76,25-03-2020,13:27
Belarus,86,,29,57,25-03-2020,13:27
Kazakhstan,79,,,79,25-03-2020,13:27
Afghanistan,74,2,1,71,25-03-2020,13:27
Guadeloupe,73,1,,72,25-03-2020,13:27
Georgia,73,,10,63,25-03-2020,13:27
Ivory Coast,73,,2,71,25-03-2020,13:27
Cameroon,66,1,2,63,25-03-2020,13:27
Palestine,62,,16,46,25-03-2020,13:27
Martinique,57,1,,56,25-03-2020,13:27
Trinidad and Tobago,57,,,57,25-03-2020,13:27
Uzbekistan,55,,,55,25-03-2020,13:27
Ghana,53,2,,51,25-03-2020,13:27
Montenegro,52,1,,51,25-03-2020,13:27
Liechtenstein,51,,,51,25-03-2020,13:27
Mauritius,48,2,,46,25-03-2020,13:27
Cuba,48,1,1,46,25-03-2020,13:27
Nigeria,46,1,2,43,25-03-2020,13:27
DRC,45,2,,43,25-03-2020,13:27
Kyrgyzstan,44,,,44,25-03-2020,13:27
Rwanda,40,,,40,25-03-2020,13:27
Bangladesh,39,5,7,27,25-03-2020,13:27
Channel Islands,39,,,39,25-03-2020,13:27
Paraguay,37,3,,34,25-03-2020,13:27
Honduras,36,,,36,25-03-2020,13:27
Mayotte,36,,,36,25-03-2020,13:27
Bolivia,32,,,32,25-03-2020,13:27
Macao,30,,10,20,25-03-2020,13:27
Jamaica,25,1,2,22,25-03-2020,13:27
French Polynesia,25,,,25,25-03-2020,13:27
Kenya,25,,,25,25-03-2020,13:27
Monaco,23,,1,22,25-03-2020,13:27
French Guiana,23,,6,17,25-03-2020,13:27
Isle of Man,23,,,23,25-03-2020,13:27
Guatemala,21,1,,20,25-03-2020,13:27
Togo,20,,1,19,25-03-2020,13:27
Madagascar,19,,,19,25-03-2020,13:27
Barbados,18,,,18,25-03-2020,13:27
Aruba,17,,1,16,25-03-2020,13:27
Gibraltar,15,,5,10,25-03-2020,13:27
New Caledonia,14,,,14,25-03-2020,13:27
Maldives,13,,5,8,25-03-2020,13:27
Ethiopia,12,,,12,25-03-2020,13:27
Tanzania,12,,,12,25-03-2020,13:27
Mongolia,10,,,10,25-03-2020,13:27
El Salvador,9,,,9,25-03-2020,13:27
Equatorial Guinea,9,,,9,25-03-2020,13:27
Uganda,9,,,9,25-03-2020,13:27
Saint Martin,8,,,8,25-03-2020,13:27
Niger,7,1,,6,25-03-2020,13:27
Dominica,7,,,7,25-03-2020,13:27
Haiti,7,,,7,25-03-2020,13:27
Namibia,7,,2,5,25-03-2020,13:27
Seychelles,7,,,7,25-03-2020,13:27
Suriname,7,,,7,25-03-2020,13:27
Cayman Islands,6,1,,5,25-03-2020,13:27
Curaçao,6,1,,5,25-03-2020,13:27
Gabon,6,1,,5,25-03-2020,13:27
Benin,6,,,6,25-03-2020,13:27
Bermuda,6,,,6,25-03-2020,13:27
Guyana,5,1,,4,25-03-2020,13:27
Bahamas,5,,1,4,25-03-2020,13:27
Fiji,5,,,5,25-03-2020,13:27
Greenland,5,,2,3,25-03-2020,13:27
Congo,4,,,4,25-03-2020,13:27
Guinea,4,,,4,25-03-2020,13:27
Vatican City,4,,,4,25-03-2020,13:27
Eswatini,4,,,4,25-03-2020,13:27
Cabo Verde,3,1,,2,25-03-2020,13:27
Gambia,3,1,,2,25-03-2020,13:27
Sudan,3,1,,2,25-03-2020,13:27
Zimbabwe,3,1,,2,25-03-2020,13:27
Nepal,3,,1,2,25-03-2020,13:27
Angola,3,,,3,25-03-2020,13:27
Antigua and Barbuda,3,,,3,25-03-2020,13:27
CAR,3,,,3,25-03-2020,13:27
Chad,3,,,3,25-03-2020,13:27
Djibouti,3,,,3,25-03-2020,13:27
Liberia,3,,,3,25-03-2020,13:27
Mozambique,3,,,3,25-03-2020,13:27
Myanmar,3,,,3,25-03-2020,13:27
St. Barth,3,,,3,25-03-2020,13:27
Saint Lucia,3,,,3,25-03-2020,13:27
Zambia,3,,,3,25-03-2020,13:27
Bhutan,2,,,2,25-03-2020,13:27
Laos,2,,,2,25-03-2020,13:27
Mali,2,,,2,25-03-2020,13:27
Mauritania,2,,,2,25-03-2020,13:27
Nicaragua,2,,,2,25-03-2020,13:27
Sint Maarten,2,,,2,25-03-2020,13:27
Belize,1,,,1,25-03-2020,13:27
Eritrea,1,,,1,25-03-2020,13:27
Grenada,1,,,1,25-03-2020,13:27
Libya,1,,,1,25-03-2020,13:27
Montserrat,1,,,1,25-03-2020,13:27
Papua New Guinea,1,,,1,25-03-2020,13:27
St. Vincent Grenadines,1,,,1,25-03-2020,13:27
Somalia,1,,,1,25-03-2020,13:27
Syria,1,,,1,25-03-2020,13:27
Timor-Leste,1,,,1,25-03-2020,13:27
Turks and Caicos,1,,,1,25-03-2020,13:27
