Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"4,798,952","316,514","1,855,132","2,627,306",18-05-2020,02:58
Europe,"1,780,768","162,839","769,709","848,220",18-05-2020,02:58
North America,"1,683,949","102,914","431,269","1,149,766",18-05-2020,02:58
USA,"1,527,352","90,973","344,952","1,091,427",18-05-2020,02:58
Asia,"798,308","24,733","458,731","314,844",18-05-2020,02:58
South America,"440,182","23,117","153,379","263,686",18-05-2020,02:58
Russia,"281,752","2,631","67,373","211,748",18-05-2020,02:58
Spain,"277,719","27,650","195,945","54,124",18-05-2020,02:58
UK,"243,695","34,636",N/A,N/A,18-05-2020,02:58
Brazil,"241,080","16,118","94,122","130,840",18-05-2020,02:58
Italy,"225,435","31,908","125,176","68,351",18-05-2020,02:58
France,"179,569","28,108","61,213","90,248",18-05-2020,02:58
Germany,"176,651","8,049","153,400","15,202",18-05-2020,02:58
Turkey,"149,435","4,140","109,962","35,333",18-05-2020,02:58
Iran,"120,198","6,988","94,464","18,746",18-05-2020,02:58
India,"95,698","3,025","36,795","55,878",18-05-2020,02:58
Peru,"92,273","2,648","28,621","61,004",18-05-2020,02:58
Africa,"86,376","2,777","33,493","50,106",18-05-2020,02:58
China,"82,947","4,633","78,227",87,18-05-2020,02:58
Canada,"77,002","5,782","38,550","32,670",18-05-2020,02:58
Belgium,"55,280","9,052","14,630","31,598",18-05-2020,02:58
Saudi Arabia,"54,752",312,"25,722","28,718",18-05-2020,02:58
Mexico,"47,144","5,045","31,848","10,251",18-05-2020,02:58
Netherlands,"43,995","5,680",N/A,N/A,18-05-2020,02:58
Chile,"43,781",450,"19,213","24,118",18-05-2020,02:58
Pakistan,"40,151",873,"11,341","27,937",18-05-2020,02:58
Ecuador,"33,182","2,736","3,433","27,013",18-05-2020,02:58
Qatar,"32,604",15,"4,370","28,219",18-05-2020,02:58
Switzerland,"30,587","1,881","27,500","1,206",18-05-2020,02:58
Sweden,"30,143","3,679","4,971","21,493",18-05-2020,02:58
Belarus,"29,650",165,"9,932","19,553",18-05-2020,02:58
Portugal,"29,036","1,218","4,636","23,182",18-05-2020,02:58
Singapore,"28,038",22,"9,340","18,676",18-05-2020,02:58
Ireland,"24,112","1,543","19,470","3,099",18-05-2020,02:58
UAE,"23,358",220,"8,512","14,626",18-05-2020,02:58
Bangladesh,"22,268",328,"4,373","17,567",18-05-2020,02:58
Poland,"18,529",925,"7,451","10,153",18-05-2020,02:58
Ukraine,"18,291",514,"5,116","12,661",18-05-2020,02:58
Indonesia,"17,514","1,148","4,129","12,237",18-05-2020,02:58
Romania,"16,871","1,107","9,890","5,874",18-05-2020,02:58
Israel,"16,617",272,"12,942","3,403",18-05-2020,02:58
Japan,"16,285",744,"11,153","4,388",18-05-2020,02:58
Austria,"16,242",629,"14,563","1,050",18-05-2020,02:58
Colombia,"15,574",574,"3,751","11,249",18-05-2020,02:58
South Africa,"15,515",264,"7,006","8,245",18-05-2020,02:58
Kuwait,"14,850",112,"4,093","10,645",18-05-2020,02:58
Philippines,"12,513",824,"2,635","9,054",18-05-2020,02:58
Dominican Republic,"12,314",428,"5,847","6,039",18-05-2020,02:58
Egypt,"12,229",630,"3,172","8,427",18-05-2020,02:58
S. Korea,"11,050",262,"9,888",900,18-05-2020,02:58
Denmark,"10,927",547,"9,227","1,153",18-05-2020,02:58
Serbia,"10,610",230,"4,713","5,667",18-05-2020,02:58
Panama,"9,449",269,"6,080","3,100",18-05-2020,02:58
Oceania,"8,648",119,"7,900",629,18-05-2020,02:58
Czechia,"8,475",298,"5,462","2,715",18-05-2020,02:58
Norway,"8,249",232,32,"7,985",18-05-2020,02:58
Argentina,"8,068",373,"2,569","5,126",18-05-2020,02:58
