Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"5,904,284","361,996","2,579,505","2,962,783",29-05-2020,03:47
North America,"1,984,564","120,621","624,556","1,239,387",29-05-2020,03:47
Europe,"1,969,899","171,568","948,496","849,835",29-05-2020,03:47
USA,"1,768,461","103,330","498,725","1,166,406",29-05-2020,03:47
Asia,"1,051,266","29,120","621,744","400,402",29-05-2020,03:47
South America,"757,488","36,733","320,777","399,978",29-05-2020,03:47
Brazil,"438,812","26,764","193,181","218,867",29-05-2020,03:47
Russia,"379,051","4,142","150,993","223,916",29-05-2020,03:47
Spain,"284,986","27,119","196,958","60,909",29-05-2020,03:47
UK,"269,127","37,837",N/A,N/A,29-05-2020,03:47
Italy,"231,732","33,142","150,604","47,986",29-05-2020,03:47
France,"186,238","28,662","67,191","90,385",29-05-2020,03:47
Germany,"182,452","8,570","163,200","10,682",29-05-2020,03:47
India,"165,386","4,711","70,920","89,755",29-05-2020,03:47
Turkey,"160,979","4,461","124,369","32,149",29-05-2020,03:47
Iran,"143,849","7,627","112,988","23,234",29-05-2020,03:47
Peru,"141,779","4,099","59,442","78,238",29-05-2020,03:47
Africa,"131,587","3,814","55,126","72,647",29-05-2020,03:47
Canada,"88,512","6,877","46,840","34,795",29-05-2020,03:47
Chile,"86,943",890,"36,150","49,903",29-05-2020,03:47
China,"82,995","4,634","78,288",73,29-05-2020,03:47
Mexico,"81,400","9,044","56,638","15,718",29-05-2020,03:47
Saudi Arabia,"80,185",441,"54,553","25,191",29-05-2020,03:47
Pakistan,"61,227","1,260","20,231","39,736",29-05-2020,03:47
Belgium,"57,849","9,388","15,572","32,889",29-05-2020,03:47
Qatar,"50,914",33,"15,399","35,482",29-05-2020,03:47
Netherlands,"45,950","5,903",N/A,N/A,29-05-2020,03:47
Bangladesh,"40,321",559,"8,425","31,337",29-05-2020,03:47
Belarus,"39,858",219,"16,660","22,979",29-05-2020,03:47
Ecuador,"38,471","3,313","18,425","16,733",29-05-2020,03:47
Sweden,"35,727","4,266","4,971","26,490",29-05-2020,03:47
Singapore,"33,249",23,"18,294","14,932",29-05-2020,03:47
UAE,"32,532",258,"16,685","15,589",29-05-2020,03:47
Portugal,"31,596","1,369","18,637","11,590",29-05-2020,03:47
Switzerland,"30,796","1,919","28,300",577,29-05-2020,03:47
South Africa,"27,403",577,"14,370","12,456",29-05-2020,03:47
