Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"2,940,755","203,818","842,082","1,894,855",26-04-2020,16:50
Europe,"1,264,136","120,525","409,268","734,343",26-04-2020,16:50
North America,"1,036,549","58,703","144,325","833,521",26-04-2020,16:50
USA,"960,896","54,265","118,162","788,469",26-04-2020,16:50
Asia,"467,842","17,062","223,406","227,374",26-04-2020,16:50
Spain,"223,759","22,902","95,708","105,149",26-04-2020,16:50
Italy,"195,351","26,384","63,120","105,847",26-04-2020,16:50
France,"161,488","22,614","44,594","94,280",26-04-2020,16:50
Germany,"156,513","5,877","109,800","40,836",26-04-2020,16:50
UK,"148,377","20,319",N/A,"127,714",26-04-2020,16:50
South America,"131,375","6,021","47,924","77,430",26-04-2020,16:50
Turkey,"107,773","2,706","25,582","79,485",26-04-2020,16:50
Iran,"90,481","5,710","69,657","15,114",26-04-2020,16:50
China,"82,827","4,632","77,394",801,26-04-2020,16:50
Russia,"80,949",747,"6,767","73,435",26-04-2020,16:50
Brazil,"59,324","4,057","29,160","26,107",26-04-2020,16:50
Belgium,"46,134","7,094","10,785","28,255",26-04-2020,16:50
Canada,"45,354","2,465","16,425","26,464",26-04-2020,16:50
Netherlands,"37,845","4,475",N/A,"33,120",26-04-2020,16:50
Africa,"31,850","1,391","9,765","20,694",26-04-2020,16:50
Switzerland,"29,061","1,607","21,300","6,154",26-04-2020,16:50
India,"26,917",826,"5,939","20,152",26-04-2020,16:50
Peru,"25,331",700,"7,797","16,834",26-04-2020,16:50
Portugal,"23,864",903,"1,329","21,632",26-04-2020,16:50
Ecuador,"22,719",576,"1,366","20,777",26-04-2020,16:50
Sweden,"18,640","2,194","1,005","15,441",26-04-2020,16:50
Ireland,"18,561","1,063","9,233","8,265",26-04-2020,16:50
Saudi Arabia,"17,522",139,"2,357","15,026",26-04-2020,16:50
Israel,"15,398",199,"6,602","8,597",26-04-2020,16:50
Austria,"15,225",542,"12,282","2,401",26-04-2020,16:50
Mexico,"13,842","1,305","7,149","5,388",26-04-2020,16:50
Singapore,"13,624",12,"1,002","12,610",26-04-2020,16:50
Japan,"13,231",360,"1,656","11,215",26-04-2020,16:50
Chile,"12,858",181,"6,746","5,931",26-04-2020,16:50
Pakistan,"12,723",269,"2,866","9,588",26-04-2020,16:50
Poland,"11,395",526,"2,265","8,604",26-04-2020,16:50
Romania,"11,036",608,"3,054","7,374",26-04-2020,16:50
S. Korea,"10,728",242,"8,717","1,769",26-04-2020,16:50
Belarus,"10,463",72,"1,695","8,696",26-04-2020,16:50
UAE,"10,349",76,"1,978","8,295",26-04-2020,16:50
Qatar,"10,287",10,"1,012","9,265",26-04-2020,16:50
Indonesia,"8,882",743,"1,107","7,032",26-04-2020,16:50
Ukraine,"8,617",209,840,"7,568",26-04-2020,16:50
Denmark,"8,575",422,"5,805","2,348",26-04-2020,16:50
Oceania,"8,282",101,"6,749","1,432",26-04-2020,16:50
Serbia,"8,042",156,"1,182","6,704",26-04-2020,16:50
Philippines,"7,579",501,862,"6,216",26-04-2020,16:50
Norway,"7,499",201,32,"7,266",26-04-2020,16:50
Czechia,"7,352",219,"2,471","4,662",26-04-2020,16:50
Australia,"6,711",83,"5,539","1,089",26-04-2020,16:50
Dominican Republic,"5,926",273,822,"4,831",26-04-2020,16:50
Malaysia,"5,780",98,"3,862","1,820",26-04-2020,16:50
Panama,"5,538",159,338,"5,041",26-04-2020,16:50
Bangladesh,"5,416",145,122,"5,149",26-04-2020,16:50
Colombia,"5,142",233,"1,067","3,842",26-04-2020,16:50
Finland,"4,576",190,"2,500","1,886",26-04-2020,16:50
South Africa,"4,361",86,"1,473","2,802",26-04-2020,16:50
Egypt,"4,319",307,"1,114","2,898",26-04-2020,16:50
Morocco,"4,047",160,557,"3,330",26-04-2020,16:50
Argentina,"3,780",185,"1,030","2,565",26-04-2020,16:50
Luxembourg,"3,711",85,"3,088",538,26-04-2020,16:50
Moldova,"3,304",94,895,"2,315",26-04-2020,16:50
Algeria,"3,256",419,"1,479","1,358",26-04-2020,16:50
Kuwait,"3,075",20,806,"2,249",26-04-2020,16:50
Thailand,"2,922",51,"2,594",277,26-04-2020,16:50
Kazakhstan,"2,693",25,677,"1,991",26-04-2020,16:50
Bahrain,"2,588",8,"1,160","1,420",26-04-2020,16:50
Greece,"2,506",130,577,"1,799",26-04-2020,16:50
Hungary,"2,500",272,485,"1,743",26-04-2020,16:50
Croatia,"2,030",55,"1,103",872,26-04-2020,16:50
Oman,"1,998",10,333,"1,655",26-04-2020,16:50
Uzbekistan,"1,869",8,765,"1,096",26-04-2020,16:50
Iceland,"1,792",10,"1,608",174,26-04-2020,16:50
Iraq,"1,763",86,"1,224",453,26-04-2020,16:50
Armenia,"1,746",28,833,885,26-04-2020,16:50
Azerbaijan,"1,645",21,"1,139",485,26-04-2020,16:50
Estonia,"1,643",49,233,"1,361",26-04-2020,16:50
Cameroon,"1,621",56,786,779,26-04-2020,16:50
Ghana,"1,550",11,155,"1,384",26-04-2020,16:50
Afghanistan,"1,531",50,207,"1,274",26-04-2020,16:50
Bosnia and Herzegovina,"1,516",59,624,833,26-04-2020,16:50
New Zealand,"1,470",18,"1,142",310,26-04-2020,16:50
Lithuania,"1,438",41,467,930,26-04-2020,16:50
Slovenia,"1,396",82,221,"1,093",26-04-2020,16:50
North Macedonia,"1,386",61,500,825,26-04-2020,16:50
Slovakia,"1,379",18,394,967,26-04-2020,16:50
Cuba,"1,337",51,437,849,26-04-2020,16:50
Bulgaria,"1,290",55,205,"1,030",26-04-2020,16:50
Nigeria,"1,182",35,222,925,26-04-2020,16:50
Ivory Coast,"1,111",14,449,648,26-04-2020,16:50
Hong Kong,"1,038",4,753,281,26-04-2020,16:50
Djibouti,"1,023",2,411,610,26-04-2020,16:50
Guinea,996,7,208,781,26-04-2020,16:50
Tunisia,939,38,207,694,26-04-2020,16:50
Bolivia,866,46,54,766,26-04-2020,16:50
Latvia,812,12,267,533,26-04-2020,16:50
Cyprus,810,14,148,648,26-04-2020,16:50
Andorra,738,40,344,354,26-04-2020,16:50
Albania,726,28,410,288,26-04-2020,16:50
,721,15,645,61,26-04-2020,16:50
Diamond Princess,712,13,645,54,26-04-2020,16:50
Lebanon,707,24,145,538,26-04-2020,16:50
Costa Rica,693,6,242,445,26-04-2020,16:50
Niger,684,27,325,332,26-04-2020,16:50
Kyrgyzstan,682,8,370,304,26-04-2020,16:50
Senegal,671,8,283,380,26-04-2020,16:50
Burkina Faso,629,41,442,146,26-04-2020,16:50
Honduras,627,59,65,503,26-04-2020,16:50
Uruguay,596,14,370,212,26-04-2020,16:50
San Marino,538,41,64,433,26-04-2020,16:50
Channel Islands,525,35,332,158,26-04-2020,16:50
Georgia,485,6,139,340,26-04-2020,16:50
Sri Lanka,477,7,120,350,26-04-2020,16:50
Guatemala,473,13,45,415,26-04-2020,16:50
Malta,448,4,282,162,26-04-2020,16:50
Jordan,444,7,332,105,26-04-2020,16:50
DRC,442,28,50,364,26-04-2020,16:50
Taiwan,429,6,281,142,26-04-2020,16:50
