Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"5,687,877","352,265","2,431,754","2,903,858",27-05-2020,08:47
Europe,"1,934,120","169,610","912,610","851,900",27-05-2020,08:47
North America,"1,930,443","116,676","598,053","1,215,714",27-05-2020,08:47
USA,"1,725,275","100,572","479,969","1,144,734",27-05-2020,08:47
Asia,"1,005,934","28,246","590,081","387,607",27-05-2020,08:47
South America,"686,365","33,981","272,324","380,060",27-05-2020,08:47
Brazil,"394,507","24,593","158,593","211,321",27-05-2020,08:47
Russia,"362,342","3,807","131,129","227,406",27-05-2020,08:47
Spain,"283,339","27,117","196,958","59,264",27-05-2020,08:47
UK,"265,227","37,048",N/A,N/A,27-05-2020,08:47
Italy,"230,555","32,955","144,658","52,942",27-05-2020,08:47
France,"182,722","28,530","65,879","88,313",27-05-2020,08:47
Germany,"181,288","8,498","162,000","10,790",27-05-2020,08:47
Turkey,"158,762","4,397","121,507","32,858",27-05-2020,08:47
India,"151,876","4,346","64,426","83,104",27-05-2020,08:47
Iran,"139,511","7,508","109,437","22,566",27-05-2020,08:47
Peru,"129,751","3,788","52,906","73,057",27-05-2020,08:47
Africa,"121,547","3,613","49,912","68,022",27-05-2020,08:47
Canada,"86,647","6,639","45,339","34,669",27-05-2020,08:47
China,"82,993","4,634","78,280",79,27-05-2020,08:47
Chile,"77,961",806,"30,915","46,240",27-05-2020,08:47
Saudi Arabia,"76,726",411,"48,450","27,865",27-05-2020,08:47
Mexico,"74,560","8,134","52,219","14,207",27-05-2020,08:47
Pakistan,"59,151","1,225","19,142","38,784",27-05-2020,08:47
Belgium,"57,455","9,334","15,320","32,801",27-05-2020,08:47
Qatar,"47,207",28,"11,844","35,335",27-05-2020,08:47
Netherlands,"45,578","5,856",N/A,N/A,27-05-2020,08:47
Belarus,"38,059",208,"15,086","22,765",27-05-2020,08:47
Ecuador,"37,355","3,203","18,003","16,149",27-05-2020,08:47
Bangladesh,"36,751",522,"7,579","28,650",27-05-2020,08:47
Sweden,"34,440","4,125","4,971","25,344",27-05-2020,08:47
Singapore,"32,343",23,"16,444","15,876",27-05-2020,08:47
UAE,"31,086",253,"15,982","14,851",27-05-2020,08:47
Portugal,"31,007","1,342","18,096","11,569",27-05-2020,08:47
Switzerland,"30,761","1,915","28,200",646,27-05-2020,08:47
Ireland,"24,735","1,615","21,060","2,060",27-05-2020,08:47
South Africa,"24,264",524,"12,741","10,999",27-05-2020,08:47
Indonesia,"23,165","1,418","5,877","15,870",27-05-2020,08:47
Colombia,"23,003",776,"5,511","16,716",27-05-2020,08:47
Kuwait,"22,575",172,"7,306","15,097",27-05-2020,08:47
Poland,"22,074","1,024","10,020","11,030",27-05-2020,08:47
Ukraine,"21,584",644,"7,575","13,365",27-05-2020,08:47
Egypt,"18,756",797,"5,027","12,932",27-05-2020,08:47
Romania,"18,429","1,216","11,874","5,339",27-05-2020,08:47
Israel,"16,757",281,"14,457","2,019",27-05-2020,08:47
Japan,"16,623",846,"13,810","1,967",27-05-2020,08:47
Austria,"16,557",643,"15,182",732,27-05-2020,08:47
Dominican Republic,"15,264",468,"8,534","6,262",27-05-2020,08:47
Philippines,"14,669",886,"3,412","10,371",27-05-2020,08:47
Argentina,"13,228",484,"4,167","8,577",27-05-2020,08:47
Afghanistan,"11,831",220,"1,128","10,483",27-05-2020,08:47
Panama,"11,447",313,"6,379","4,755",27-05-2020,08:47
Denmark,"11,428",563,"10,044",821,27-05-2020,08:47
S. Korea,"11,265",269,"10,295",701,27-05-2020,08:47
