Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"8,577,196","456,269","4,530,260","3,590,667",19-06-2020,04:57
North America,"2,617,021","151,066","1,156,244","1,309,711",19-06-2020,04:57
Europe,"2,268,136","185,235","1,219,133","863,768",19-06-2020,04:57
USA,"2,263,651","120,688","930,994","1,211,969",19-06-2020,04:57
Asia,"1,775,383","45,455","1,114,563","615,365",19-06-2020,04:57
South America,"1,628,253","66,924","902,856","658,473",19-06-2020,04:57
Brazil,"983,359","47,869","520,360","415,130",19-06-2020,04:57
Russia,"561,091","7,660","313,963","239,468",19-06-2020,04:57
India,"381,091","12,604","205,182","163,305",19-06-2020,04:57
UK,"300,469","42,288",N/A,N/A,19-06-2020,04:57
Spain,"292,348","27,136",N/A,N/A,19-06-2020,04:57
Africa,"278,677","7,450","128,347","142,880",19-06-2020,04:57
Peru,"244,388","7,461","131,190","105,737",19-06-2020,04:57
Italy,"238,159","34,514","180,544","23,101",19-06-2020,04:57
Chile,"225,103","3,841","186,441","34,821",19-06-2020,04:57
Iran,"197,647","9,272","156,991","31,384",19-06-2020,04:57
Germany,"190,126","8,946","174,100","7,080",19-06-2020,04:57
Turkey,"184,031","4,882","156,022","23,127",19-06-2020,04:57
Mexico,"165,455","19,747","123,095","22,613",19-06-2020,04:57
Pakistan,"160,118","3,093","59,215","97,810",19-06-2020,04:57
France,"158,641","29,603","73,887","55,151",19-06-2020,04:57
Saudi Arabia,"145,991","1,139","93,915","50,937",19-06-2020,04:57
Bangladesh,"102,292","1,343","40,164","60,785",19-06-2020,04:57
Canada,"100,220","8,300","62,496","29,424",19-06-2020,04:57
Qatar,"84,441",86,"63,642","20,713",19-06-2020,04:57
South Africa,"83,890","1,737","44,920","37,233",19-06-2020,04:57
China,"83,325","4,634","78,398",293,19-06-2020,04:57
Belgium,"60,348","9,683","16,724","33,941",19-06-2020,04:57
Colombia,"60,217","1,950","22,680","35,587",19-06-2020,04:57
Belarus,"56,657",331,"34,023","22,303",19-06-2020,04:57
Sweden,"56,043","5,053",N/A,N/A,19-06-2020,04:57
Egypt,"50,437","1,938","13,528","34,971",19-06-2020,04:57
Netherlands,"49,319","6,078",N/A,N/A,19-06-2020,04:57
Ecuador,"49,097","4,087","24,123","20,887",19-06-2020,04:57
UAE,"43,752",298,"30,241","13,213",19-06-2020,04:57
Indonesia,"42,762","2,339","16,798","23,625",19-06-2020,04:57
Singapore,"41,473",26,"32,712","8,735",19-06-2020,04:57
Portugal,"38,089","1,524","24,010","12,555",19-06-2020,04:57
Kuwait,"38,074",308,"29,512","8,254",19-06-2020,04:57
Argentina,"37,510",948,"10,721","25,841",19-06-2020,04:57
Ukraine,"34,063",966,"15,447","17,650",19-06-2020,04:57
Switzerland,"31,200","1,956","28,900",344,19-06-2020,04:57
Poland,"31,015","1,316","15,317","14,382",19-06-2020,04:57
Philippines,"27,799","1,116","7,090","19,593",19-06-2020,04:57
Afghanistan,"27,532",546,"7,660","19,326",19-06-2020,04:57
Oman,"26,818",119,"13,264","13,435",19-06-2020,04:57
Iraq,"25,717",856,"11,333","13,528",19-06-2020,04:57
Ireland,"25,355","1,714","22,698",943,19-06-2020,04:57
Dominican Republic,"24,645",635,"14,293","9,717",19-06-2020,04:57
Panama,"23,351",475,"13,782","9,094",19-06-2020,04:57
Romania,"23,080","1,473","16,308","5,299",19-06-2020,04:57
Bolivia,"20,685",679,"4,002","16,004",19-06-2020,04:57
Bahrain,"20,430",55,"14,696","5,679",19-06-2020,04:57
Israel,"20,036",303,"15,518","4,215",19-06-2020,04:57
Armenia,"18,698",309,"7,560","10,829",19-06-2020,04:57
Nigeria,"18,480",475,"6,307","11,698",19-06-2020,04:57
Japan,"17,668",935,"15,930",803,19-06-2020,04:57
Austria,"17,223",688,"16,101",434,19-06-2020,04:57
Kazakhstan,"15,877",100,"10,065","5,712",19-06-2020,04:57
Moldova,"13,106",444,"7,252","5,410",19-06-2020,04:57
Ghana,"12,929",66,"4,468","8,395",19-06-2020,04:57
Serbia,"12,616",258,"11,511",847,19-06-2020,04:57
Denmark,"12,344",600,"11,242",502,19-06-2020,04:57
S. Korea,"12,306",280,"10,835","1,191",19-06-2020,04:57
Guatemala,"11,868",449,"2,290","9,129",19-06-2020,04:57
Algeria,"11,385",811,"8,078","2,496",19-06-2020,04:57
Azerbaijan,"11,329",139,"6,192","4,998",19-06-2020,04:57
Honduras,"10,739",343,"1,179","9,217",19-06-2020,04:57
Czechia,"10,280",334,"7,440","2,506",19-06-2020,04:57
Cameroon,"9,864",276,"5,570","4,018",19-06-2020,04:57
Morocco,"9,074",213,"8,041",820,19-06-2020,04:57
Oceania,"9,005",124,"8,466",415,19-06-2020,04:57
Norway,"8,708",244,"8,138",326,19-06-2020,04:57
Malaysia,"8,529",121,"8,000",408,19-06-2020,04:57
Sudan,"8,020",487,"2,966","4,567",19-06-2020,04:57
Nepal,"7,848",22,"1,186","6,640",19-06-2020,04:57
Australia,"7,391",102,"6,877",412,19-06-2020,04:57
Finland,"7,119",326,"6,200",593,19-06-2020,04:57
Ivory Coast,"6,444",49,"2,863","3,532",19-06-2020,04:57
Uzbekistan,"5,767",19,"4,166","1,582",19-06-2020,04:57
Senegal,"5,475",76,"3,716","1,683",19-06-2020,04:57
DRC,"5,283",117,685,"4,481",19-06-2020,04:57
Tajikistan,"5,279",51,"3,762","1,466",19-06-2020,04:57
Guinea,"4,841",26,"3,467","1,348",19-06-2020,04:57
Haiti,"4,688",82,24,"4,582",19-06-2020,04:57
North Macedonia,"4,664",216,"1,836","2,612",19-06-2020,04:57
Djibouti,"4,557",43,"3,527",987,19-06-2020,04:57
Gabon,"4,340",32,"1,657","2,651",19-06-2020,04:57
Kenya,"4,257",117,"1,459","2,681",19-06-2020,04:57
El Salvador,"4,200",82,"2,235","1,883",19-06-2020,04:57
Luxembourg,"4,091",110,"3,940",41,19-06-2020,04:57
Hungary,"4,079",568,"2,564",947,19-06-2020,04:57
Ethiopia,"3,954",65,934,"2,955",19-06-2020,04:57
Bulgaria,"3,674",190,"1,941","1,543",19-06-2020,04:57
Venezuela,"3,483",28,835,"2,620",19-06-2020,04:57
Greece,"3,227",188,"1,374","1,665",19-06-2020,04:57
Bosnia and Herzegovina,"3,174",168,"2,219",787,19-06-2020,04:57
Thailand,"3,141",58,"2,997",86,19-06-2020,04:57
Somalia,"2,719",88,724,"1,907",19-06-2020,04:57
Kyrgyzstan,"2,657",31,"1,933",693,19-06-2020,04:57
CAR,"2,605",19,417,"2,169",19-06-2020,04:57
Mauritania,"2,424",97,550,"1,777",19-06-2020,04:57
Mayotte,"2,383",29,"2,066",288,19-06-2020,04:57
Cuba,"2,295",85,"2,020",190,19-06-2020,04:57
Croatia,"2,269",107,"2,142",20,19-06-2020,04:57
Maldives,"2,137",8,"1,677",452,19-06-2020,04:57
Estonia,"1,977",69,"1,748",160,19-06-2020,04:57
Sri Lanka,"1,946",11,"1,421",514,19-06-2020,04:57
