Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"5,197,863","334,680","2,082,950","2,780,233",22-05-2020,08:57
Europe,"1,848,400","166,813","826,761","854,826",22-05-2020,08:57
North America,"1,798,600","110,226","482,837","1,205,537",22-05-2020,08:57
USA,"1,620,902","96,354","382,169","1,142,379",22-05-2020,08:57
Asia,"890,646","26,295","517,578","346,773",22-05-2020,08:57
South America,"548,892","28,094","206,448","314,350",22-05-2020,08:57
Russia,"317,554","3,099","92,681","221,774",22-05-2020,08:57
Brazil,"310,921","20,082","125,960","164,879",22-05-2020,08:57
Spain,"280,117","27,940","196,958","55,219",22-05-2020,08:57
UK,"250,908","36,042",N/A,N/A,22-05-2020,08:57
Italy,"228,006","32,486","134,560","60,960",22-05-2020,08:57
France,"181,826","28,215","63,858","89,753",22-05-2020,08:57
Germany,"179,021","8,309","158,000","12,712",22-05-2020,08:57
Turkey,"153,548","4,249","114,990","34,309",22-05-2020,08:57
Iran,"129,341","7,249","100,564","21,528",22-05-2020,08:57
India,"118,501","3,585","48,553","66,363",22-05-2020,08:57
Peru,"108,769","3,148","43,587","62,034",22-05-2020,08:57
Africa,"101,901","3,115","40,641","58,145",22-05-2020,08:57
China,"82,971","4,634","78,255",82,22-05-2020,08:57
Canada,"81,324","6,152","41,715","33,457",22-05-2020,08:57
Saudi Arabia,"65,077",351,"36,040","28,686",22-05-2020,08:57
Mexico,"59,567","6,510","40,657","12,400",22-05-2020,08:57
Chile,"57,581",589,"23,992","33,000",22-05-2020,08:57
Belgium,"56,235","9,186","14,988","32,061",22-05-2020,08:57
Pakistan,"50,694","1,067","15,201","34,426",22-05-2020,08:57
Netherlands,"44,700","5,775",N/A,N/A,22-05-2020,08:57
Qatar,"38,651",17,"7,288","31,346",22-05-2020,08:57
Ecuador,"35,306","2,939","3,557","28,810",22-05-2020,08:57
Belarus,"33,371",185,"12,057","21,129",22-05-2020,08:57
Sweden,"32,172","3,871","4,971","23,330",22-05-2020,08:57
Switzerland,"30,694","1,898","27,900",896,22-05-2020,08:57
Portugal,"29,912","1,277","6,452","22,183",22-05-2020,08:57
Singapore,"29,812",23,"12,117","17,672",22-05-2020,08:57
Bangladesh,"28,511",408,"5,602","22,501",22-05-2020,08:57
UAE,"26,898",237,"12,755","13,906",22-05-2020,08:57
Ireland,"24,391","1,583","21,060","1,748",22-05-2020,08:57
Indonesia,"20,162","1,278","4,838","14,046",22-05-2020,08:57
Poland,"20,143",972,"8,452","10,719",22-05-2020,08:57
Ukraine,"19,706",579,"6,227","12,900",22-05-2020,08:57
South Africa,"19,137",369,"8,950","9,818",22-05-2020,08:57
Kuwait,"18,609",129,"5,205","13,275",22-05-2020,08:57
Colombia,"18,330",652,"4,431","13,247",22-05-2020,08:57
Romania,"17,585","1,156","10,581","5,848",22-05-2020,08:57
Israel,"16,690",279,"13,915","2,496",22-05-2020,08:57
Japan,"16,424",777,"12,672","2,975",22-05-2020,08:57
Austria,"16,404",633,"14,951",820,22-05-2020,08:57
Egypt,"15,003",696,"4,217","10,090",22-05-2020,08:57
Dominican Republic,"13,657",448,"7,366","5,843",22-05-2020,08:57
Philippines,"13,434",846,"3,000","9,588",22-05-2020,08:57
Denmark,"11,182",561,"9,643",978,22-05-2020,08:57
S. Korea,"11,142",264,"10,162",716,22-05-2020,08:57
Serbia,"10,919",237,"5,370","5,312",22-05-2020,08:57
Panama,"10,116",291,"6,245","3,580",22-05-2020,08:57
Argentina,"9,931",416,"3,032","6,483",22-05-2020,08:57
Czechia,"8,754",306,"5,926","2,522",22-05-2020,08:57
Oceania,"8,703",122,"8,034",547,22-05-2020,08:57
Afghanistan,"8,676",193,938,"7,545",22-05-2020,08:57
Norway,"8,309",235,32,"8,042",22-05-2020,08:57
Bahrain,"8,174",12,"3,873","4,289",22-05-2020,08:57
Algeria,"7,728",575,"4,062","3,091",22-05-2020,08:57
Kazakhstan,"7,597",35,"3,843","3,719",22-05-2020,08:57
Morocco,"7,211",196,"4,280","2,735",22-05-2020,08:57
Australia,"7,095",101,"6,478",516,22-05-2020,08:57
Malaysia,"7,059",114,"5,796","1,149",22-05-2020,08:57
Nigeria,"7,016",211,"1,907","4,898",22-05-2020,08:57
Moldova,"6,704",233,"2,953","3,518",22-05-2020,08:57
Finland,"6,493",306,"4,800","1,387",22-05-2020,08:57
Ghana,"6,486",31,"1,951","4,504",22-05-2020,08:57
Oman,"6,370",31,"1,821","4,518",22-05-2020,08:57
Armenia,"5,606",70,"2,581","2,955",22-05-2020,08:57
Bolivia,"5,187",215,561,"4,411",22-05-2020,08:57
Cameroon,"4,288",156,"1,808","2,324",22-05-2020,08:57
Luxembourg,"3,980",109,"3,741",130,22-05-2020,08:57
Iraq,"3,877",140,"2,483","1,254",22-05-2020,08:57
Azerbaijan,"3,749",44,"2,340","1,365",22-05-2020,08:57
Hungary,"3,678",476,"1,587","1,615",22-05-2020,08:57
