Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
China,"81,054","3,261","72,440","5,353",22-03-2020,18:28
Italy,"53,578","4,825","6,072","42,681",22-03-2020,18:28
Spain,"28,572","1,753","2,125","24,694",22-03-2020,18:28
USA,"27,137",349,178,"26,610",22-03-2020,18:28
Germany,"23,974",93,266,"23,615",22-03-2020,18:28
Iran,"21,638","1,685","7,635","12,318",22-03-2020,18:28
France,"14,459",562,"1,587","12,310",22-03-2020,18:28
S. Korea,"8,897",104,"2,909","5,884",22-03-2020,18:28
Switzerland,"7,225",80,131,"7,014",22-03-2020,18:28
UK,"5,018",244,93,"4,681",22-03-2020,18:28
Netherlands,"4,204",179,2,"4,023",22-03-2020,18:28
Belgium,"3,401",75,263,"3,063",22-03-2020,18:28
Austria,"3,302",16,9,"3,277",22-03-2020,18:28
Norway,"2,251",7,6,"2,238",22-03-2020,18:28
Sweden,"1,906",21,16,"1,869",22-03-2020,18:28
Portugal,"1,600",14,5,"1,581",22-03-2020,18:28
Denmark,"1,395",13,1,"1,381",22-03-2020,18:28
Canada,"1,385",20,14,"1,351",22-03-2020,18:28
Australia,"1,353",7,46,"1,300",22-03-2020,18:28
Malaysia,"1,306",10,139,"1,157",22-03-2020,18:28
Brazil,"1,209",18,2,"1,189",22-03-2020,18:28
Japan,"1,086",36,235,815,22-03-2020,18:28
Czechia,"1,047",,6,"1,041",22-03-2020,18:28
Turkey,947,21,,926,22-03-2020,18:28
Israel,945,1,37,907,22-03-2020,18:28
Luxembourg,798,8,6,784,22-03-2020,18:28
Ireland,785,3,5,777,22-03-2020,18:28
Pakistan,730,3,13,714,22-03-2020,18:28
Diamond Princess,712,8,567,137,22-03-2020,18:28
Chile,632,1,8,623,22-03-2020,18:28
Finland,626,1,10,615,22-03-2020,18:28
Thailand,599,1,44,554,22-03-2020,18:28
Iceland,568,1,5,562,22-03-2020,18:28
Poland,563,7,13,543,22-03-2020,18:28
Ecuador,532,7,3,522,22-03-2020,18:28
Greece,530,13,19,498,22-03-2020,18:28
Indonesia,514,48,29,437,22-03-2020,18:28
Saudi Arabia,511,,17,494,22-03-2020,18:28
Qatar,481,,27,454,22-03-2020,18:28
Singapore,455,2,144,309,22-03-2020,18:28
Romania,433,2,64,367,22-03-2020,18:28
Slovenia,414,1,,413,22-03-2020,18:28
India,391,7,24,360,22-03-2020,18:28
Philippines,380,25,15,340,22-03-2020,18:28
Russia,367,1,16,350,22-03-2020,18:28
Bahrain,332,2,149,181,22-03-2020,18:28
Estonia,326,,4,322,22-03-2020,18:28
Peru,318,5,1,312,22-03-2020,18:28
Hong Kong,317,4,100,213,22-03-2020,18:28
Egypt,294,10,42,242,22-03-2020,18:28
Mexico,251,2,4,245,22-03-2020,18:28
Lebanon,248,4,8,236,22-03-2020,18:28
Panama,245,3,1,241,22-03-2020,18:28
South Africa,240,,2,238,22-03-2020,18:28
Croatia,235,1,5,229,22-03-2020,18:28
Iraq,233,20,57,156,22-03-2020,18:28
Argentina,225,4,27,194,22-03-2020,18:28
Colombia,210,1,3,206,22-03-2020,18:28
Dominican Republic,202,3,,199,22-03-2020,18:28
Armenia,190,,2,188,22-03-2020,18:28
Serbia,188,2,2,184,22-03-2020,18:28
Kuwait,188,,27,161,22-03-2020,18:28
Bulgaria,185,3,3,179,22-03-2020,18:28
Slovakia,178,,7,171,22-03-2020,18:28
San Marino,175,20,4,151,22-03-2020,18:28
Taiwan,169,2,28,139,22-03-2020,18:28
UAE,153,2,38,113,22-03-2020,18:28
Algeria,139,15,65,59,22-03-2020,18:28
Latvia,139,,1,138,22-03-2020,18:28
Uruguay,135,,,135,22-03-2020,18:28
Hungary,131,6,16,109,22-03-2020,18:28
Lithuania,131,1,1,129,22-03-2020,18:28
Costa Rica,117,2,2,113,22-03-2020,18:28
North Macedonia,115,1,1,113,22-03-2020,18:28
