Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
Liberia,3,,,3,28-03-2020,12:32
Saint Lucia,3,,1,2,28-03-2020,12:32
Sint Maarten,3,,,3,28-03-2020,12:32
Somalia,3,,,3,28-03-2020,12:32
MS Zaandam,2,,,2,28-03-2020,12:32
Anguilla,2,,,2,28-03-2020,12:32
Belize,2,,,2,28-03-2020,12:32
British Virgin Islands,2,,,2,28-03-2020,12:32
Guinea-Bissau,2,,,2,28-03-2020,12:32
Saint Kitts and Nevis,2,,,2,28-03-2020,12:32
Turks and Caicos,2,,,2,28-03-2020,12:32
Libya,1,,,1,28-03-2020,12:32
Papua New Guinea,1,,,1,28-03-2020,12:32
St. Vincent Grenadines,1,,,1,28-03-2020,12:32
Timor-Leste,1,,,1,28-03-2020,12:32
