Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"1,524,833","88,965","332,989","1,102,879",09-04-2020,13:15
Europe,"749,383","61,636","169,960","517,787",09-04-2020,13:15
North America,"464,888","15,678","28,522","420,688",09-04-2020,13:15
USA,"435,160","14,797","22,891","397,472",09-04-2020,13:15
Asia,"254,827","9,608","125,581","119,638",09-04-2020,13:15
Spain,"148,220","14,792","48,021","85,407",09-04-2020,13:15
Italy,"139,422","17,669","26,491","95,262",09-04-2020,13:15
Germany,"113,296","2,349","46,300","64,647",09-04-2020,13:15
France,"112,950","10,869","21,254","80,827",09-04-2020,13:15
China,"81,865","3,335","77,370","1,160",09-04-2020,13:15
Iran,"64,586","3,993","29,812","30,781",09-04-2020,13:15
UK,"60,733","7,097",135,"53,501",09-04-2020,13:15
Turkey,"38,226",812,"1,846","35,568",09-04-2020,13:15
South America,"35,528","1,399","3,529","30,600",09-04-2020,13:15
Belgium,"24,983","2,523","5,164","17,296",09-04-2020,13:15
Switzerland,"23,404",909,"9,800","12,695",09-04-2020,13:15
Netherlands,"20,549","2,248",250,"18,051",09-04-2020,13:15
Canada,"19,438",435,"4,653","14,350",09-04-2020,13:15
Brazil,"16,195",822,127,"15,246",09-04-2020,13:15
Portugal,"13,141",380,196,"12,565",09-04-2020,13:15
Austria,"13,028",295,"5,240","7,493",09-04-2020,13:15
Africa,"12,057",579,"1,473","10,005",09-04-2020,13:15
S. Korea,"10,423",204,"6,973","3,246",09-04-2020,13:15
Russia,"10,131",76,698,"9,357",09-04-2020,13:15
Israel,"9,755",79,864,"8,812",09-04-2020,13:15
Sweden,"8,419",687,205,"7,527",09-04-2020,13:15
Oceania,"7,429",52,"3,305","4,072",09-04-2020,13:15
Australia,"6,104",51,"2,987","3,066",09-04-2020,13:15
Ireland,"6,074",235,25,"5,814",09-04-2020,13:15
Norway,"6,042",101,32,"5,909",09-04-2020,13:15
India,"5,916",178,506,"5,232",09-04-2020,13:15
Chile,"5,546",48,"1,115","4,383",09-04-2020,13:15
Denmark,"5,402",218,"1,621","3,563",09-04-2020,13:15
Poland,"5,341",164,284,"4,893",09-04-2020,13:15
Czechia,"5,335",104,243,"4,988",09-04-2020,13:15
Romania,"5,202",229,647,"4,326",09-04-2020,13:15
Japan,"4,667",94,632,"3,941",09-04-2020,13:15
Ecuador,"4,450",242,140,"4,068",09-04-2020,13:15
Pakistan,"4,414",63,572,"3,779",09-04-2020,13:15
Peru,"4,342",121,"1,333","2,888",09-04-2020,13:15
Malaysia,"4,228",67,"1,608","2,553",09-04-2020,13:15
Philippines,"4,076",203,124,"3,749",09-04-2020,13:15
Indonesia,"3,293",280,252,"2,761",09-04-2020,13:15
Mexico,"3,181",174,633,"2,374",09-04-2020,13:15
Luxembourg,"3,034",46,500,"2,488",09-04-2020,13:15
Saudi Arabia,"2,932",41,631,"2,260",09-04-2020,13:15
Serbia,"2,666",65,118,"2,483",09-04-2020,13:15
UAE,"2,659",12,239,"2,408",09-04-2020,13:15
Finland,"2,605",40,300,"2,265",09-04-2020,13:15
Panama,"2,528",63,16,"2,449",09-04-2020,13:15
Thailand,"2,423",32,940,"1,451",09-04-2020,13:15
Qatar,"2,210",6,178,"2,026",09-04-2020,13:15
Dominican Republic,"2,111",108,50,"1,953",09-04-2020,13:15
Colombia,"2,054",55,123,"1,876",09-04-2020,13:15
Ukraine,"1,892",57,45,"1,790",09-04-2020,13:15
Greece,"1,884",83,269,"1,532",09-04-2020,13:15
South Africa,"1,845",18,95,"1,732",09-04-2020,13:15
Argentina,"1,795",65,358,"1,372",09-04-2020,13:15
Singapore,"1,623",6,406,"1,211",09-04-2020,13:15
Iceland,"1,616",6,633,977,09-04-2020,13:15
Algeria,"1,572",205,237,"1,130",09-04-2020,13:15
Egypt,"1,560",103,305,"1,152",09-04-2020,13:15
Morocco,"1,346",96,103,"1,147",09-04-2020,13:15
Croatia,"1,343",19,179,"1,145",09-04-2020,13:15
New Zealand,"1,239",1,317,921,09-04-2020,13:15
Estonia,"1,207",24,83,"1,100",09-04-2020,13:15
Iraq,"1,202",69,452,681,09-04-2020,13:15
Moldova,"1,174",28,43,"1,103",09-04-2020,13:15
Slovenia,"1,124",43,128,953,09-04-2020,13:15
Belarus,"1,066",13,77,976,09-04-2020,13:15
Hungary,980,66,96,818,09-04-2020,13:15
Hong Kong,974,4,293,677,09-04-2020,13:15
Lithuania,955,15,8,932,09-04-2020,13:15
Armenia,921,10,138,773,09-04-2020,13:15
Kuwait,910,1,111,798,09-04-2020,13:15
Bosnia and Herzegovina,841,35,95,711,09-04-2020,13:15
Bahrain,823,5,477,341,09-04-2020,13:15
Azerbaijan,822,8,63,751,09-04-2020,13:15
Kazakhstan,764,7,55,702,09-04-2020,13:15
