Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
China,"81,218","3,281","73,650","4,287",25-03-2020,20:50
Italy,"74,386","7,503","9,362","57,521",25-03-2020,20:50
USA,"60,655",819,387,"59,449",25-03-2020,20:50
Spain,"47,610","3,434","5,367","38,809",25-03-2020,20:50
Germany,"35,740",186,"3,540","32,014",25-03-2020,20:50
Iran,"27,017","2,077","9,625","15,315",25-03-2020,20:50
France,"22,304","1,100","3,281","17,923",25-03-2020,20:50
Switzerland,"10,897",153,131,"10,613",25-03-2020,20:50
S. Korea,"9,137",126,"3,730","5,281",25-03-2020,20:50
UK,"8,227",433,135,"7,659",25-03-2020,20:50
Netherlands,"6,412",356,3,"6,053",25-03-2020,20:50
Austria,"5,588",30,9,"5,549",25-03-2020,20:50
Belgium,"4,937",178,547,"4,212",25-03-2020,20:50
Norway,"3,034",14,6,"3,014",25-03-2020,20:50
Portugal,"2,995",43,22,"2,930",25-03-2020,20:50
Canada,"2,923",28,185,"2,710",25-03-2020,20:50
Sweden,"2,526",44,16,"2,466",25-03-2020,20:50
Australia,"2,431",9,118,"2,304",25-03-2020,20:50
Brazil,"2,274",47,2,"2,225",25-03-2020,20:50
Israel,"2,170",5,58,"2,107",25-03-2020,20:50
Turkey,"1,872",44,26,"1,802",25-03-2020,20:50
Malaysia,"1,796",20,199,"1,577",25-03-2020,20:50
Denmark,"1,715",34,1,"1,680",25-03-2020,20:50
Czechia,"1,654",6,10,"1,638",25-03-2020,20:50
Luxembourg,"1,333",8,6,"1,319",25-03-2020,20:50
Ireland,"1,329",7,5,"1,317",25-03-2020,20:50
Japan,"1,193",43,285,865,25-03-2020,20:50
Ecuador,"1,173",28,3,"1,142",25-03-2020,20:50
Chile,"1,142",3,22,"1,117",25-03-2020,20:50
Poland,"1,031",14,2,"1,015",25-03-2020,20:50
Pakistan,"1,022",8,21,993,25-03-2020,20:50
Thailand,934,4,70,860,25-03-2020,20:50
Romania,906,14,86,806,25-03-2020,20:50
Saudi Arabia,900,2,29,869,25-03-2020,20:50
Finland,880,3,10,867,25-03-2020,20:50
Greece,821,22,36,763,25-03-2020,20:50
Indonesia,790,58,31,701,25-03-2020,20:50
Iceland,737,2,56,679,25-03-2020,20:50
Diamond Princess,712,10,587,115,25-03-2020,20:50
South Africa,709,,12,697,25-03-2020,20:50
Russia,658,1,29,628,25-03-2020,20:50
Philippines,636,38,26,572,25-03-2020,20:50
Singapore,631,2,160,469,25-03-2020,20:50
India,606,10,42,554,25-03-2020,20:50
Qatar,537,,41,496,25-03-2020,20:50
Slovenia,528,5,10,513,25-03-2020,20:50
Panama,443,8,1,434,25-03-2020,20:50
Egypt,442,21,93,328,25-03-2020,20:50
Croatia,442,1,22,419,25-03-2020,20:50
Bahrain,419,4,177,238,25-03-2020,20:50
Peru,416,9,1,406,25-03-2020,20:50
Hong Kong,410,4,102,304,25-03-2020,20:50
Mexico,405,5,4,396,25-03-2020,20:50
Estonia,404,1,8,395,25-03-2020,20:50
Dominican Republic,392,10,3,379,25-03-2020,20:50
Argentina,387,8,52,327,25-03-2020,20:50
Serbia,384,4,15,365,25-03-2020,20:50
Colombia,378,3,6,369,25-03-2020,20:50
Iraq,346,29,103,214,25-03-2020,20:50
Lebanon,333,4,8,321,25-03-2020,20:50
UAE,333,2,52,279,25-03-2020,20:50
Algeria,302,21,65,216,25-03-2020,20:50
Armenia,265,,16,249,25-03-2020,20:50
Lithuania,255,4,1,250,25-03-2020,20:50
Bulgaria,242,3,4,235,25-03-2020,20:50
Taiwan,235,2,29,204,25-03-2020,20:50
Hungary,226,10,21,195,25-03-2020,20:50
Morocco,225,6,7,212,25-03-2020,20:50
Latvia,221,,1,220,25-03-2020,20:50
Slovakia,216,,7,209,25-03-2020,20:50
New Zealand,205,,22,183,25-03-2020,20:50
Kuwait,195,,43,152,25-03-2020,20:50
Uruguay,189,,,189,25-03-2020,20:50
Andorra,188,1,1,186,25-03-2020,20:50
San Marino,187,21,4,162,25-03-2020,20:50
North Macedonia,177,3,1,173,25-03-2020,20:50
Costa Rica,177,2,2,173,25-03-2020,20:50
Tunisia,173,5,2,166,25-03-2020,20:50
Jordan,172,,1,171,25-03-2020,20:50
Bosnia and Herzegovina,168,3,2,163,25-03-2020,20:50
Moldova,149,1,2,146,25-03-2020,20:50
Albania,146,5,17,124,25-03-2020,20:50
Vietnam,141,,17,124,25-03-2020,20:50
Cyprus,132,3,3,126,25-03-2020,20:50
Faeroe Islands,132,,38,94,25-03-2020,20:50
Malta,129,,2,127,25-03-2020,20:50
Ukraine,116,4,1,111,25-03-2020,20:50
Burkina Faso,114,4,7,103,25-03-2020,20:50
Réunion,111,,1,110,25-03-2020,20:50
Brunei,109,,2,107,25-03-2020,20:50
Sri Lanka,102,,3,99,25-03-2020,20:50
Oman,99,,17,82,25-03-2020,20:50
Senegal,99,,9,90,25-03-2020,20:50
Cambodia,96,,10,86,25-03-2020,20:50
Azerbaijan,93,2,10,81,25-03-2020,20:50
Venezuela,91,,15,76,25-03-2020,20:50
Belarus,86,,29,57,25-03-2020,20:50
Afghanistan,84,2,2,80,25-03-2020,20:50
Kazakhstan,80,,,80,25-03-2020,20:50
Guadeloupe,73,1,,72,25-03-2020,20:50
Georgia,73,,10,63,25-03-2020,20:50
Ivory Coast,73,,2,71,25-03-2020,20:50
Cameroon,70,1,2,67,25-03-2020,20:50
Ghana,68,3,,65,25-03-2020,20:50
Palestine,64,1,16,47,25-03-2020,20:50
Trinidad and Tobago,60,,,60,25-03-2020,20:50
Uzbekistan,59,,,59,25-03-2020,20:50
Cuba,57,1,1,55,25-03-2020,20:50
Martinique,57,1,,56,25-03-2020,20:50
Montenegro,52,1,,51,25-03-2020,20:50
Liechtenstein,51,,,51,25-03-2020,20:50
DRC,48,2,,46,25-03-2020,20:50
Mauritius,48,2,,46,25-03-2020,20:50
Nigeria,46,1,2,43,25-03-2020,20:50
Kyrgyzstan,44,,,44,25-03-2020,20:50
Rwanda,40,,,40,25-03-2020,20:50
Bangladesh,39,5,7,27,25-03-2020,20:50
Channel Islands,39,,,39,25-03-2020,20:50
Paraguay,37,3,,34,25-03-2020,20:50
Honduras,36,,,36,25-03-2020,20:50
Mayotte,36,,,36,25-03-2020,20:50
Bolivia,32,,,32,25-03-2020,20:50
Macao,30,,10,20,25-03-2020,20:50
Kenya,28,,1,27,25-03-2020,20:50
Monaco,27,,1,26,25-03-2020,20:50
Gibraltar,26,,5,21,25-03-2020,20:50
Jamaica,25,1,2,22,25-03-2020,20:50
French Polynesia,25,,,25,25-03-2020,20:50
French Guiana,23,,6,17,25-03-2020,20:50
Isle of Man,23,,,23,25-03-2020,20:50
Togo,23,,1,22,25-03-2020,20:50
Guatemala,21,1,,20,25-03-2020,20:50
Madagascar,19,,,19,25-03-2020,20:50
Barbados,18,,,18,25-03-2020,20:50
Aruba,17,,1,16,25-03-2020,20:50
New Caledonia,14,,,14,25-03-2020,20:50
Uganda,14,,,14,25-03-2020,20:50
Maldives,13,,8,5,25-03-2020,20:50
Ethiopia,12,,,12,25-03-2020,20:50
Tanzania,12,,,12,25-03-2020,20:50
Zambia,12,,,12,25-03-2020,20:50
Djibouti,11,,,11,25-03-2020,20:50
Mongolia,10,,,10,25-03-2020,20:50
El Salvador,9,,,9,25-03-2020,20:50
Equatorial Guinea,9,,,9,25-03-2020,20:50
Saint Martin,8,,,8,25-03-2020,20:50
Suriname,8,,,8,25-03-2020,20:50
Niger,7,1,,6,25-03-2020,20:50
Dominica,7,,,7,25-03-2020,20:50
Haiti,7,,,7,25-03-2020,20:50
Namibia,7,,2,5,25-03-2020,20:50
Seychelles,7,,,7,25-03-2020,20:50
Cayman Islands,6,1,,5,25-03-2020,20:50
Curaçao,6,1,,5,25-03-2020,20:50
Gabon,6,1,,5,25-03-2020,20:50
Benin,6,,,6,25-03-2020,20:50
Bermuda,6,,,6,25-03-2020,20:50
Greenland,6,,2,4,25-03-2020,20:50
Guyana,5,1,,4,25-03-2020,20:50
Bahamas,5,,1,4,25-03-2020,20:50
Fiji,5,,,5,25-03-2020,20:50
Mozambique,5,,,5,25-03-2020,20:50
Cabo Verde,4,1,,3,25-03-2020,20:50
Congo,4,,,4,25-03-2020,20:50
Guinea,4,,,4,25-03-2020,20:50
Vatican City,4,,,4,25-03-2020,20:50
Eswatini,4,,,4,25-03-2020,20:50
Syria,4,,,4,25-03-2020,20:50
Gambia,3,1,,2,25-03-2020,20:50
Sudan,3,1,,2,25-03-2020,20:50
Zimbabwe,3,1,,2,25-03-2020,20:50
Nepal,3,,1,2,25-03-2020,20:50
Angola,3,,,3,25-03-2020,20:50
Antigua and Barbuda,3,,,3,25-03-2020,20:50
CAR,3,,,3,25-03-2020,20:50
Chad,3,,,3,25-03-2020,20:50
Laos,3,,,3,25-03-2020,20:50
Liberia,3,,,3,25-03-2020,20:50
Myanmar,3,,,3,25-03-2020,20:50
St. Barth,3,,,3,25-03-2020,20:50
Saint Lucia,3,,,3,25-03-2020,20:50
Sint Maarten,3,,,3,25-03-2020,20:50
Bhutan,2,,,2,25-03-2020,20:50
Guinea-Bissau,2,,,2,25-03-2020,20:50
Mali,2,,,2,25-03-2020,20:50
Mauritania,2,,,2,25-03-2020,20:50
Nicaragua,2,,,2,25-03-2020,20:50
Belize,1,,,1,25-03-2020,20:50
Eritrea,1,,,1,25-03-2020,20:50
Grenada,1,,,1,25-03-2020,20:50
Libya,1,,,1,25-03-2020,20:50
Montserrat,1,,,1,25-03-2020,20:50
Papua New Guinea,1,,,1,25-03-2020,20:50
St. Vincent Grenadines,1,,,1,25-03-2020,20:50
Somalia,1,,,1,25-03-2020,20:50
Timor-Leste,1,,,1,25-03-2020,20:50
Turks and Caicos,1,,,1,25-03-2020,20:50
