Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
China,"81,171","3,277","73,159","4,735",24-03-2020,23:13
Italy,"69,176","6,820","8,326","54,030",24-03-2020,23:13
USA,"52,431",674,370,"51,387",24-03-2020,23:13
Spain,"39,676","2,800","3,794","33,082",24-03-2020,23:13
Germany,"32,781",157,"3,243","29,381",24-03-2020,23:13
Iran,"24,811","1,934","8,913","13,964",24-03-2020,23:13
France,"22,304","1,100","3,281","17,923",24-03-2020,23:13
Switzerland,"9,877",122,131,"9,624",24-03-2020,23:13
S. Korea,"9,037",120,"3,507","5,410",24-03-2020,23:13
UK,"8,077",422,135,"7,520",24-03-2020,23:13
Netherlands,"5,560",276,2,"5,282",24-03-2020,23:13
Austria,"5,283",28,9,"5,246",24-03-2020,23:13
Belgium,"4,269",122,461,"3,686",24-03-2020,23:13
Norway,"2,779",12,6,"2,761",24-03-2020,23:13
Canada,"2,590",25,112,"2,453",24-03-2020,23:13
Portugal,"2,362",33,22,"2,307",24-03-2020,23:13
Sweden,"2,286",36,16,"2,234",24-03-2020,23:13
Australia,"2,144",8,118,"2,018",24-03-2020,23:13
Brazil,"2,100",34,2,"2,064",24-03-2020,23:13
Israel,"1,930",3,53,"1,874",24-03-2020,23:13
Turkey,"1,872",44,,"1,828",24-03-2020,23:13
Malaysia,"1,624",16,183,"1,425",24-03-2020,23:13
Denmark,"1,591",32,1,"1,558",24-03-2020,23:13
Czechia,"1,394",2,8,"1,384",24-03-2020,23:13
Japan,"1,193",43,285,865,24-03-2020,23:13
Ireland,"1,125",6,5,"1,114",24-03-2020,23:13
Luxembourg,"1,099",8,6,"1,085",24-03-2020,23:13
Ecuador,"1,049",27,3,"1,019",24-03-2020,23:13
Pakistan,972,7,18,947,24-03-2020,23:13
Chile,922,2,17,903,24-03-2020,23:13
Poland,884,10,1,873,24-03-2020,23:13
Thailand,827,4,52,771,24-03-2020,23:13
Finland,792,1,10,781,24-03-2020,23:13
Saudi Arabia,767,1,28,738,24-03-2020,23:13
Romania,762,11,79,672,24-03-2020,23:13
Greece,743,20,29,694,24-03-2020,23:13
Diamond Princess,712,10,587,115,24-03-2020,23:13
Indonesia,686,55,30,601,24-03-2020,23:13
Iceland,648,2,51,595,24-03-2020,23:13
Singapore,558,2,156,400,24-03-2020,23:13
South Africa,554,,4,550,24-03-2020,23:13
Philippines,552,35,20,497,24-03-2020,23:13
India,536,10,40,486,24-03-2020,23:13
Qatar,526,,41,485,24-03-2020,23:13
Russia,495,1,22,472,24-03-2020,23:13
Slovenia,480,4,3,473,24-03-2020,23:13
Peru,416,7,1,408,24-03-2020,23:13
Egypt,402,20,80,302,24-03-2020,23:13
Bahrain,392,3,177,212,24-03-2020,23:13
Hong Kong,386,4,102,280,24-03-2020,23:13
Croatia,382,1,5,376,24-03-2020,23:13
Estonia,369,,7,362,24-03-2020,23:13
Mexico,367,4,4,359,24-03-2020,23:13
Panama,345,6,1,338,24-03-2020,23:13
Lebanon,318,4,8,306,24-03-2020,23:13
Iraq,316,27,75,214,24-03-2020,23:13
Dominican Republic,312,6,3,303,24-03-2020,23:13
Colombia,306,3,6,297,24-03-2020,23:13
Serbia,303,3,15,285,24-03-2020,23:13
Argentina,301,6,52,243,24-03-2020,23:13
Algeria,264,19,24,221,24-03-2020,23:13
Armenia,249,,4,245,24-03-2020,23:13
UAE,248,2,45,201,24-03-2020,23:13
Bulgaria,218,3,3,212,24-03-2020,23:13
Taiwan,216,2,29,185,24-03-2020,23:13
Lithuania,209,2,1,206,24-03-2020,23:13
Slovakia,204,,7,197,24-03-2020,23:13
Latvia,197,,1,196,24-03-2020,23:13
Kuwait,191,,39,152,24-03-2020,23:13
San Marino,187,21,4,162,24-03-2020,23:13
Hungary,187,9,21,157,24-03-2020,23:13
Costa Rica,177,2,2,173,24-03-2020,23:13
Morocco,170,5,6,159,24-03-2020,23:13
Bosnia and Herzegovina,166,3,2,161,24-03-2020,23:13
Andorra,164,1,1,162,24-03-2020,23:13
Uruguay,162,,,162,24-03-2020,23:13
New Zealand,155,,12,143,24-03-2020,23:13
Jordan,153,,1,152,24-03-2020,23:13
North Macedonia,148,2,1,145,24-03-2020,23:13
Vietnam,134,,17,117,24-03-2020,23:13
Moldova,125,1,2,122,24-03-2020,23:13
Cyprus,124,3,3,118,24-03-2020,23:13
Albania,123,5,10,108,24-03-2020,23:13
Faeroe Islands,122,,23,99,24-03-2020,23:13
Burkina Faso,114,4,7,103,24-03-2020,23:13
Tunisia,114,3,1,110,24-03-2020,23:13
Malta,110,,2,108,24-03-2020,23:13
Brunei,104,,2,102,24-03-2020,23:13
Sri Lanka,102,,2,100,24-03-2020,23:13
Ukraine,97,3,1,93,24-03-2020,23:13
Réunion,94,,1,93,24-03-2020,23:13
Cambodia,91,,4,87,24-03-2020,23:13
Azerbaijan,87,1,10,76,24-03-2020,23:13
Senegal,86,,8,78,24-03-2020,23:13
Oman,84,,17,67,24-03-2020,23:13
Venezuela,84,,15,69,24-03-2020,23:13
Belarus,81,,22,59,24-03-2020,23:13
Afghanistan,74,1,1,72,24-03-2020,23:13
Ivory Coast,73,,2,71,24-03-2020,23:13
Kazakhstan,72,,,72,24-03-2020,23:13
Georgia,70,,9,61,24-03-2020,23:13
Cameroon,66,,2,64,24-03-2020,23:13
Guadeloupe,62,1,,61,24-03-2020,23:13
Palestine,60,,16,44,24-03-2020,23:13
Ghana,53,2,,51,24-03-2020,23:13
Martinique,53,1,,52,24-03-2020,23:13
Trinidad and Tobago,53,,,53,24-03-2020,23:13
Liechtenstein,51,,,51,24-03-2020,23:13
Uzbekistan,50,,,50,24-03-2020,23:13
Cuba,48,1,1,46,24-03-2020,23:13
Montenegro,47,1,,46,24-03-2020,23:13
DRC,45,2,,43,24-03-2020,23:13
Nigeria,44,1,2,41,24-03-2020,23:13
Mauritius,42,2,,40,24-03-2020,23:13
Kyrgyzstan,42,,,42,24-03-2020,23:13
Rwanda,40,,,40,24-03-2020,23:13
Bangladesh,39,4,5,30,24-03-2020,23:13
Puerto Rico,39,2,1,36,24-03-2020,23:13
Channel Islands,36,,,36,24-03-2020,23:13
Mayotte,36,,,36,24-03-2020,23:13
Guam,32,1,,31,24-03-2020,23:13
Honduras,30,,,30,24-03-2020,23:13
Bolivia,29,,,29,24-03-2020,23:13
Macao,28,,10,18,24-03-2020,23:13
Paraguay,27,2,,25,24-03-2020,23:13
Kenya,25,,,25,24-03-2020,23:13
Monaco,23,,1,22,24-03-2020,23:13
French Guiana,23,,6,17,24-03-2020,23:13
French Polynesia,23,,,23,24-03-2020,23:13
Isle of Man,23,,,23,24-03-2020,23:13
Guatemala,21,1,,20,24-03-2020,23:13
Jamaica,21,1,2,18,24-03-2020,23:13
Guyana,20,1,,19,24-03-2020,23:13
Togo,20,,1,19,24-03-2020,23:13
Barbados,17,,,17,24-03-2020,23:13
Madagascar,17,,,17,24-03-2020,23:13
U.S. Virgin Islands,17,,,17,24-03-2020,23:13
Gibraltar,15,,5,10,24-03-2020,23:13
Maldives,13,,5,8,24-03-2020,23:13
Aruba,12,,1,11,24-03-2020,23:13
Ethiopia,12,,,12,24-03-2020,23:13
Tanzania,12,,,12,24-03-2020,23:13
Mongolia,10,,,10,24-03-2020,23:13
New Caledonia,10,,,10,24-03-2020,23:13
Equatorial Guinea,9,,,9,24-03-2020,23:13
Uganda,9,,,9,24-03-2020,23:13
Saint Martin,8,,,8,24-03-2020,23:13
Namibia,7,,2,5,24-03-2020,23:13
Seychelles,7,,,7,24-03-2020,23:13
Suriname,7,,,7,24-03-2020,23:13
Cayman Islands,6,1,,5,24-03-2020,23:13
Curaçao,6,1,,5,24-03-2020,23:13
Gabon,6,1,,5,24-03-2020,23:13
Benin,6,,,6,24-03-2020,23:13
Bermuda,6,,,6,24-03-2020,23:13
Haiti,6,,,6,24-03-2020,23:13
El Salvador,5,,,5,24-03-2020,23:13
Greenland,5,,2,3,24-03-2020,23:13
Bahamas,4,,,4,24-03-2020,23:13
Congo,4,,,4,24-03-2020,23:13
Fiji,4,,,4,24-03-2020,23:13
Guinea,4,,,4,24-03-2020,23:13
Vatican City,4,,,4,24-03-2020,23:13
Eswatini,4,,,4,24-03-2020,23:13
Cabo Verde,3,1,,2,24-03-2020,23:13
Gambia,3,1,,2,24-03-2020,23:13
Sudan,3,1,,2,24-03-2020,23:13
Zimbabwe,3,1,,2,24-03-2020,23:13
Angola,3,,,3,24-03-2020,23:13
Antigua and Barbuda,3,,,3,24-03-2020,23:13
CAR,3,,,3,24-03-2020,23:13
Chad,3,,,3,24-03-2020,23:13
Djibouti,3,,,3,24-03-2020,23:13
Liberia,3,,,3,24-03-2020,23:13
Mozambique,3,,,3,24-03-2020,23:13
Myanmar,3,,,3,24-03-2020,23:13
Niger,3,,,3,24-03-2020,23:13
St. Barth,3,,,3,24-03-2020,23:13
Saint Lucia,3,,,3,24-03-2020,23:13
Zambia,3,,,3,24-03-2020,23:13
Nepal,2,,1,1,24-03-2020,23:13
Bhutan,2,,,2,24-03-2020,23:13
Dominica,2,,,2,24-03-2020,23:13
Laos,2,,,2,24-03-2020,23:13
Mauritania,2,,,2,24-03-2020,23:13
Nicaragua,2,,,2,24-03-2020,23:13
Sint Maarten,2,,,2,24-03-2020,23:13
Belize,1,,,1,24-03-2020,23:13
Eritrea,1,,,1,24-03-2020,23:13
Grenada,1,,,1,24-03-2020,23:13
Montserrat,1,,,1,24-03-2020,23:13
Papua New Guinea,1,,,1,24-03-2020,23:13
St. Vincent Grenadines,1,,,1,24-03-2020,23:13
Somalia,1,,,1,24-03-2020,23:13
Syria,1,,,1,24-03-2020,23:13
Timor-Leste,1,,,1,24-03-2020,23:13
Turks and Caicos,1,,,1,24-03-2020,23:13
