Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"8,776,451","462,905","4,640,228","3,673,318",20-06-2020,11:28
North America,"2,659,407","152,556","1,187,407","1,319,444",20-06-2020,11:28
USA,"2,297,360","121,407","956,077","1,219,876",20-06-2020,11:28
Europe,"2,291,847","187,114","1,246,285","858,448",20-06-2020,11:28
Asia,"1,825,435","46,553","1,146,494","632,388",20-06-2020,11:28
South America,"1,701,177","68,830","915,745","716,602",20-06-2020,11:28
Brazil,"1,038,568","49,090","520,360","469,118",20-06-2020,11:28
Russia,"576,952","8,002","334,592","234,358",20-06-2020,11:28
India,"396,182","12,970","214,209","169,003",20-06-2020,11:28
UK,"301,815","42,461",N/A,N/A,20-06-2020,11:28
Spain,"292,655","28,315",N/A,N/A,20-06-2020,11:28
Africa,"288,812","7,713","135,176","145,923",20-06-2020,11:28
Peru,"247,925","7,660","135,520","104,745",20-06-2020,11:28
Italy,"238,011","34,561","181,907","21,543",20-06-2020,11:28
Chile,"231,393","4,093","191,491","35,809",20-06-2020,11:28
Iran,"200,262","9,392","159,192","31,678",20-06-2020,11:28
Germany,"190,660","8,960","174,400","7,300",20-06-2020,11:28
Turkey,"185,245","4,905","157,516","22,824",20-06-2020,11:28
Pakistan,"171,666","3,382","63,504","104,780",20-06-2020,11:28
Mexico,"170,485","20,394","127,332","22,759",20-06-2020,11:28
France,"159,452","29,617","74,117","55,718",20-06-2020,11:28
Saudi Arabia,"150,292","1,184","95,764","53,344",20-06-2020,11:28
Bangladesh,"105,535","1,388","42,945","61,202",20-06-2020,11:28
Canada,"100,629","8,346","63,003","29,280",20-06-2020,11:28
South Africa,"87,715","1,831","47,825","38,059",20-06-2020,11:28
Qatar,"85,462",93,"65,409","19,960",20-06-2020,11:28
China,"83,352","4,634","78,410",308,20-06-2020,11:28
Colombia,"63,276","2,045","23,988","37,243",20-06-2020,11:28
Belgium,"60,476","9,695","16,751","34,030",20-06-2020,11:28
Belarus,"57,333",337,"35,275","21,721",20-06-2020,11:28
Sweden,"56,043","5,053",N/A,N/A,20-06-2020,11:28
Egypt,"52,211","2,017","13,928","36,266",20-06-2020,11:28
Ecuador,"49,731","4,156","24,446","21,129",20-06-2020,11:28
Netherlands,"49,426","6,081",N/A,N/A,20-06-2020,11:28
UAE,"44,145",300,"30,996","12,849",20-06-2020,11:28
Indonesia,"43,803","2,373","17,349","24,081",20-06-2020,11:28
Singapore,"41,833",26,"33,459","8,348",20-06-2020,11:28
Argentina,"39,570",979,"11,851","26,740",20-06-2020,11:28
Kuwait,"38,678",313,"30,190","8,175",20-06-2020,11:28
