Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"2,265,408","154,903","581,382","1,529,123",18-04-2020,14:51
Europe,"1,038,603","96,712","293,467","648,424",18-04-2020,14:51
North America,"761,136","39,515","77,313","644,308",18-04-2020,14:51
USA,"710,272","37,175","63,510","609,587",18-04-2020,14:51
Asia,"362,939","14,198","172,994","175,747",18-04-2020,14:51
Spain,"191,726","20,043","74,797","96,886",18-04-2020,14:51
Italy,"172,434","22,745","42,727","106,962",18-04-2020,14:51
France,"147,969","18,681","34,420","94,868",18-04-2020,14:51
Germany,"141,397","4,352","85,400","51,645",18-04-2020,14:51
UK,"108,692","14,576",N/A,"93,772",18-04-2020,14:51
China,"82,719","4,632","77,029","1,058",18-04-2020,14:51
Iran,"80,868","5,031","55,987","19,850",18-04-2020,14:51
Turkey,"78,546","1,769","8,631","68,146",18-04-2020,14:51
South America,"73,219","3,354","26,878","42,987",18-04-2020,14:51
Belgium,"37,183","5,453","8,348","23,382",18-04-2020,14:51
Russia,"36,793",313,"3,057","33,423",18-04-2020,14:51
Brazil,"34,221","2,171","14,026","18,024",18-04-2020,14:51
Canada,"31,927","1,310","10,543","20,074",18-04-2020,14:51
Netherlands,"30,449","3,459",250,"26,740",18-04-2020,14:51
Switzerland,"27,404","1,344","16,400","9,660",18-04-2020,14:51
Africa,"20,706","1,029","5,040","14,637",18-04-2020,14:51
Portugal,"19,685",687,610,"18,388",18-04-2020,14:51
Austria,"14,671",443,"10,214","4,014",18-04-2020,14:51
India,"14,425",488,"2,045","11,892",18-04-2020,14:51
Ireland,"13,980",530,77,"13,373",18-04-2020,14:51
Peru,"13,489",300,"6,541","6,648",18-04-2020,14:51
Sweden,"13,216","1,400",550,"11,266",18-04-2020,14:51
Israel,"13,107",158,"3,247","9,702",18-04-2020,14:51
S. Korea,"10,653",232,"7,937","2,484",18-04-2020,14:51
Japan,"9,787",190,935,"8,662",18-04-2020,14:51
Chile,"9,252",116,"3,621","5,515",18-04-2020,14:51
Poland,"8,563",339,981,"7,243",18-04-2020,14:51
Ecuador,"8,450",421,838,"7,191",18-04-2020,14:51
Romania,"8,418",417,"1,730","6,271",18-04-2020,14:51
Oceania,"8,084",80,"5,046","2,958",18-04-2020,14:51
Pakistan,"7,481",143,"1,832","5,506",18-04-2020,14:51
Saudi Arabia,"7,142",87,"1,049","6,006",18-04-2020,14:51
Denmark,"7,073",336,"3,389","3,348",18-04-2020,14:51
