Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"5,719,354","353,071","2,456,447","2,909,836",27-05-2020,17:41
Europe,"1,946,120","169,977","927,185","848,958",27-05-2020,17:41
North America,"1,935,264","116,870","598,405","1,219,989",27-05-2020,17:41
USA,"1,730,096","100,765","480,320","1,149,011",27-05-2020,17:41
Asia,"1,019,816","28,461","598,960","392,395",27-05-2020,17:41
South America,"686,365","33,989","272,506","379,870",27-05-2020,17:41
Brazil,"394,507","24,593","158,593","211,321",27-05-2020,17:41
Russia,"370,680","3,968","142,208","224,504",27-05-2020,17:41
Spain,"283,339","27,117","196,958","59,264",27-05-2020,17:41
UK,"265,227","37,048",N/A,N/A,27-05-2020,17:41
Italy,"230,555","32,955","144,658","52,942",27-05-2020,17:41
France,"182,722","28,530","65,879","88,313",27-05-2020,17:41
Germany,"181,530","8,498","162,800","10,232",27-05-2020,17:41
Turkey,"158,762","4,397","121,507","32,858",27-05-2020,17:41
India,"154,181","4,373","65,394","84,414",27-05-2020,17:41
Iran,"141,591","7,564","111,176","22,851",27-05-2020,17:41
Peru,"129,751","3,788","52,906","73,057",27-05-2020,17:41
Africa,"122,321","3,635","50,611","68,075",27-05-2020,17:41
Canada,"86,647","6,639","45,339","34,669",27-05-2020,17:41
China,"82,993","4,634","78,280",79,27-05-2020,17:41
Saudi Arabia,"78,541",425,"51,022","27,094",27-05-2020,17:41
Chile,"77,961",806,"30,915","46,240",27-05-2020,17:41
Mexico,"74,560","8,134","52,219","14,207",27-05-2020,17:41
Pakistan,"59,151","1,225","19,142","38,784",27-05-2020,17:41
Belgium,"57,592","9,364","15,465","32,763",27-05-2020,17:41
Qatar,"48,947",30,"13,283","35,634",27-05-2020,17:41
Netherlands,"45,768","5,871",N/A,N/A,27-05-2020,17:41
Belarus,"38,956",214,"15,923","22,819",27-05-2020,17:41
Bangladesh,"38,292",544,"7,925","29,823",27-05-2020,17:41
Ecuador,"37,355","3,203","18,003","16,149",27-05-2020,17:41
Sweden,"35,088","4,220","4,971","25,897",27-05-2020,17:41
Singapore,"32,876",23,"16,444","16,409",27-05-2020,17:41
Portugal,"31,292","1,356","18,349","11,587",27-05-2020,17:41
UAE,"31,086",253,"15,982","14,851",27-05-2020,17:41
Switzerland,"30,776","1,917","28,200",659,27-05-2020,17:41
Ireland,"24,735","1,615","21,060","2,060",27-05-2020,17:41
South Africa,"24,264",524,"12,741","10,999",27-05-2020,17:41
Indonesia,"23,851","1,473","6,057","16,321",27-05-2020,17:41
Kuwait,"23,267",175,"7,946","15,146",27-05-2020,17:41
Colombia,"23,003",776,"5,511","16,716",27-05-2020,17:41
Poland,"22,303","1,025","10,330","10,948",27-05-2020,17:41
Ukraine,"21,905",658,"7,995","13,252",27-05-2020,17:41
Egypt,"18,756",797,"5,027","12,932",27-05-2020,17:41
Romania,"18,594","1,223","12,162","5,209",27-05-2020,17:41
Israel,"16,771",281,"14,486","2,004",27-05-2020,17:41
Japan,"16,623",846,"13,810","1,967",27-05-2020,17:41
Austria,"16,591",645,"15,228",718,27-05-2020,17:41
Dominican Republic,"15,264",468,"8,534","6,262",27-05-2020,17:41
Philippines,"15,049",904,"3,506","10,639",27-05-2020,17:41
Argentina,"13,228",492,"4,349","8,387",27-05-2020,17:41
Afghanistan,"12,456",227,"1,138","11,091",27-05-2020,17:41
Denmark,"11,480",565,"10,106",809,27-05-2020,17:41
Panama,"11,447",313,"6,379","4,755",27-05-2020,17:41
