Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"3,750,971","259,226","1,255,761","2,235,984",06-05-2020,14:57
Europe,"1,510,308","144,822","579,299","786,187",06-05-2020,14:57
North America,"1,349,084","79,715","250,148","1,019,221",06-05-2020,14:57
USA,"1,238,083","72,285","201,011","964,787",06-05-2020,14:57
Asia,"593,243","20,603","318,759","253,881",06-05-2020,14:57
Spain,"253,682","25,857","159,359","68,466",06-05-2020,14:57
South America,"238,542","12,031","82,376","144,135",06-05-2020,14:57
Italy,"213,013","29,315","85,231","98,467",06-05-2020,14:57
UK,"194,990","29,427",N/A,"165,219",06-05-2020,14:57
France,"170,551","25,531","52,736","92,284",06-05-2020,14:57
Germany,"167,007","6,993","137,400","22,614",06-05-2020,14:57
Russia,"165,929","1,537","21,327","143,065",06-05-2020,14:57
Turkey,"129,491","3,520","73,285","52,686",06-05-2020,14:57
Brazil,"116,299","7,966","48,221","60,112",06-05-2020,14:57
Iran,"101,650","6,418","81,587","13,645",06-05-2020,14:57
China,"82,883","4,633","77,911",339,06-05-2020,14:57
Canada,"62,046","4,043","26,993","31,010",06-05-2020,14:57
Peru,"51,189","1,444","15,413","34,332",06-05-2020,14:57
Belgium,"50,781","8,339","12,731","29,711",06-05-2020,14:57
Africa,"50,606","1,922","17,141","31,543",06-05-2020,14:57
India,"49,436","1,695","14,183","33,558",06-05-2020,14:57
Netherlands,"41,087","5,168",N/A,"35,669",06-05-2020,14:57
Ecuador,"31,881","1,569","3,433","26,879",06-05-2020,14:57
Saudi Arabia,"30,251",200,"5,431","24,620",06-05-2020,14:57
Switzerland,"30,009","1,795","25,400","2,814",06-05-2020,14:57
Mexico,"26,025","2,507","16,810","6,708",06-05-2020,14:57
Portugal,"25,702","1,074","1,743","22,885",06-05-2020,14:57
Sweden,"23,216","2,854","4,074","16,288",06-05-2020,14:57
Pakistan,"22,550",526,"6,217","15,807",06-05-2020,14:57
Chile,"22,016",275,"10,710","11,031",06-05-2020,14:57
Ireland,"21,983","1,339","13,386","7,258",06-05-2020,14:57
Singapore,"20,198",18,"1,519","18,661",06-05-2020,14:57
Belarus,"19,255",112,"4,388","14,755",06-05-2020,14:57
Qatar,"17,972",12,"2,070","15,890",06-05-2020,14:57
Israel,"16,314",238,"10,527","5,549",06-05-2020,14:57
Austria,"15,684",608,"13,639","1,437",06-05-2020,14:57
Japan,"15,253",556,"4,496","10,201",06-05-2020,14:57
UAE,"15,192",146,"3,153","11,893",06-05-2020,14:57
Poland,"14,647",723,"4,655","9,269",06-05-2020,14:57
Romania,"14,107",858,"5,788","7,461",06-05-2020,14:57
Ukraine,"13,184",327,"2,097","10,760",06-05-2020,14:57
Indonesia,"12,438",895,"2,317","9,226",06-05-2020,14:57
Bangladesh,"11,719",186,"1,403","10,130",06-05-2020,14:57
S. Korea,"10,806",255,"9,333","1,218",06-05-2020,14:57
Philippines,"10,004",658,"1,506","7,840",06-05-2020,14:57
Denmark,"9,938",503,"7,296","2,139",06-05-2020,14:57
Serbia,"9,677",200,"1,723","7,754",06-05-2020,14:57
Colombia,"8,613",378,"2,013","6,222",06-05-2020,14:57
Dominican Republic,"8,480",354,"1,905","6,221",06-05-2020,14:57
Oceania,"8,467",118,"7,393",956,06-05-2020,14:57
Norway,"7,955",215,32,"7,708",06-05-2020,14:57
Czechia,"7,899",258,"4,017","3,624",06-05-2020,14:57
South Africa,"7,572",148,"2,746","4,678",06-05-2020,14:57
Panama,"7,523",210,823,"6,490",06-05-2020,14:57
Egypt,"7,201",452,"1,730","5,019",06-05-2020,14:57
Australia,"6,875",97,"5,984",794,06-05-2020,14:57
Malaysia,"6,428",107,"4,702","1,619",06-05-2020,14:57
Kuwait,"5,804",40,"2,032","3,732",06-05-2020,14:57
Finland,"5,573",246,"3,500","1,827",06-05-2020,14:57
Morocco,"5,382",182,"1,969","3,231",06-05-2020,14:57
Argentina,"5,020",264,"1,472","3,284",06-05-2020,14:57
Algeria,"4,838",470,"2,067","2,301",06-05-2020,14:57
Moldova,"4,363",136,"1,544","2,683",06-05-2020,14:57
Kazakhstan,"4,298",30,"1,387","2,881",06-05-2020,14:57
Luxembourg,"3,840",96,"3,412",332,06-05-2020,14:57
Bahrain,"3,720",8,"1,762","1,950",06-05-2020,14:57
Afghanistan,"3,392",104,458,"2,830",06-05-2020,14:57
Hungary,"3,111",373,759,"1,979",06-05-2020,14:57
Thailand,"2,989",55,"2,761",173,06-05-2020,14:57
Nigeria,"2,950",98,481,"2,371",06-05-2020,14:57
Oman,"2,903",13,888,"2,002",06-05-2020,14:57
Armenia,"2,782",40,"1,135","1,607",06-05-2020,14:57
Ghana,"2,719",18,294,"2,407",06-05-2020,14:57
Greece,"2,642",146,"1,374","1,122",06-05-2020,14:57
Iraq,"2,431",102,"1,571",758,06-05-2020,14:57
Uzbekistan,"2,217",10,"1,556",651,06-05-2020,14:57
Croatia,"2,112",83,"1,560",469,06-05-2020,14:57
Cameroon,"2,104",64,953,"1,087",06-05-2020,14:57
Azerbaijan,"2,060",26,"1,508",526,06-05-2020,14:57
Bosnia and Herzegovina,"1,987",86,928,973,06-05-2020,14:57
Guinea,"1,811",10,498,"1,303",06-05-2020,14:57
Bolivia,"1,802",86,187,"1,529",06-05-2020,14:57
Iceland,"1,799",10,"1,733",56,06-05-2020,14:57
Bulgaria,"1,758",82,360,"1,316",06-05-2020,14:57
Estonia,"1,713",55,264,"1,394",06-05-2020,14:57
Cuba,"1,685",69,954,662,06-05-2020,14:57
North Macedonia,"1,539",88,"1,057",394,06-05-2020,14:57
New Zealand,"1,488",21,"1,316",151,06-05-2020,14:57
Ivory Coast,"1,464",18,701,745,06-05-2020,14:57
Slovenia,"1,448",99,246,"1,103",06-05-2020,14:57
Senegal,"1,433",12,493,928,06-05-2020,14:57
Slovakia,"1,429",25,762,642,06-05-2020,14:57
Lithuania,"1,428",48,718,662,06-05-2020,14:57
Honduras,"1,270",93,122,"1,055",06-05-2020,14:57
Djibouti,"1,120",2,745,373,06-05-2020,14:57
Hong Kong,"1,041",4,932,105,06-05-2020,14:57
Tunisia,"1,022",43,482,497,06-05-2020,14:57
Latvia,900,17,464,419,06-05-2020,14:57
Cyprus,878,15,296,567,06-05-2020,14:57
Kyrgyzstan,871,12,614,245,06-05-2020,14:57
Somalia,835,38,75,722,06-05-2020,14:57
Albania,832,31,595,206,06-05-2020,14:57
DRC,797,35,92,670,06-05-2020,14:57
Sudan,778,45,70,663,06-05-2020,14:57
Sri Lanka,771,9,215,547,06-05-2020,14:57
Niger,763,38,543,182,06-05-2020,14:57
Guatemala,763,19,79,665,06-05-2020,14:57
Costa Rica,755,6,413,336,06-05-2020,14:57
Andorra,751,46,514,191,06-05-2020,14:57
Lebanon,750,25,206,519,06-05-2020,14:57
Mayotte,739,9,352,378,06-05-2020,14:57
,721,15,645,61,06-05-2020,14:57
Diamond Princess,712,13,645,54,06-05-2020,14:57
Burkina Faso,688,48,548,92,06-05-2020,14:57
Uruguay,670,17,468,185,06-05-2020,14:57
El Salvador,633,14,219,400,06-05-2020,14:57
Mali,612,32,228,352,06-05-2020,14:57
Georgia,610,9,269,332,06-05-2020,14:57
San Marino,589,41,92,456,06-05-2020,14:57
Maldives,573,2,20,551,06-05-2020,14:57
Channel Islands,545,40,406,99,06-05-2020,14:57
Kenya,535,24,182,329,06-05-2020,14:57
Malta,484,5,407,72,06-05-2020,14:57
Tanzania,480,16,167,297,06-05-2020,14:57
Guinea-Bissau,475,2,24,449,06-05-2020,14:57
Jamaica,473,9,56,408,06-05-2020,14:57
Jordan,471,9,375,87,06-05-2020,14:57
Taiwan,439,6,339,94,06-05-2020,14:57
Paraguay,431,10,135,286,06-05-2020,14:57
Réunion,425,,300,125,06-05-2020,14:57
Gabon,397,6,93,298,06-05-2020,14:57
Palestine,371,2,127,242,06-05-2020,14:57
Venezuela,367,10,164,193,06-05-2020,14:57
Mauritius,332,10,319,3,06-05-2020,14:57
Isle of Man,326,23,271,32,06-05-2020,14:57
Montenegro,324,8,261,55,06-05-2020,14:57
Equatorial Guinea,315,3,13,299,06-05-2020,14:57
Tajikistan,293,5,,288,06-05-2020,14:57
Vietnam,271,,232,39,06-05-2020,14:57
Rwanda,261,,129,132,06-05-2020,14:57
Congo,236,10,26,200,06-05-2020,14:57
Sierra Leone,199,11,43,145,06-05-2020,14:57
Faeroe Islands,187,,185,2,06-05-2020,14:57
Cabo Verde,186,2,37,147,06-05-2020,14:57
Martinique,182,14,83,85,06-05-2020,14:57
Sao Tome and Principe,174,3,4,167,06-05-2020,14:57
Liberia,170,20,58,92,06-05-2020,14:57
Chad,170,17,43,110,06-05-2020,14:57
Ethiopia,162,4,93,65,06-05-2020,14:57
Myanmar,161,6,49,106,06-05-2020,14:57
Guadeloupe,152,13,104,35,06-05-2020,14:57
Madagascar,151,,101,50,06-05-2020,14:57
Gibraltar,144,,133,11,06-05-2020,14:57
Zambia,139,4,92,43,06-05-2020,14:57
Brunei,139,1,131,7,06-05-2020,14:57
French Guiana,138,1,111,26,06-05-2020,14:57
Togo,128,9,74,45,06-05-2020,14:57
Cambodia,122,,120,2,06-05-2020,14:57
Eswatini,119,1,12,106,06-05-2020,14:57
Trinidad and Tobago,116,8,103,5,06-05-2020,14:57
Bermuda,115,7,54,54,06-05-2020,14:57
Haiti,101,12,10,79,06-05-2020,14:57
Aruba,101,2,82,17,06-05-2020,14:57
Nepal,99,,22,77,06-05-2020,14:57
Uganda,98,,55,43,06-05-2020,14:57
Benin,96,2,50,44,06-05-2020,14:57
Monaco,95,4,81,10,06-05-2020,14:57
Guyana,93,10,27,56,06-05-2020,14:57
Bahamas,89,11,26,52,06-05-2020,14:57
CAR,85,,10,75,06-05-2020,14:57
Barbados,82,7,47,28,06-05-2020,14:57
Liechtenstein,82,1,55,26,06-05-2020,14:57
Mozambique,81,,19,62,06-05-2020,14:57
Cayman Islands,78,1,30,47,06-05-2020,14:57
Sint Maarten,76,14,44,18,06-05-2020,14:57
Libya,63,3,24,36,06-05-2020,14:57
French Polynesia,60,,54,6,06-05-2020,14:57
South Sudan,52,,,52,06-05-2020,14:57
Macao,45,,39,6,06-05-2020,14:57
Syria,44,3,27,14,06-05-2020,14:57
Malawi,41,3,9,29,06-05-2020,14:57
Mongolia,41,,13,28,06-05-2020,14:57
Eritrea,39,,30,9,06-05-2020,14:57
Saint Martin,38,3,29,6,06-05-2020,14:57
Angola,36,2,11,23,06-05-2020,14:57
Zimbabwe,34,4,5,25,06-05-2020,14:57
Antigua and Barbuda,25,3,16,6,06-05-2020,14:57
Timor-Leste,24,,20,4,06-05-2020,14:57
Botswana,23,1,8,14,06-05-2020,14:57
Yemen,22,4,1,17,06-05-2020,14:57
Grenada,21,,13,8,06-05-2020,14:57
Laos,19,,9,10,06-05-2020,14:57
Belize,18,2,16,0,06-05-2020,14:57
Fiji,18,,14,4,06-05-2020,14:57
New Caledonia,18,,17,1,06-05-2020,14:57
Saint Lucia,18,,15,3,06-05-2020,14:57
Gambia,17,1,9,7,06-05-2020,14:57
St. Vincent Grenadines,17,,9,8,06-05-2020,14:57
Nicaragua,16,5,7,4,06-05-2020,14:57
Curaçao,16,1,13,2,06-05-2020,14:57
Dominica,16,,14,2,06-05-2020,14:57
Namibia,16,,8,8,06-05-2020,14:57
Burundi,15,1,7,7,06-05-2020,14:57
Saint Kitts and Nevis,15,,12,3,06-05-2020,14:57
