Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
China,"81,093","3,270","72,703","5,120",23-03-2020,05:55
Italy,"59,138","5,476","7,024","46,638",23-03-2020,05:55
USA,"33,546",419,178,"32,949",23-03-2020,05:55
Spain,"28,768","1,772","2,575","24,421",23-03-2020,05:55
Germany,"24,873",94,266,"24,513",23-03-2020,05:55
Iran,"21,638","1,685","7,913","12,040",23-03-2020,05:55
France,"16,018",674,"2,200","13,144",23-03-2020,05:55
S. Korea,"8,961",111,"3,166","5,684",23-03-2020,05:55
Switzerland,"7,474",98,131,"7,245",23-03-2020,05:55
UK,"5,683",281,93,"5,309",23-03-2020,05:55
Netherlands,"4,204",179,2,"4,023",23-03-2020,05:55
Austria,"3,582",16,9,"3,557",23-03-2020,05:55
Belgium,"3,401",75,263,"3,063",23-03-2020,05:55
Norway,"2,385",7,6,"2,372",23-03-2020,05:55
Sweden,"1,934",21,16,"1,897",23-03-2020,05:55
Australia,"1,629",7,88,"1,534",23-03-2020,05:55
Portugal,"1,600",14,5,"1,581",23-03-2020,05:55
Brazil,"1,546",25,2,"1,519",23-03-2020,05:55
Canada,"1,470",20,14,"1,436",23-03-2020,05:55
Denmark,"1,395",13,1,"1,381",23-03-2020,05:55
Malaysia,"1,306",10,139,"1,157",23-03-2020,05:55
Turkey,"1,236",30,,"1,206",23-03-2020,05:55
Czechia,"1,120",1,6,"1,113",23-03-2020,05:55
Japan,"1,101",41,235,825,23-03-2020,05:55
Israel,"1,071",1,37,"1,033",23-03-2020,05:55
Ireland,906,4,5,897,23-03-2020,05:55
Luxembourg,798,8,6,784,23-03-2020,05:55
Ecuador,789,14,3,772,23-03-2020,05:55
Pakistan,776,5,13,758,23-03-2020,05:55
Diamond Princess,712,8,567,137,23-03-2020,05:55
Poland,634,7,13,614,23-03-2020,05:55
Chile,632,1,8,623,23-03-2020,05:55
Finland,626,1,10,615,23-03-2020,05:55
Greece,624,15,19,590,23-03-2020,05:55
Thailand,599,1,44,554,23-03-2020,05:55
