Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
China,"80,894","3,237","69,614","8,043",18-03-2020,23:57
Italy,"35,713","2,978","4,025","28,710",18-03-2020,23:57
Iran,"17,361","1,135","5,710","10,516",18-03-2020,23:57
Spain,"14,769",638,"1,081","13,050",18-03-2020,23:57
Germany,"12,327",28,105,"12,194",18-03-2020,23:57
France,"9,134",264,602,"8,268",18-03-2020,23:57
S. Korea,"8,413",84,"1,540","6,789",18-03-2020,23:57
USA,"8,304",133,106,"8,065",18-03-2020,23:57
Switzerland,"3,115",33,15,"3,067",18-03-2020,23:57
UK,"2,626",104,65,"2,457",18-03-2020,23:57
Netherlands,"2,051",58,2,"1,991",18-03-2020,23:57
Austria,"1,646",4,9,"1,633",18-03-2020,23:57
Norway,"1,582",6,1,"1,575",18-03-2020,23:57
Belgium,"1,486",14,31,"1,441",18-03-2020,23:57
Sweden,"1,292",10,15,"1,267",18-03-2020,23:57
Denmark,"1,057",4,1,"1,052",18-03-2020,23:57
Japan,899,29,144,726,18-03-2020,23:57
Malaysia,790,2,60,728,18-03-2020,23:57
Diamond Princess,712,7,456,249,18-03-2020,23:57
Canada,656,9,12,635,18-03-2020,23:57
Portugal,642,2,4,636,18-03-2020,23:57
Australia,565,6,43,516,18-03-2020,23:57
Czechia,522,,3,519,18-03-2020,23:57
Qatar,452,,4,448,18-03-2020,23:57
Israel,433,,11,422,18-03-2020,23:57
Greece,418,5,14,399,18-03-2020,23:57
Brazil,397,3,2,392,18-03-2020,23:57
Finland,359,,10,349,18-03-2020,23:57
Singapore,313,,114,199,18-03-2020,23:57
Pakistan,307,2,13,292,18-03-2020,23:57
Ireland,292,2,5,285,18-03-2020,23:57
Poland,287,5,1,281,18-03-2020,23:57
Slovenia,286,1,,285,18-03-2020,23:57
Romania,260,,19,241,18-03-2020,23:57
Estonia,258,,1,257,18-03-2020,23:57
Bahrain,255,1,95,159,18-03-2020,23:57
Iceland,250,,5,245,18-03-2020,23:57
Saudi Arabia,238,,6,232,18-03-2020,23:57
Chile,238,,,238,18-03-2020,23:57
Indonesia,227,19,11,197,18-03-2020,23:57
Thailand,212,1,41,170,18-03-2020,23:57
Egypt,210,6,28,176,18-03-2020,23:57
Luxembourg,203,2,,201,18-03-2020,23:57
Philippines,202,17,4,181,18-03-2020,23:57
Turkey,191,2,,189,18-03-2020,23:57
Hong Kong,181,4,92,85,18-03-2020,23:57
India,168,3,14,151,18-03-2020,23:57
Iraq,164,12,41,111,18-03-2020,23:57
Ecuador,155,2,,153,18-03-2020,23:57
Russia,147,,8,139,18-03-2020,23:57
Peru,145,,1,144,18-03-2020,23:57
Kuwait,142,,15,127,18-03-2020,23:57
Lebanon,133,4,4,125,18-03-2020,23:57
San Marino,119,11,4,104,18-03-2020,23:57
South Africa,116,,,116,18-03-2020,23:57
UAE,113,,26,87,18-03-2020,23:57
Armenia,110,,1,109,18-03-2020,23:57
Slovakia,105,,,105,18-03-2020,23:57
Taiwan,100,1,20,79,18-03-2020,23:57
Mexico,93,,4,89,18-03-2020,23:57
Colombia,93,,1,92,18-03-2020,23:57
Bulgaria,92,2,,90,18-03-2020,23:57
Serbia,89,,1,88,18-03-2020,23:57
Croatia,87,,5,82,18-03-2020,23:57
Panama,86,1,,85,18-03-2020,23:57
Argentina,79,2,3,74,18-03-2020,23:57
Vietnam,76,,16,60,18-03-2020,23:57
