Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
China,"81,218","3,281","73,650","4,287",25-03-2020,08:16
Italy,"69,176","6,820","8,326","54,030",25-03-2020,08:16
USA,"54,881",782,378,"53,721",25-03-2020,08:16
Spain,"42,058","2,991","3,794","35,273",25-03-2020,08:16
Germany,"32,991",159,"3,290","29,542",25-03-2020,08:16
Iran,"24,811","1,934","8,913","13,964",25-03-2020,08:16
France,"22,304","1,100","3,281","17,923",25-03-2020,08:16
Switzerland,"9,877",122,131,"9,624",25-03-2020,08:16
S. Korea,"9,137",126,"3,730","5,281",25-03-2020,08:16
UK,"8,077",422,135,"7,520",25-03-2020,08:16
Netherlands,"5,560",276,2,"5,282",25-03-2020,08:16
Austria,"5,283",28,9,"5,246",25-03-2020,08:16
Belgium,"4,269",122,461,"3,686",25-03-2020,08:16
Norway,"2,866",12,6,"2,848",25-03-2020,08:16
Canada,"2,792",26,112,"2,654",25-03-2020,08:16
Portugal,"2,362",33,22,"2,307",25-03-2020,08:16
Australia,"2,317",8,118,"2,191",25-03-2020,08:16
Sweden,"2,299",40,16,"2,243",25-03-2020,08:16
Brazil,"2,247",46,2,"2,199",25-03-2020,08:16
Israel,"1,930",3,53,"1,874",25-03-2020,08:16
Turkey,"1,872",44,,"1,828",25-03-2020,08:16
Malaysia,"1,624",16,183,"1,425",25-03-2020,08:16
Denmark,"1,591",32,1,"1,558",25-03-2020,08:16
Czechia,"1,394",3,10,"1,381",25-03-2020,08:16
Ireland,"1,329",7,5,"1,317",25-03-2020,08:16
Japan,"1,193",43,285,865,25-03-2020,08:16
Luxembourg,"1,099",8,6,"1,085",25-03-2020,08:16
Ecuador,"1,082",27,3,"1,052",25-03-2020,08:16
Pakistan,972,7,18,947,25-03-2020,08:16
Thailand,934,4,52,878,25-03-2020,08:16
Chile,922,2,17,903,25-03-2020,08:16
Poland,901,10,1,890,25-03-2020,08:16
Romania,794,12,79,703,25-03-2020,08:16
Finland,792,1,10,781,25-03-2020,08:16
Saudi Arabia,767,1,28,738,25-03-2020,08:16
Greece,743,20,29,694,25-03-2020,08:16
Diamond Princess,712,10,587,115,25-03-2020,08:16
Indonesia,686,55,30,601,25-03-2020,08:16
Iceland,648,2,51,595,25-03-2020,08:16
India,562,11,41,510,25-03-2020,08:16
Singapore,558,2,156,400,25-03-2020,08:16
South Africa,554,,4,550,25-03-2020,08:16
Philippines,552,35,20,497,25-03-2020,08:16
Qatar,526,,41,485,25-03-2020,08:16
Russia,495,1,22,472,25-03-2020,08:16
Slovenia,480,4,3,473,25-03-2020,08:16
Panama,443,6,1,436,25-03-2020,08:16
Peru,416,7,1,408,25-03-2020,08:16
Egypt,402,20,80,302,25-03-2020,08:16
Bahrain,392,3,177,212,25-03-2020,08:16
Argentina,387,6,52,329,25-03-2020,08:16
Hong Kong,387,4,102,281,25-03-2020,08:16
Croatia,382,1,5,376,25-03-2020,08:16
Colombia,378,3,6,369,25-03-2020,08:16
Estonia,369,,7,362,25-03-2020,08:16
Mexico,367,4,4,359,25-03-2020,08:16
Lebanon,318,4,8,306,25-03-2020,08:16
Iraq,316,27,75,214,25-03-2020,08:16
Dominican Republic,312,6,3,303,25-03-2020,08:16
Serbia,303,3,15,285,25-03-2020,08:16
Algeria,264,19,65,180,25-03-2020,08:16
Armenia,249,,14,235,25-03-2020,08:16
UAE,248,2,45,201,25-03-2020,08:16
Bulgaria,218,3,3,212,25-03-2020,08:16
Taiwan,216,2,29,185,25-03-2020,08:16
Lithuania,209,2,1,206,25-03-2020,08:16
New Zealand,205,,22,183,25-03-2020,08:16
Slovakia,204,,7,197,25-03-2020,08:16
Latvia,197,,1,196,25-03-2020,08:16
Kuwait,191,,39,152,25-03-2020,08:16
Uruguay,189,,,189,25-03-2020,08:16
San Marino,187,21,4,162,25-03-2020,08:16
Hungary,187,9,21,157,25-03-2020,08:16
Costa Rica,177,2,2,173,25-03-2020,08:16
Morocco,170,5,6,159,25-03-2020,08:16
Bosnia and Herzegovina,168,3,2,163,25-03-2020,08:16
Andorra,164,1,1,162,25-03-2020,08:16
Jordan,154,,1,153,25-03-2020,08:16
North Macedonia,148,2,1,145,25-03-2020,08:16
Vietnam,134,,17,117,25-03-2020,08:16
Moldova,125,1,2,122,25-03-2020,08:16
Cyprus,124,3,3,118,25-03-2020,08:16
Albania,123,5,10,108,25-03-2020,08:16
Faeroe Islands,122,,33,89,25-03-2020,08:16
Burkina Faso,114,4,7,103,25-03-2020,08:16
Tunisia,114,4,1,109,25-03-2020,08:16
Malta,110,,2,108,25-03-2020,08:16
Brunei,104,,2,102,25-03-2020,08:16
Ukraine,102,3,1,98,25-03-2020,08:16
Sri Lanka,102,,2,100,25-03-2020,08:16
Réunion,94,,1,93,25-03-2020,08:16
Cambodia,93,,4,89,25-03-2020,08:16
Venezuela,91,,15,76,25-03-2020,08:16
Azerbaijan,87,1,10,76,25-03-2020,08:16
Senegal,86,,8,78,25-03-2020,08:16
Oman,84,,17,67,25-03-2020,08:16
Belarus,81,,22,59,25-03-2020,08:16
Afghanistan,74,1,1,72,25-03-2020,08:16
Guadeloupe,73,1,,72,25-03-2020,08:16
Ivory Coast,73,,2,71,25-03-2020,08:16
Kazakhstan,72,,,72,25-03-2020,08:16
Georgia,70,,9,61,25-03-2020,08:16
Cameroon,66,1,2,63,25-03-2020,08:16
Palestine,60,,16,44,25-03-2020,08:16
Martinique,57,1,,56,25-03-2020,08:16
Trinidad and Tobago,57,,,57,25-03-2020,08:16
Ghana,53,2,,51,25-03-2020,08:16
Liechtenstein,51,,,51,25-03-2020,08:16
Uzbekistan,50,,,50,25-03-2020,08:16
Cuba,48,1,1,46,25-03-2020,08:16
Montenegro,47,1,,46,25-03-2020,08:16
DRC,45,2,,43,25-03-2020,08:16
Nigeria,44,1,2,41,25-03-2020,08:16
Mauritius,42,2,,40,25-03-2020,08:16
Kyrgyzstan,42,,,42,25-03-2020,08:16
Rwanda,40,,,40,25-03-2020,08:16
Bangladesh,39,4,5,30,25-03-2020,08:16
Puerto Rico,39,2,1,36,25-03-2020,08:16
Paraguay,37,3,,34,25-03-2020,08:16
Channel Islands,36,,,36,25-03-2020,08:16
Honduras,36,,,36,25-03-2020,08:16
Mayotte,36,,,36,25-03-2020,08:16
Guam,32,1,,31,25-03-2020,08:16
Bolivia,32,,,32,25-03-2020,08:16
Macao,29,,10,19,25-03-2020,08:16
Jamaica,25,1,2,22,25-03-2020,08:16
French Polynesia,25,,,25,25-03-2020,08:16
Kenya,25,,,25,25-03-2020,08:16
Monaco,23,,1,22,25-03-2020,08:16
French Guiana,23,,6,17,25-03-2020,08:16
Isle of Man,23,,,23,25-03-2020,08:16
Guatemala,21,1,,20,25-03-2020,08:16
Togo,20,,1,19,25-03-2020,08:16
Barbados,18,,,18,25-03-2020,08:16
Aruba,17,,1,16,25-03-2020,08:16
Madagascar,17,,,17,25-03-2020,08:16
U.S. Virgin Islands,17,,,17,25-03-2020,08:16
Gibraltar,15,,5,10,25-03-2020,08:16
Maldives,13,,5,8,25-03-2020,08:16
Ethiopia,12,,,12,25-03-2020,08:16
New Caledonia,12,,,12,25-03-2020,08:16
