Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"4,543,323","303,709","1,713,302","2,526,312",15-05-2020,13:13
Europe,"1,730,872","159,282","729,431","842,159",15-05-2020,13:13
North America,"1,603,816","97,945","395,758","1,110,113",15-05-2020,13:13
USA,"1,457,593","86,912","318,027","1,052,654",15-05-2020,13:13
Asia,"744,532","23,715","420,403","300,414",15-05-2020,13:13
South America,"377,660","20,054","130,956","226,650",15-05-2020,13:13
Spain,"272,646","27,321","186,480","58,845",15-05-2020,13:13
Russia,"262,843","2,418","58,226","202,199",15-05-2020,13:13
UK,"233,151","33,614",N/A,N/A,15-05-2020,13:13
Italy,"223,096","31,368","115,288","76,440",15-05-2020,13:13
Brazil,"203,165","13,999","79,479","109,687",15-05-2020,13:13
France,"178,870","27,425","59,605","91,840",15-05-2020,13:13
Germany,"174,975","7,928","151,700","15,347",15-05-2020,13:13
Turkey,"144,749","4,007","104,030","36,712",15-05-2020,13:13
Iran,"114,533","6,854","90,539","17,140",15-05-2020,13:13
China,"82,933","4,633","78,209",91,15-05-2020,13:13
India,"82,264","2,649","28,086","51,529",15-05-2020,13:13
Peru,"80,604","2,267","25,151","53,186",15-05-2020,13:13
Africa,"77,101","2,579","28,246","46,276",15-05-2020,13:13
Canada,"73,401","5,472","36,091","31,838",15-05-2020,13:13
Belgium,"54,644","8,959","14,301","31,384",15-05-2020,13:13
Saudi Arabia,"46,869",283,"19,051","27,535",15-05-2020,13:13
Netherlands,"43,481","5,590",N/A,N/A,15-05-2020,13:13
Mexico,"42,595","4,477","28,475","9,643",15-05-2020,13:13
Pakistan,"37,218",803,"10,155","26,260",15-05-2020,13:13
Chile,"37,040",368,"15,655","21,017",15-05-2020,13:13
Ecuador,"30,502","2,338","3,433","24,731",15-05-2020,13:13
Switzerland,"30,463","1,872","27,100","1,491",15-05-2020,13:13
Sweden,"28,582","3,529","4,971","20,082",15-05-2020,13:13
Portugal,"28,319","1,184","3,198","23,937",15-05-2020,13:13
Qatar,"28,272",14,"3,356","24,902",15-05-2020,13:13
Singapore,"26,891",21,"5,973","20,897",15-05-2020,13:13
Belarus,"26,772",151,"8,168","18,453",15-05-2020,13:13
Ireland,"23,827","1,506","19,470","2,851",15-05-2020,13:13
UAE,"21,084",208,"6,930","13,946",15-05-2020,13:13
Bangladesh,"20,065",298,"3,882","15,885",15-05-2020,13:13
Poland,"17,850",893,"6,918","10,039",15-05-2020,13:13
Ukraine,"17,330",476,"4,473","12,381",15-05-2020,13:13
Israel,"16,589",266,"12,587","3,736",15-05-2020,13:13
Indonesia,"16,496","1,076","3,803","11,617",15-05-2020,13:13
Romania,"16,437","1,056","9,370","6,011",15-05-2020,13:13
Japan,"16,120",697,"9,868","5,555",15-05-2020,13:13
Austria,"16,108",628,"14,471","1,009",15-05-2020,13:13
Colombia,"13,610",525,"3,358","9,727",15-05-2020,13:13
South Africa,"12,739",238,"5,676","6,825",15-05-2020,13:13
Philippines,"12,091",806,"2,460","8,825",15-05-2020,13:13
Kuwait,"11,975",88,"3,451","8,436",15-05-2020,13:13
Dominican Republic,"11,320",422,"3,351","7,547",15-05-2020,13:13
S. Korea,"11,018",260,"9,821",937,15-05-2020,13:13
Egypt,"10,829",571,"2,626","7,632",15-05-2020,13:13
Denmark,"10,791",537,"8,805","1,449",15-05-2020,13:13
Serbia,"10,374",224,"4,084","6,066",15-05-2020,13:13
Panama,"9,118",260,"6,080","2,778",15-05-2020,13:13
Oceania,"8,621",119,"7,857",645,15-05-2020,13:13
Czechia,"8,352",293,"5,249","2,810",15-05-2020,13:13
Norway,"8,196",232,32,"7,932",15-05-2020,13:13
Argentina,"7,134",353,"2,385","4,396",15-05-2020,13:13
Australia,"7,019",98,"6,337",584,15-05-2020,13:13
Malaysia,"6,855",112,"5,439","1,304",15-05-2020,13:13
Morocco,"6,607",190,"3,310","3,107",15-05-2020,13:13
Algeria,"6,442",529,"3,158","2,755",15-05-2020,13:13
Finland,"6,228",287,"4,300","1,641",15-05-2020,13:13
Bahrain,"6,198",10,"2,353","3,835",15-05-2020,13:13
Afghanistan,"6,053",153,745,"5,155",15-05-2020,13:13
Kazakhstan,"5,689",34,"2,531","3,124",15-05-2020,13:13
Moldova,"5,553",194,"2,228","3,131",15-05-2020,13:13
Ghana,"5,530",24,674,"4,832",15-05-2020,13:13
Nigeria,"5,162",167,"1,180","3,815",15-05-2020,13:13
Oman,"4,625",19,"1,350","3,256",15-05-2020,13:13
Armenia,"4,044",52,"1,666","2,326",15-05-2020,13:13
Luxembourg,"3,915",103,"3,665",147,15-05-2020,13:13
Hungary,"3,417",442,"1,287","1,688",15-05-2020,13:13
Bolivia,"3,372",152,356,"2,864",15-05-2020,13:13
Iraq,"3,143",115,"2,028","1,000",15-05-2020,13:13
Thailand,"3,025",56,"2,854",115,15-05-2020,13:13
Cameroon,"2,954",139,"1,553","1,262",15-05-2020,13:13
Azerbaijan,"2,879",35,"1,833","1,011",15-05-2020,13:13
Greece,"2,770",156,"1,374","1,240",15-05-2020,13:13
Uzbekistan,"2,652",11,"2,136",505,15-05-2020,13:13
Guinea,"2,473",15,895,"1,563",15-05-2020,13:13
Honduras,"2,318",133,253,"1,932",15-05-2020,13:13
Croatia,"2,221",94,"1,850",277,15-05-2020,13:13
Bosnia and Herzegovina,"2,218",122,"1,272",824,15-05-2020,13:13
Senegal,"2,189",23,842,"1,324",15-05-2020,13:13
Bulgaria,"2,138",102,545,"1,491",15-05-2020,13:13
Ivory Coast,"1,971",24,930,"1,017",15-05-2020,13:13
Cuba,"1,830",79,"1,383",368,15-05-2020,13:13
Sudan,"1,818",90,198,"1,530",15-05-2020,13:13
Iceland,"1,802",10,"1,780",12,15-05-2020,13:13
Estonia,"1,766",63,923,780,15-05-2020,13:13
North Macedonia,"1,723",95,"1,235",393,15-05-2020,13:13
Lithuania,"1,523",54,965,504,15-05-2020,13:13
Guatemala,"1,518",29,129,"1,360",15-05-2020,13:13
New Zealand,"1,498",21,"1,421",56,15-05-2020,13:13
Slovakia,"1,480",27,"1,131",322,15-05-2020,13:13
Slovenia,"1,465",103,270,"1,092",15-05-2020,13:13
DRC,"1,298",50,212,"1,036",15-05-2020,13:13
Somalia,"1,284",53,135,"1,096",15-05-2020,13:13
Djibouti,"1,284",3,905,376,15-05-2020,13:13
El Salvador,"1,210",23,416,771,15-05-2020,13:13
Mayotte,"1,210",16,627,567,15-05-2020,13:13
Kyrgyzstan,"1,111",14,745,352,15-05-2020,13:13
Gabon,"1,104",10,182,912,15-05-2020,13:13
Hong Kong,"1,053",4,"1,019",30,15-05-2020,13:13
Tunisia,"1,032",45,770,217,15-05-2020,13:13
Maldives,982,4,45,933,15-05-2020,13:13
Latvia,970,19,662,289,15-05-2020,13:13
Sri Lanka,925,9,477,439,15-05-2020,13:13
Albania,916,31,705,180,15-05-2020,13:13
Guinea-Bissau,913,3,26,884,15-05-2020,13:13
Tajikistan,907,29,,878,15-05-2020,13:13
Cyprus,907,17,481,409,15-05-2020,13:13
Lebanon,891,26,246,619,15-05-2020,13:13
Niger,876,50,677,149,15-05-2020,13:13
Costa Rica,830,8,535,287,15-05-2020,13:13
Mali,779,46,436,297,15-05-2020,13:13
Burkina Faso,773,51,592,130,15-05-2020,13:13
Andorra,761,49,596,116,15-05-2020,13:13
Kenya,758,42,284,432,15-05-2020,13:13
Paraguay,754,11,184,559,15-05-2020,13:13
Uruguay,724,19,547,158,15-05-2020,13:13
,721,15,651,55,15-05-2020,13:13
Diamond Princess,712,13,651,48,15-05-2020,13:13
Georgia,671,12,393,266,15-05-2020,13:13
Zambia,654,7,124,523,15-05-2020,13:13
San Marino,648,41,172,435,15-05-2020,13:13
Jordan,586,9,393,184,15-05-2020,13:13
Equatorial Guinea,583,7,13,563,15-05-2020,13:13
Channel Islands,549,43,456,50,15-05-2020,13:13
Malta,522,6,443,73,15-05-2020,13:13
Tanzania,509,21,183,305,15-05-2020,13:13
Jamaica,509,9,118,382,15-05-2020,13:13
Venezuela,455,10,220,225,15-05-2020,13:13
Taiwan,440,7,387,46,15-05-2020,13:13
Réunion,440,,354,86,15-05-2020,13:13
Sierra Leone,408,26,97,285,15-05-2020,13:13
Chad,399,46,83,270,15-05-2020,13:13
Congo,391,15,87,289,15-05-2020,13:13
Palestine,375,2,310,63,15-05-2020,13:13
Benin,339,2,83,254,15-05-2020,13:13
Isle of Man,332,23,285,24,15-05-2020,13:13
Mauritius,332,10,322,0,15-05-2020,13:13
Montenegro,324,9,309,6,15-05-2020,13:13
Cabo Verde,315,2,67,246,15-05-2020,13:13
Vietnam,312,,260,52,15-05-2020,13:13
