Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
Guinea,16,,,16,29-03-2020,19:53
Haiti,15,,1,14,29-03-2020,19:53
New Caledonia,15,,,15,29-03-2020,19:53
Djibouti,14,,,14,29-03-2020,19:53
Tanzania,14,,1,13,29-03-2020,19:53
Equatorial Guinea,12,,,12,29-03-2020,19:53
Mongolia,12,,,12,29-03-2020,19:53
Bahamas,11,,1,10,29-03-2020,19:53
Dominica,11,,,11,29-03-2020,19:53
Namibia,11,,2,9,29-03-2020,19:53
Saint Martin,11,,,11,29-03-2020,19:53
Greenland,10,,2,8,29-03-2020,19:53
Myanmar,10,,,10,29-03-2020,19:53
Syria,9,1,,8,29-03-2020,19:53
Grenada,9,,,9,29-03-2020,19:53
Eswatini,9,,,9,29-03-2020,19:53
Cayman Islands,8,1,,7,29-03-2020,19:53
Curaçao,8,1,2,5,29-03-2020,19:53
Guyana,8,1,,7,29-03-2020,19:53
Laos,8,,,8,29-03-2020,19:53
Libya,8,,,8,29-03-2020,19:53
Mozambique,8,,,8,29-03-2020,19:53
Seychelles,8,,,8,29-03-2020,19:53
Suriname,8,,,8,29-03-2020,19:53
Gabon,7,1,,6,29-03-2020,19:53
Zimbabwe,7,1,,6,29-03-2020,19:53
Antigua and Barbuda,7,,,7,29-03-2020,19:53
Cabo Verde,6,1,,5,29-03-2020,19:53
Benin,6,,,6,29-03-2020,19:53
Eritrea,6,,,6,29-03-2020,19:53
Vatican City,6,,,6,29-03-2020,19:53
Sint Maarten,6,,,6,29-03-2020,19:53
Sudan,5,1,,4,29-03-2020,19:53
Nepal,5,,1,4,29-03-2020,19:53
Angola,5,,,5,29-03-2020,19:53
Fiji,5,,,5,29-03-2020,19:53
Mauritania,5,,,5,29-03-2020,19:53
Montserrat,5,,,5,29-03-2020,19:53
St. Barth,5,,,5,29-03-2020,19:53
Nicaragua,4,1,,3,29-03-2020,19:53
Bhutan,4,,,4,29-03-2020,19:53
Saint Lucia,4,,1,3,29-03-2020,19:53
Turks and Caicos,4,,,4,29-03-2020,19:53
Gambia,3,1,,2,29-03-2020,19:53
CAR,3,,,3,29-03-2020,19:53
Chad,3,,,3,29-03-2020,19:53
Liberia,3,,,3,29-03-2020,19:53
Somalia,3,,,3,29-03-2020,19:53
MS Zaandam,2,,,2,29-03-2020,19:53
Anguilla,2,,,2,29-03-2020,19:53
Belize,2,,,2,29-03-2020,19:53
British Virgin Islands,2,,,2,29-03-2020,19:53
Guinea-Bissau,2,,,2,29-03-2020,19:53
Saint Kitts and Nevis,2,,,2,29-03-2020,19:53
Papua New Guinea,1,,,1,29-03-2020,19:53
St. Vincent Grenadines,1,,1,0,29-03-2020,19:53
Timor-Leste,1,,,1,29-03-2020,19:53
