Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
USA,"93,151","1,382","2,424","89,345",27-03-2020,19:36
China,"81,340","3,292","74,588","3,460",27-03-2020,19:36
Italy,"80,589","8,215","10,361","62,013",27-03-2020,19:36
Spain,"64,059","4,934","9,357","49,768",27-03-2020,19:36
Germany,"49,344",304,"5,673","43,367",27-03-2020,19:36
Iran,"32,332","2,378","11,133","18,821",27-03-2020,19:36
France,"29,155","1,696","4,948","22,511",27-03-2020,19:36
UK,"14,543",759,135,"13,649",27-03-2020,19:36
Switzerland,"12,311",207,897,"11,207",27-03-2020,19:36
S. Korea,"9,332",139,"4,528","4,665",27-03-2020,19:36
Netherlands,"8,603",546,3,"8,054",27-03-2020,19:36
Austria,"7,557",58,225,"7,274",27-03-2020,19:36
Belgium,"7,284",289,858,"6,137",27-03-2020,19:36
Portugal,"4,268",76,43,"4,149",27-03-2020,19:36
Canada,"4,043",39,228,"3,776",27-03-2020,19:36
Norway,"3,696",19,6,"3,671",27-03-2020,19:36
Turkey,"3,629",75,26,"3,528",27-03-2020,19:36
Australia,"3,180",13,170,"2,997",27-03-2020,19:36
Sweden,"3,046",92,16,"2,938",27-03-2020,19:36
Israel,"3,035",12,79,"2,944",27-03-2020,19:36
Brazil,"3,027",77,6,"2,944",27-03-2020,19:36
Malaysia,"2,161",26,259,"1,876",27-03-2020,19:36
Czechia,"2,062",9,11,"2,042",27-03-2020,19:36
Denmark,"2,010",52,1,"1,957",27-03-2020,19:36
Ireland,"1,819",19,5,"1,795",27-03-2020,19:36
Chile,"1,610",5,43,"1,562",27-03-2020,19:36
Luxembourg,"1,605",15,40,"1,550",27-03-2020,19:36
Ecuador,"1,595",36,3,"1,556",27-03-2020,19:36
Japan,"1,387",47,359,981,27-03-2020,19:36
Pakistan,"1,296",9,23,"1,264",27-03-2020,19:36
Romania,"1,292",24,115,"1,153",27-03-2020,19:36
