Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"8,274,763","446,392","4,333,792","3,494,579",17-06-2020,11:31
North America,"2,545,358","147,897","1,119,554","1,277,907",17-06-2020,11:31
Europe,"2,243,834","184,197","1,200,734","858,903",17-06-2020,11:31
USA,"2,208,402","119,132","903,042","1,186,228",17-06-2020,11:31
Asia,"1,699,390","43,821","1,063,247","592,322",17-06-2020,11:31
South America,"1,514,498","63,290","819,891","631,317",17-06-2020,11:31
Brazil,"928,834","45,456","477,364","406,014",17-06-2020,11:31
Russia,"553,301","7,478","304,342","241,481",17-06-2020,11:31
India,"354,161","11,921","187,552","154,688",17-06-2020,11:31
UK,"298,136","41,969",N/A,N/A,17-06-2020,11:31
Spain,"291,408","27,136",N/A,N/A,17-06-2020,11:31
Africa,"261,979","7,048","121,267","133,664",17-06-2020,11:31
Italy,"237,500","34,405","178,526","24,569",17-06-2020,11:31
Peru,"237,156","7,056","125,205","104,895",17-06-2020,11:31
Iran,"192,439","9,065","152,675","30,699",17-06-2020,11:31
Germany,"188,382","8,910","173,600","5,872",17-06-2020,11:31
Chile,"184,449","3,383","156,232","24,834",17-06-2020,11:31
Turkey,"181,298","4,842","153,379","23,077",17-06-2020,11:31
France,"157,716","29,547","73,335","54,834",17-06-2020,11:31
Mexico,"154,863","18,310","116,178","20,375",17-06-2020,11:31
Pakistan,"154,760","2,975","58,437","93,348",17-06-2020,11:31
Saudi Arabia,"136,315","1,052","89,540","45,723",17-06-2020,11:31
Canada,"99,467","8,213","61,443","29,811",17-06-2020,11:31
Bangladesh,"94,481","1,262","36,264","56,955",17-06-2020,11:31
China,"83,265","4,634","78,379",252,17-06-2020,11:31
Qatar,"82,077",80,"60,461","21,536",17-06-2020,11:31
South Africa,"76,334","1,625","42,063","32,646",17-06-2020,11:31
Belgium,"60,155","9,663","16,625","33,867",17-06-2020,11:31
Belarus,"55,369",318,"31,273","23,778",17-06-2020,11:31
Colombia,"54,931","1,801","20,366","32,764",17-06-2020,11:31
Sweden,"53,323","4,939",N/A,N/A,17-06-2020,11:31
Netherlands,"49,087","6,070",N/A,N/A,17-06-2020,11:31
Ecuador,"47,943","3,970","23,684","20,289",17-06-2020,11:31
Egypt,"47,856","1,766","12,730","33,360",17-06-2020,11:31
UAE,"42,982",293,"28,861","13,828",17-06-2020,11:31
Singapore,"41,216",26,"31,163","10,027",17-06-2020,11:31
Indonesia,"40,400","2,231","15,703","22,466",17-06-2020,11:31
Portugal,"37,336","1,522","23,212","12,602",17-06-2020,11:31
Kuwait,"36,958",303,"28,206","8,449",17-06-2020,11:31
Argentina,"34,159",878,"10,174","23,107",17-06-2020,11:31
Ukraine,"33,234",943,"14,943","17,348",17-06-2020,11:31
Switzerland,"31,154","1,954","28,900",300,17-06-2020,11:31
Poland,"30,195","1,272","14,921","14,002",17-06-2020,11:31
Afghanistan,"26,874",504,"6,158","20,212",17-06-2020,11:31
Philippines,"26,781","1,103","6,552","19,126",17-06-2020,11:31
Ireland,"25,334","1,709","22,698",927,17-06-2020,11:31
Oman,"25,269",114,"11,089","14,066",17-06-2020,11:31
Dominican Republic,"23,686",615,"14,133","8,938",17-06-2020,11:31
Iraq,"22,700",712,"9,862","12,126",17-06-2020,11:31
Romania,"22,415","1,437","16,071","4,907",17-06-2020,11:31
Panama,"21,962",457,"13,774","7,731",17-06-2020,11:31
Bolivia,"19,883",659,"3,752","15,472",17-06-2020,11:31
Israel,"19,637",303,"15,459","3,875",17-06-2020,11:31
Bahrain,"19,553",47,"13,866","5,640",17-06-2020,11:31
Armenia,"18,033",302,"6,814","10,917",17-06-2020,11:31
Japan,"17,587",927,"15,701",959,17-06-2020,11:31
Austria,"17,189",681,"16,089",419,17-06-2020,11:31
Nigeria,"17,148",455,"5,623","11,070",17-06-2020,11:31
Kazakhstan,"15,542",88,"9,647","5,807",17-06-2020,11:31
Serbia,"12,426",256,"11,511",659,17-06-2020,11:31
Moldova,"12,254",423,"6,901","4,930",17-06-2020,11:31
Denmark,"12,250",598,"11,125",527,17-06-2020,11:31
S. Korea,"12,198",279,"10,774","1,145",17-06-2020,11:31
Ghana,"12,193",58,"4,326","7,809",17-06-2020,11:31
Algeria,"11,147",788,"7,842","2,517",17-06-2020,11:31
Guatemala,"10,706",418,"2,096","8,192",17-06-2020,11:31
Azerbaijan,"10,662",126,"5,948","4,588",17-06-2020,11:31
Czechia,"10,112",332,"7,360","2,420",17-06-2020,11:31
Cameroon,"9,864",276,"5,570","4,018",17-06-2020,11:31
Honduras,"9,656",330,"1,075","8,251",17-06-2020,11:31
Oceania,"8,983",124,"8,448",411,17-06-2020,11:31
Morocco,"8,931",212,"7,937",782,17-06-2020,11:31
Norway,"8,660",242,"8,138",280,17-06-2020,11:31
Malaysia,"8,505",121,"7,733",651,17-06-2020,11:31
Sudan,"7,740",477,"2,820","4,443",17-06-2020,11:31
Australia,"7,370",102,"6,859",409,17-06-2020,11:31
Finland,"7,112",326,"6,200",586,17-06-2020,11:31
Nepal,"6,591",19,"1,158","5,414",17-06-2020,11:31
Ivory Coast,"5,679",46,"2,637","2,996",17-06-2020,11:31
Uzbekistan,"5,561",19,"4,096","1,446",17-06-2020,11:31
Senegal,"5,247",70,"3,525","1,652",17-06-2020,11:31
Tajikistan,"5,160",50,"3,624","1,486",17-06-2020,11:31
DRC,"4,974",112,628,"4,234",17-06-2020,11:31
Guinea,"4,639",26,"3,327","1,286",17-06-2020,11:31
Haiti,"4,547",80,24,"4,443",17-06-2020,11:31
Djibouti,"4,539",43,"3,324","1,172",17-06-2020,11:31
North Macedonia,"4,299",201,"1,757","2,341",17-06-2020,11:31
Gabon,"4,114",29,"1,432","2,653",17-06-2020,11:31
Hungary,"4,078",567,"2,547",964,17-06-2020,11:31
