Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"1,780,271","108,822","404,029","1,267,420",12-04-2020,04:41
Europe,"852,899","73,625","210,127","569,147",12-04-2020,04:41
North America,"569,326","21,832","39,220","508,274",12-04-2020,04:41
USA,"532,879","20,577","30,453","481,849",12-04-2020,04:41
Asia,"287,316","10,600","142,633","134,083",12-04-2020,04:41
Spain,"163,027","16,606","59,109","87,312",12-04-2020,04:41
Italy,"152,271","19,468","32,534","100,269",12-04-2020,04:41
France,"129,654","13,832","26,391","89,431",12-04-2020,04:41
Germany,"125,452","2,871","57,400","65,181",12-04-2020,04:41
China,"82,052","3,339","77,575","1,138",12-04-2020,04:41
UK,"78,991","9,875",344,"68,772",12-04-2020,04:41
Iran,"70,029","4,357","41,947","23,725",12-04-2020,04:41
Turkey,"52,167","1,101","2,965","48,101",12-04-2020,04:41
South America,"48,069","1,947","5,236","40,886",12-04-2020,04:41
Belgium,"28,018","3,346","5,986","18,686",12-04-2020,04:41
Switzerland,"25,107","1,036","12,100","11,971",12-04-2020,04:41
Netherlands,"24,413","2,643",250,"21,520",12-04-2020,04:41
Canada,"23,318",653,"6,428","16,237",12-04-2020,04:41
Brazil,"20,962","1,140",173,"19,649",12-04-2020,04:41
Portugal,"15,987",470,266,"15,251",12-04-2020,04:41
Africa,"14,220",745,"2,457","11,018",12-04-2020,04:41
Austria,"13,806",337,"6,604","6,865",12-04-2020,04:41
Russia,"13,584",106,"1,045","12,433",12-04-2020,04:41
Israel,"10,743",101,"1,341","9,301",12-04-2020,04:41
S. Korea,"10,512",214,"7,368","2,930",12-04-2020,04:41
Sweden,"10,151",887,381,"8,883",12-04-2020,04:41
Ireland,"8,928",320,25,"8,583",12-04-2020,04:41
India,"8,446",288,969,"7,189",12-04-2020,04:41
Oceania,"7,720",60,"3,737","3,923",12-04-2020,04:41
Ecuador,"7,257",315,411,"6,531",12-04-2020,04:41
Chile,"6,927",73,"1,864","4,990",12-04-2020,04:41
Peru,"6,848",181,"1,739","4,928",12-04-2020,04:41
Japan,"6,748",108,762,"5,878",12-04-2020,04:41
Norway,"6,409",119,32,"6,258",12-04-2020,04:41
Poland,"6,356",208,375,"5,773",12-04-2020,04:41
Australia,"6,303",56,"3,265","2,982",12-04-2020,04:41
Denmark,"5,996",260,"1,955","3,781",12-04-2020,04:41
Romania,"5,990",291,758,"4,941",12-04-2020,04:41
Czechia,"5,902",129,411,"5,362",12-04-2020,04:41
Pakistan,"5,011",86,762,"4,163",12-04-2020,04:41
Malaysia,"4,530",73,"1,995","2,462",12-04-2020,04:41
Philippines,"4,428",247,157,"4,024",12-04-2020,04:41
Mexico,"4,219",273,"1,772","2,174",12-04-2020,04:41
Saudi Arabia,"4,033",52,720,"3,261",12-04-2020,04:41
Indonesia,"3,842",327,286,"3,229",12-04-2020,04:41
UAE,"3,736",20,588,"3,128",12-04-2020,04:41
Serbia,"3,380",74,118,"3,188",12-04-2020,04:41
Luxembourg,"3,270",62,500,"2,708",12-04-2020,04:41
Panama,"3,234",79,23,"3,132",12-04-2020,04:41
Finland,"2,905",49,300,"2,556",12-04-2020,04:41
Dominican Republic,"2,759",135,108,"2,516",12-04-2020,04:41
Qatar,"2,728",6,247,"2,475",12-04-2020,04:41
Colombia,"2,709",100,214,"2,395",12-04-2020,04:41
Thailand,"2,518",35,"1,135","1,348",12-04-2020,04:41
Ukraine,"2,511",73,79,"2,359",12-04-2020,04:41
Singapore,"2,299",8,528,"1,763",12-04-2020,04:41
Belarus,"2,226",23,172,"2,031",12-04-2020,04:41
Argentina,"2,142",89,440,"1,613",12-04-2020,04:41
Greece,"2,081",93,269,"1,719",12-04-2020,04:41
South Africa,"2,028",25,410,"1,593",12-04-2020,04:41
Egypt,"1,939",146,426,"1,367",12-04-2020,04:41
Algeria,"1,825",275,460,"1,090",12-04-2020,04:41
Iceland,"1,689",8,841,840,12-04-2020,04:41
Moldova,"1,560",30,75,"1,455",12-04-2020,04:41
Morocco,"1,545",111,146,"1,288",12-04-2020,04:41
Croatia,"1,534",21,323,"1,190",12-04-2020,04:41
New Zealand,"1,330",4,471,855,12-04-2020,04:41
Iraq,"1,318",72,601,645,12-04-2020,04:41
Hungary,"1,310",85,115,"1,110",12-04-2020,04:41
Estonia,"1,304",24,93,"1,187",12-04-2020,04:41
Slovenia,"1,188",50,148,990,12-04-2020,04:41
Kuwait,"1,154",1,133,"1,020",12-04-2020,04:41
Azerbaijan,"1,058",11,200,847,12-04-2020,04:41
Bahrain,"1,040",6,555,479,12-04-2020,04:41
Lithuania,"1,026",23,54,949,12-04-2020,04:41
Hong Kong,"1,001",4,336,661,12-04-2020,04:41
Armenia,967,13,173,781,12-04-2020,04:41
Bosnia and Herzegovina,946,37,139,770,12-04-2020,04:41
Kazakhstan,865,10,81,774,12-04-2020,04:41
Cameroon,820,12,98,710,12-04-2020,04:41
Uzbekistan,767,4,42,721,12-04-2020,04:41
North Macedonia,760,34,41,685,12-04-2020,04:41
Slovakia,728,2,23,703,12-04-2020,04:41
,721,13,619,89,12-04-2020,04:41
Diamond Princess,712,11,619,82,12-04-2020,04:41
Tunisia,685,28,43,614,12-04-2020,04:41
Bulgaria,661,28,62,571,12-04-2020,04:41
Latvia,630,3,16,611,12-04-2020,04:41
Cuba,620,16,77,527,12-04-2020,04:41
Lebanon,619,20,77,522,12-04-2020,04:41
Cyprus,616,10,61,545,12-04-2020,04:41
Andorra,601,26,71,504,12-04-2020,04:41
Costa Rica,577,3,49,525,12-04-2020,04:41
Afghanistan,555,18,32,505,12-04-2020,04:41
Oman,546,3,109,434,12-04-2020,04:41
Ivory Coast,533,4,58,471,12-04-2020,04:41
Uruguay,494,7,214,273,12-04-2020,04:41
Niger,491,11,41,439,12-04-2020,04:41
Burkina Faso,484,27,155,302,12-04-2020,04:41
Bangladesh,482,30,36,416,12-04-2020,04:41
Albania,433,23,197,213,12-04-2020,04:41
Ghana,408,8,4,396,12-04-2020,04:41
Channel Islands,407,9,48,350,12-04-2020,04:41
