Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
China,"80,928","3,245","70,420","7,263",19-03-2020,18:23
Italy,"35,713","2,978","4,025","28,710",19-03-2020,18:23
Iran,"18,407","1,284","5,979","11,144",19-03-2020,18:23
Spain,"17,395",803,"1,107","15,485",19-03-2020,18:23
Germany,"13,979",42,113,"13,824",19-03-2020,18:23
USA,"10,692",160,108,"10,424",19-03-2020,18:23
France,"9,134",264,602,"8,268",19-03-2020,18:23
S. Korea,"8,565",91,"1,947","6,527",19-03-2020,18:23
Switzerland,"3,939",36,15,"3,888",19-03-2020,18:23
UK,"2,689",128,65,"2,496",19-03-2020,18:23
Netherlands,"2,460",76,2,"2,382",19-03-2020,18:23
Austria,"2,013",6,9,"1,998",19-03-2020,18:23
Belgium,"1,795",21,165,"1,609",19-03-2020,18:23
Norway,"1,738",7,1,"1,730",19-03-2020,18:23
Sweden,"1,439",11,16,"1,412",19-03-2020,18:23
Denmark,"1,132",6,1,"1,125",19-03-2020,18:23
Japan,923,32,191,700,19-03-2020,18:23
Malaysia,900,2,75,823,19-03-2020,18:23
Portugal,785,3,4,778,19-03-2020,18:23
Canada,727,9,12,706,19-03-2020,18:23
Diamond Princess,712,7,527,178,19-03-2020,18:23
Australia,709,6,46,657,19-03-2020,18:23
Czechia,631,,3,628,19-03-2020,18:23
Brazil,533,4,2,527,19-03-2020,18:23
Israel,529,,13,516,19-03-2020,18:23
Qatar,452,,4,448,19-03-2020,18:23
Greece,418,6,14,398,19-03-2020,18:23
Finland,400,,10,390,19-03-2020,18:23
Pakistan,384,2,13,369,19-03-2020,18:23
Ireland,366,2,5,359,19-03-2020,18:23
Singapore,345,,124,221,19-03-2020,18:23
Chile,342,,,342,19-03-2020,18:23
Luxembourg,335,4,,331,19-03-2020,18:23
Iceland,330,,5,325,19-03-2020,18:23
Poland,325,5,13,307,19-03-2020,18:23
Slovenia,319,1,,318,19-03-2020,18:23
Indonesia,309,25,15,269,19-03-2020,18:23
Romania,277,,25,252,19-03-2020,18:23
Thailand,272,1,42,229,19-03-2020,18:23
Bahrain,268,1,100,167,19-03-2020,18:23
Estonia,267,,1,266,19-03-2020,18:23
Saudi Arabia,238,,8,230,19-03-2020,18:23
Philippines,217,17,8,192,19-03-2020,18:23
Egypt,210,6,28,176,19-03-2020,18:23
Hong Kong,208,4,98,106,19-03-2020,18:23
Russia,199,1,8,190,19-03-2020,18:23
India,197,4,20,173,19-03-2020,18:23
Turkey,192,3,,189,19-03-2020,18:23
Iraq,177,12,49,116,19-03-2020,18:23
Ecuador,168,3,1,164,19-03-2020,18:23
Peru,155,,1,154,19-03-2020,18:23
South Africa,150,,,150,19-03-2020,18:23
Lebanon,149,4,4,141,19-03-2020,18:23
Kuwait,148,,18,130,19-03-2020,18:23
San Marino,140,14,4,122,19-03-2020,18:23
UAE,140,,31,109,19-03-2020,18:23
Slovakia,124,,,124,19-03-2020,18:23
Armenia,122,,1,121,19-03-2020,18:23
Mexico,118,1,4,113,19-03-2020,18:23
Panama,109,1,,108,19-03-2020,18:23
