Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"5,090,977","329,757","2,025,878","2,735,342",21-05-2020,09:50
Europe,"1,831,225","165,820","813,957","851,448",21-05-2020,09:50
North America,"1,765,651","108,253","468,316","1,189,082",21-05-2020,09:50
USA,"1,593,039","94,941","370,812","1,127,286",21-05-2020,09:50
Asia,"866,762","25,893","501,755","339,114",21-05-2020,09:50
South America,"520,526","26,635","193,751","300,140",21-05-2020,09:50
Russia,"308,705","2,972","85,392","220,341",21-05-2020,09:50
Brazil,"293,357","18,894","116,683","157,780",21-05-2020,09:50
Spain,"279,524","27,888","196,958","54,678",21-05-2020,09:50
UK,"248,293","35,704",N/A,N/A,21-05-2020,09:50
Italy,"227,364","32,330","132,282","62,752",21-05-2020,09:50
France,"181,575","28,132","63,354","90,089",21-05-2020,09:50
Germany,"178,531","8,270","158,000","12,261",21-05-2020,09:50
Turkey,"152,587","4,222","113,987","34,378",21-05-2020,09:50
Iran,"126,949","7,183","98,808","20,958",21-05-2020,09:50
India,"112,442","3,438","45,422","63,582",21-05-2020,09:50
Peru,"104,020","3,024","41,968","59,028",21-05-2020,09:50
Africa,"97,404","3,020","39,425","54,959",21-05-2020,09:50
China,"82,967","4,634","78,249",84,21-05-2020,09:50
Canada,"80,142","6,031","40,776","33,335",21-05-2020,09:50
Saudi Arabia,"62,545",339,"33,478","28,728",21-05-2020,09:50
Mexico,"56,594","6,090","38,876","11,628",21-05-2020,09:50
Belgium,"55,983","9,150","14,847","31,986",21-05-2020,09:50
Chile,"53,617",544,"22,504","30,569",21-05-2020,09:50
Pakistan,"48,091","1,017","14,155","32,919",21-05-2020,09:50
Netherlands,"44,447","5,748",N/A,N/A,21-05-2020,09:50
Qatar,"37,097",16,"6,600","30,481",21-05-2020,09:50
Ecuador,"34,854","2,888","3,557","28,409",21-05-2020,09:50
Belarus,"32,426",179,"11,415","20,832",21-05-2020,09:50
Sweden,"31,523","3,831","4,971","22,721",21-05-2020,09:50
Switzerland,"30,658","1,892","27,800",966,21-05-2020,09:50
Portugal,"29,660","1,263","6,452","21,945",21-05-2020,09:50
Singapore,"29,364",22,"11,207","18,135",21-05-2020,09:50
Bangladesh,"26,738",386,"5,207","21,145",21-05-2020,09:50
UAE,"26,004",233,"11,809","13,962",21-05-2020,09:50
Ireland,"24,315","1,571","21,060","1,684",21-05-2020,09:50
Poland,"19,739",962,"8,183","10,594",21-05-2020,09:50
Ukraine,"19,706",579,"6,227","12,900",21-05-2020,09:50
Indonesia,"19,189","1,242","4,575","13,372",21-05-2020,09:50
South Africa,"18,003",339,"8,950","8,714",21-05-2020,09:50
Colombia,"17,687",630,"4,256","12,801",21-05-2020,09:50
Kuwait,"17,568",124,"4,885","12,559",21-05-2020,09:50
Romania,"17,387","1,147","10,356","5,884",21-05-2020,09:50
Israel,"16,667",279,"13,504","2,884",21-05-2020,09:50
Japan,"16,385",771,"12,286","3,328",21-05-2020,09:50
Austria,"16,353",633,"14,882",838,21-05-2020,09:50
Egypt,"14,229",680,"3,994","9,555",21-05-2020,09:50
Dominican Republic,"13,477",446,"7,142","5,889",21-05-2020,09:50
Philippines,"13,221",842,"2,932","9,447",21-05-2020,09:50
S. Korea,"11,122",264,"10,135",723,21-05-2020,09:50
Denmark,"11,117",554,"9,536","1,027",21-05-2020,09:50
Serbia,"10,833",235,"5,067","5,531",21-05-2020,09:50
Panama,"9,977",287,"6,194","3,496",21-05-2020,09:50
Argentina,"9,283",403,"2,933","5,947",21-05-2020,09:50
Czechia,"8,721",304,"5,830","2,587",21-05-2020,09:50
Oceania,"8,688",121,"8,023",544,21-05-2020,09:50
Norway,"8,281",234,32,"8,015",21-05-2020,09:50
Afghanistan,"8,145",187,930,"7,028",21-05-2020,09:50
Bahrain,"7,888",12,"3,568","4,308",21-05-2020,09:50
Algeria,"7,542",568,"3,968","3,006",21-05-2020,09:50
Kazakhstan,"7,234",35,"3,734","3,465",21-05-2020,09:50
Morocco,"7,133",194,"4,098","2,841",21-05-2020,09:50
Australia,"7,081",100,"6,470",511,21-05-2020,09:50
Malaysia,"7,009",114,"5,706","1,189",21-05-2020,09:50
