Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"1,288,319","70,567","272,009","945,743",06-04-2020,16:42
USA,"336,906","9,624","17,977","309,305",06-04-2020,16:42
Spain,"135,032","13,055","40,437","81,540",06-04-2020,16:42
Italy,"128,948","15,887","21,815","91,246",06-04-2020,16:42
Germany,"100,232","1,591","28,700","69,941",06-04-2020,16:42
France,"92,839","8,078","16,183","68,578",06-04-2020,16:42
China,"81,708","3,331","77,078","1,299",06-04-2020,16:42
Iran,"60,500","3,739","24,236","32,525",06-04-2020,16:42
UK,"47,806","4,934",135,"42,737",06-04-2020,16:42
Turkey,"27,069",574,"1,042","25,453",06-04-2020,16:42
Switzerland,"21,652",734,"7,298","13,620",06-04-2020,16:42
Belgium,"20,814","1,632","3,986","15,196",06-04-2020,16:42
Netherlands,"18,803","1,867",250,"16,686",06-04-2020,16:42
Canada,"15,512",280,"2,942","12,290",06-04-2020,16:42
Austria,"12,206",220,"3,463","8,523",06-04-2020,16:42
Portugal,"11,730",311,140,"11,279",06-04-2020,16:42
Brazil,"11,298",489,127,"10,682",06-04-2020,16:42
S. Korea,"10,284",186,"6,598","3,500",06-04-2020,16:42
Israel,"8,611",55,585,"7,971",06-04-2020,16:42
Sweden,"7,206",477,205,"6,524",06-04-2020,16:42
Russia,"6,343",47,406,"5,890",06-04-2020,16:42
Australia,"5,795",41,"2,432","3,322",06-04-2020,16:42
Norway,"5,760",73,32,"5,655",06-04-2020,16:42
Ireland,"4,994",158,25,"4,811",06-04-2020,16:42
Denmark,"4,647",187,"1,378","3,082",06-04-2020,16:42
Czechia,"4,591",72,96,"4,423",06-04-2020,16:42
India,"4,553",118,328,"4,107",06-04-2020,16:42
Chile,"4,471",34,618,"3,819",06-04-2020,16:42
Poland,"4,201",98,162,"3,941",06-04-2020,16:42
Romania,"4,057",162,406,"3,489",06-04-2020,16:42
Malaysia,"3,793",62,"1,241","2,490",06-04-2020,16:42
Philippines,"3,660",163,73,"3,424",06-04-2020,16:42
Japan,"3,654",85,575,"2,994",06-04-2020,16:42
Ecuador,"3,646",180,100,"3,366",06-04-2020,16:42
Pakistan,"3,277",50,257,"2,970",06-04-2020,16:42
Luxembourg,"2,804",36,500,"2,268",06-04-2020,16:42
Saudi Arabia,"2,523",38,551,"1,934",06-04-2020,16:42
Indonesia,"2,491",209,192,"2,090",06-04-2020,16:42
Peru,"2,281",83,989,"1,209",06-04-2020,16:42
Thailand,"2,220",26,793,"1,401",06-04-2020,16:42
Serbia,"2,200",58,54,"2,088",06-04-2020,16:42
Finland,"2,176",27,300,"1,849",06-04-2020,16:42
Mexico,"2,143",94,633,"1,416",06-04-2020,16:42
UAE,"2,076",11,167,"1,898",06-04-2020,16:42
Panama,"1,988",54,13,"1,921",06-04-2020,16:42
Dominican Republic,"1,745",82,17,"1,646",06-04-2020,16:42
Greece,"1,735",76,78,"1,581",06-04-2020,16:42
South Africa,"1,655",11,95,"1,549",06-04-2020,16:42
Qatar,"1,604",4,123,"1,477",06-04-2020,16:42
Iceland,"1,562",4,460,"1,098",06-04-2020,16:42
Argentina,"1,554",48,280,"1,226",06-04-2020,16:42
Colombia,"1,485",35,88,"1,362",06-04-2020,16:42
Algeria,"1,320",152,90,"1,078",06-04-2020,16:42
Ukraine,"1,319",38,28,"1,253",06-04-2020,16:42
Singapore,"1,309",6,320,983,06-04-2020,16:42
Croatia,"1,222",16,130,"1,076",06-04-2020,16:42
Egypt,"1,173",78,247,848,06-04-2020,16:42
Morocco,"1,113",71,76,966,06-04-2020,16:42
Estonia,"1,108",19,62,"1,027",06-04-2020,16:42
New Zealand,"1,106",1,176,929,06-04-2020,16:42
Slovenia,"1,021",30,102,889,06-04-2020,16:42
Iraq,961,61,279,621,06-04-2020,16:42
Hong Kong,915,4,216,695,06-04-2020,16:42
Moldova,864,17,37,810,06-04-2020,16:42
Lithuania,843,14,8,821,06-04-2020,16:42
Armenia,833,8,62,763,06-04-2020,16:42
Hungary,744,38,67,639,06-04-2020,16:42
Bahrain,723,4,451,268,06-04-2020,16:42
Diamond Princess,712,11,619,82,06-04-2020,16:42
Belarus,700,13,53,634,06-04-2020,16:42
Bosnia and Herzegovina,674,29,47,598,06-04-2020,16:42
Kuwait,665,1,103,561,06-04-2020,16:42
Cameroon,658,9,17,632,06-04-2020,16:42
Azerbaijan,641,7,44,590,06-04-2020,16:42
Kazakhstan,629,6,45,578,06-04-2020,16:42
Tunisia,574,22,5,547,06-04-2020,16:42
North Macedonia,555,18,23,514,06-04-2020,16:42
Latvia,542,1,1,540,06-04-2020,16:42
Bulgaria,541,21,39,481,06-04-2020,16:42
Lebanon,541,19,55,467,06-04-2020,16:42
Slovakia,534,1,8,525,06-04-2020,16:42
Andorra,501,18,26,457,06-04-2020,16:42
Costa Rica,454,2,16,436,06-04-2020,16:42
Cyprus,446,9,37,400,06-04-2020,16:42
Uruguay,406,6,104,296,06-04-2020,16:42
Uzbekistan,390,2,30,358,06-04-2020,16:42
Albania,377,21,116,240,06-04-2020,16:42
Taiwan,373,5,57,311,06-04-2020,16:42
Afghanistan,367,7,17,343,06-04-2020,16:42
Burkina Faso,345,17,90,238,06-04-2020,16:42
Jordan,345,5,110,230,06-04-2020,16:42
Réunion,344,,40,304,06-04-2020,16:42
Oman,331,2,61,268,06-04-2020,16:42
Cuba,320,8,15,297,06-04-2020,16:42
Channel Islands,309,6,27,276,06-04-2020,16:42
Honduras,298,22,6,270,06-04-2020,16:42
San Marino,266,32,35,199,06-04-2020,16:42
Ivory Coast,261,3,37,221,06-04-2020,16:42
Palestine,252,1,25,226,06-04-2020,16:42
Vietnam,245,,95,150,06-04-2020,16:42
Malta,241,,5,236,06-04-2020,16:42
Nigeria,232,5,33,194,06-04-2020,16:42
Mauritius,227,7,7,213,06-04-2020,16:42
Senegal,226,2,92,132,06-04-2020,16:42
Montenegro,223,2,1,220,06-04-2020,16:42
Kyrgyzstan,216,4,33,179,06-04-2020,16:42
Ghana,214,5,31,178,06-04-2020,16:42
Georgia,188,2,36,150,06-04-2020,16:42
Niger,184,10,13,161,06-04-2020,16:42
Bolivia,183,11,2,170,06-04-2020,16:42
