Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
World,"6,365,473","377,404","2,903,418","3,084,651",02-06-2020,04:46
North America,"2,097,295","125,919","759,688","1,211,688",02-06-2020,04:46
Europe,"2,034,268","174,654","993,956","865,658",02-06-2020,04:46
USA,"1,859,323","106,925","615,416","1,136,982",02-06-2020,04:46
Asia,"1,163,838","31,271","712,945","419,622",02-06-2020,04:46
South America,"905,630","41,051","362,046","502,533",02-06-2020,04:46
Brazil,"529,405","30,046","211,080","288,279",02-06-2020,04:46
Russia,"414,878","4,855","175,877","234,146",02-06-2020,04:46
Spain,"286,718","27,127","196,958","62,633",02-06-2020,04:46
UK,"276,332","39,045",N/A,N/A,02-06-2020,04:46
Italy,"233,197","33,475","158,355","41,367",02-06-2020,04:46
India,"198,370","5,608","95,754","97,008",02-06-2020,04:46
France,"189,220","28,833","68,440","91,947",02-06-2020,04:46
Germany,"183,765","8,618","165,900","9,247",02-06-2020,04:46
Peru,"170,039","4,634","68,507","96,898",02-06-2020,04:46
Turkey,"164,769","4,563","128,947","31,259",02-06-2020,04:46
Africa,"154,907","4,369","65,931","84,607",02-06-2020,04:46
Iran,"154,445","7,878","121,004","25,563",02-06-2020,04:46
Chile,"105,159","1,113","44,946","59,100",02-06-2020,04:46
Mexico,"93,435","10,167","67,491","15,777",02-06-2020,04:46
Canada,"91,705","7,326","49,726","34,653",02-06-2020,04:46
Saudi Arabia,"87,142",525,"64,306","22,311",02-06-2020,04:46
China,"83,022","4,634","78,315",73,02-06-2020,04:46
Pakistan,"72,460","1,543","26,083","44,834",02-06-2020,04:46
Belgium,"58,517","9,486","15,919","33,112",02-06-2020,04:46
Qatar,"58,433",40,"33,437","24,956",02-06-2020,04:46
Bangladesh,"49,534",672,"10,597","38,265",02-06-2020,04:46
Netherlands,"46,545","5,962",N/A,N/A,02-06-2020,04:46
Belarus,"43,403",240,"18,776","24,387",02-06-2020,04:46
Ecuador,"39,098","3,358","19,592","16,148",02-06-2020,04:46
Sweden,"37,814","4,403","4,971","28,440",02-06-2020,04:46
Singapore,"35,292",24,"22,466","12,802",02-06-2020,04:46
UAE,"35,192",266,"18,338","16,588",02-06-2020,04:46
South Africa,"34,357",705,"17,291","16,361",02-06-2020,04:46
Portugal,"32,700","1,424","19,552","11,724",02-06-2020,04:46
Switzerland,"30,871","1,920","28,500",451,02-06-2020,04:46
Colombia,"30,493",969,"9,661","19,863",02-06-2020,04:46
Kuwait,"27,762",220,"12,899","14,643",02-06-2020,04:46
Indonesia,"26,940","1,641","7,637","17,662",02-06-2020,04:46
Egypt,"26,384","1,005","6,447","18,932",02-06-2020,04:46
Ireland,"25,062","1,650","22,089","1,323",02-06-2020,04:46
Poland,"24,165","1,074","11,449","11,642",02-06-2020,04:46
Ukraine,"24,012",718,"9,690","13,604",02-06-2020,04:46
Romania,"19,398","1,276","13,426","4,696",02-06-2020,04:46
