Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
China,"81,093","3,270","72,703","5,120",23-03-2020,17:03
Italy,"59,138","5,476","7,024","46,638",23-03-2020,17:03
USA,"35,079",458,178,"34,443",23-03-2020,17:03
Spain,"33,089","2,206","3,355","27,528",23-03-2020,17:03
Germany,"27,181",113,422,"26,646",23-03-2020,17:03
Iran,"23,049","1,812","8,376","12,861",23-03-2020,17:03
France,"16,689",674,"2,200","13,815",23-03-2020,17:03
S. Korea,"8,961",111,"3,166","5,684",23-03-2020,17:03
Switzerland,"8,547",118,131,"8,298",23-03-2020,17:03
UK,"5,683",289,135,"5,259",23-03-2020,17:03
Netherlands,"4,749",213,2,"4,534",23-03-2020,17:03
Austria,"3,923",16,9,"3,898",23-03-2020,17:03
Belgium,"3,743",88,401,"3,254",23-03-2020,17:03
Norway,"2,538",9,6,"2,523",23-03-2020,17:03
Portugal,"2,060",23,14,"2,023",23-03-2020,17:03
Sweden,"2,038",25,16,"1,997",23-03-2020,17:03
Australia,"1,717",7,88,"1,622",23-03-2020,17:03
Brazil,"1,620",25,2,"1,593",23-03-2020,17:03
Malaysia,"1,518",14,159,"1,345",23-03-2020,17:03
Canada,"1,472",20,14,"1,438",23-03-2020,17:03
Denmark,"1,450",24,1,"1,425",23-03-2020,17:03
Israel,"1,238",1,37,"1,200",23-03-2020,17:03
Turkey,"1,236",30,,"1,206",23-03-2020,17:03
Czechia,"1,165",1,6,"1,158",23-03-2020,17:03
Japan,"1,101",41,235,825,23-03-2020,17:03
Ireland,906,4,5,897,23-03-2020,17:03
Pakistan,873,6,13,854,23-03-2020,17:03
Luxembourg,798,8,6,784,23-03-2020,17:03
Ecuador,789,14,3,772,23-03-2020,17:03
Chile,746,1,8,737,23-03-2020,17:03
Thailand,721,1,52,668,23-03-2020,17:03
Diamond Princess,712,8,567,137,23-03-2020,17:03
Finland,700,1,10,689,23-03-2020,17:03
Poland,684,8,13,663,23-03-2020,17:03
Greece,624,17,19,588,23-03-2020,17:03
Iceland,588,1,36,551,23-03-2020,17:03
Indonesia,579,49,30,500,23-03-2020,17:03
Romania,576,5,73,498,23-03-2020,17:03
Saudi Arabia,562,,19,543,23-03-2020,17:03
Singapore,509,2,152,355,23-03-2020,17:03
Qatar,494,,33,461,23-03-2020,17:03
Philippines,462,33,18,411,23-03-2020,17:03
Slovenia,442,3,,439,23-03-2020,17:03
Russia,438,1,17,420,23-03-2020,17:03
India,433,8,24,401,23-03-2020,17:03
South Africa,402,,2,400,23-03-2020,17:03
Peru,363,5,1,357,23-03-2020,17:03
Hong Kong,356,4,100,252,23-03-2020,17:03
Estonia,352,,4,348,23-03-2020,17:03
Bahrain,339,2,160,177,23-03-2020,17:03
Egypt,327,14,56,257,23-03-2020,17:03
Mexico,316,2,4,310,23-03-2020,17:03
Panama,313,3,1,309,23-03-2020,17:03
Croatia,306,1,5,300,23-03-2020,17:03
Lebanon,267,4,8,255,23-03-2020,17:03
Iraq,266,23,62,181,23-03-2020,17:03
Argentina,266,4,27,235,23-03-2020,17:03
Colombia,235,2,3,230,23-03-2020,17:03
Serbia,222,2,2,218,23-03-2020,17:03
Dominican Republic,202,3,,199,23-03-2020,17:03
Algeria,201,17,65,119,23-03-2020,17:03
UAE,198,2,41,155,23-03-2020,17:03
Taiwan,195,2,28,165,23-03-2020,17:03
Armenia,194,,2,192,23-03-2020,17:03
Bulgaria,190,3,3,184,23-03-2020,17:03
Kuwait,189,,30,159,23-03-2020,17:03
San Marino,187,20,4,163,23-03-2020,17:03
Slovakia,186,,7,179,23-03-2020,17:03
Latvia,180,,1,179,23-03-2020,17:03
Hungary,167,7,16,144,23-03-2020,17:03
Uruguay,158,,,158,23-03-2020,17:03
Lithuania,154,1,1,152,23-03-2020,17:03
North Macedonia,136,2,1,133,23-03-2020,17:03
Morocco,134,4,3,127,23-03-2020,17:03
Costa Rica,134,2,2,130,23-03-2020,17:03
Andorra,133,1,1,131,23-03-2020,17:03
Bosnia and Herzegovina,128,1,2,125,23-03-2020,17:03
Vietnam,123,,17,106,23-03-2020,17:03
Faeroe Islands,118,,14,104,23-03-2020,17:03
Jordan,112,,1,111,23-03-2020,17:03
Malta,107,,2,105,23-03-2020,17:03
