Country Name,Confirmed Cases,Reported Death,Recovered Cases,Active Cases,Date,Time
China,"81,008","3,255","71,740","6,013",21-03-2020,17:55
Italy,"47,021","4,032","5,129","37,860",21-03-2020,17:55
Spain,"24,926","1,326","2,125","21,475",21-03-2020,17:55
Germany,"21,652",73,209,"21,370",21-03-2020,17:55
Iran,"20,610","1,556","7,635","11,419",21-03-2020,17:55
USA,"19,871",277,147,"19,447",21-03-2020,17:55
France,"12,612",450,"1,587","10,575",21-03-2020,17:55
S. Korea,"8,799",102,"2,612","6,085",21-03-2020,17:55
Switzerland,"6,186",58,15,"6,113",21-03-2020,17:55
UK,"4,072",177,65,"3,830",21-03-2020,17:55
Netherlands,"3,631",136,2,"3,493",21-03-2020,17:55
Belgium,"2,815",67,263,"2,485",21-03-2020,17:55
Austria,"2,814",8,9,"2,797",21-03-2020,17:55
Norway,"2,040",7,1,"2,032",21-03-2020,17:55
Sweden,"1,764",20,16,"1,728",21-03-2020,17:55
Denmark,"1,326",13,1,"1,312",21-03-2020,17:55
Portugal,"1,280",12,5,"1,263",21-03-2020,17:55
Malaysia,"1,183",8,114,"1,061",21-03-2020,17:55
Canada,"1,087",13,14,"1,060",21-03-2020,17:55
Australia,"1,072",7,46,"1,019",21-03-2020,17:55
Japan,"1,007",35,215,757,21-03-2020,17:55
Brazil,999,12,2,985,21-03-2020,17:55
Czechia,925,,5,920,21-03-2020,17:55
Israel,883,1,36,846,21-03-2020,17:55
Pakistan,720,3,13,704,21-03-2020,17:55
Diamond Princess,712,8,567,137,21-03-2020,17:55
Ireland,683,3,5,675,21-03-2020,17:55
Turkey,670,9,,661,21-03-2020,17:55
Luxembourg,670,8,6,656,21-03-2020,17:55
Chile,537,,8,529,21-03-2020,17:55
Finland,521,1,10,510,21-03-2020,17:55
Greece,495,13,19,463,21-03-2020,17:55
Iceland,473,,5,468,21-03-2020,17:55
Qatar,470,,10,460,21-03-2020,17:55
Poland,452,5,13,434,21-03-2020,17:55
Indonesia,450,38,20,392,21-03-2020,17:55
Singapore,432,2,140,290,21-03-2020,17:55
Ecuador,426,7,3,416,21-03-2020,17:55
Thailand,411,1,44,366,21-03-2020,17:55
Saudi Arabia,392,,16,376,21-03-2020,17:55
Slovenia,383,1,,382,21-03-2020,17:55
Romania,367,,52,315,21-03-2020,17:55
Philippines,307,19,13,275,21-03-2020,17:55
Russia,306,1,16,289,21-03-2020,17:55
Estonia,306,,2,304,21-03-2020,17:55
Bahrain,305,1,125,179,21-03-2020,17:55
